"","X","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","plastic_or_not","Length..microns.","Width..microns.","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"521",521,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_B_43","43","black","Non-Fiber","Black",0,"bounces back slightly, slightly compressible","done",0.175,0.597,0.462,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597,462,5.97,597,301.485,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,59.7,597,328.35,301.485,0.000597,0.000462,0.000301485,0.574060355892821,0.000436476304850896,998,1200,0.202404809619238,5.48601870238496,4.6,0.0216156082877939,9.4347008325607,2.47317199982008,0.0216156082877939,0.002,9.81,0.188446809471532,0.286760072356906,0.286760072356906
"522",522,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_B_47","47","black","Non-Fiber","Black",0,"bounces back, retains original shape","done",0.158,0.939,0.308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,939,308,9.39,308,158.695,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,93.9,939,516.45,158.695,0.000939,0.000308,0.000158695,0.295090405567379,0.000358035852395994,998,1200,0.202404809619238,4.5001099957528,4.6,0.0123748133739054,4.43062685456757,6.18981648950609,0.0123748133739054,0.002,9.81,0.188446809471532,0.164168518010579,0.164168518010579
"523",523,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_B_50","50","black","Non-Fiber","Black",0,"slightly compressible, bounces back","done",0.075,0.57,0.208,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570,208,5.7,208,106.85,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,57,570,313.5,106.85,0.00057,0.000208,0.00010685,0.310316902199708,0.000233115368336601,998,1200,0.202404809619238,2.92999930647971,4.6,0.00904824546325492,2.10928507396665,7.53825336749346,0.00904824546325492,0.002,9.81,0.188446809471532,0.12003712730172,0.12003712730172
"524",524,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_C_24","24","black","Non-Fiber","Black",0,"does slightly bounce back","done",0.073,0.829,0.177,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,829,177,8.29,177,92.645,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,82.9,829,455.95,92.645,0.000829,0.000177,9.2645e-05,0.241856680132662,0.00023866199183436,998,1200,0.202404809619238,2.9997141567605,4.6,0.00793936651803585,1.89482502709746,10.0239785830711,0.00793936651803585,0.002,9.81,0.188446809471532,0.105326358937841,0.105326358937841
"525",525,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_C_27","27","black","Non-Fiber","Black",0,"bounces back, smaller pieces around it (breaks easily)","done",0.099,0.419,0.386,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419,386,4.19,419,211.595,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,41.9,419,230.45,211.595,0.000419,0.000386,0.000211595,0.52614413941468,0.00032466507739249,998,1200,0.202404809619238,4.08067669834885,4.6,0.0161895841618152,5.25619259484795,3.279387679942,0.0161895841618152,0.002,9.81,0.188446809471532,0.214776575512424,0.214776575512424
"526",526,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_D_12","12","black","Non-Fiber","Black",0,"very squishy and bounces back when touched","done",0.093,0.436,0.344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436,344,4.36,436,220.18,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,43.6,436,239.8,220.18,0.000436,0.000344,0.00022018,0.568532637994615,0.000320829479280102,998,1200,0.202404809619238,4.03246752239695,4.6,0.0167995266274241,5.38978338002868,3.00959980195632,0.0167995266274241,0.002,9.81,0.188446809471532,0.222868281433572,0.222868281433572
"527",527,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_D_26","26","black","Non-Fiber","Black",0,"bounces back when touched and comes back to original","done",0.116,0.518,0.322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518,322,5.18,518,261.59,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,51.8,518,284.9,261.59,0.000518,0.000322,0.00026159,0.640513550750999,0.000352048303998654,998,1200,0.202404809619238,4.42485321291217,4.6,0.0194367294211609,6.84266762800043,2.46708692028479,0.0194367294211609,0.002,9.81,0.188446809471532,0.257854318092038,0.257854318092038
"528",528,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_D_39","39","black","Non-Fiber","Black",0,"slightly bounces back and does seem to break slightly","done",0.117,0.658,0.343,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658,343,6.58,658,332.29,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,65.8,658,361.9,332.29,0.000658,0.000343,0.00033229,0.699450950855785,0.000421708571540544,998,1200,0.202404809619238,5.30040482087059,4.6,0.023674929377301,9.98392064902486,1.99188204231024,0.023674929377301,0.002,9.81,0.188446809471532,0.314079732149531,0.314079732149531
"529",529,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_F_10","10","black","Non-Fiber","Black",0,"has a slight bounce back and goes back to original shape","done",0.115,0.635,0.316,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635,316,6.35,316,161.175,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,63.5,635,349.25,161.175,0.000635,0.000316,0.000161175,0.359805066891324,0.000318605177424652,998,1200,0.202404809619238,4.00451053723388,4.6,0.0126960030640236,4.04501230879716,5.23295938421368,0.0126960030640236,0.002,9.81,0.188446809471532,0.168429530587801,0.168429530587801
"530",530,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_F_4","4","black","Non-Fiber","Black",0,"has a slight bounce back when touched, but too small to tell","done",0.197,0.951,0.473,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951,473,9.51,473,241.255,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,95.1,951,523.05,241.255,0.000951,0.000473,0.000241255,0.359712470351452,0.000476986396752646,998,1200,0.202404809619238,5.99518522377094,4.6,0.0175308301349267,8.36196749814139,4.10893813344853,0.0175308301349267,0.002,9.81,0.188446809471532,0.232570004555781,0.232570004555781
"531",531,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-2_B_11","11","black","Non-Fiber","Black",0,"bounces, but not back into original shape","done",0.329,1.509,0.522,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1509,522,15.09,522,268.545,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,150.9,1509,829.95,268.545,0.001509,0.000522,0.000268545,0.302577896474647,0.000595834442899505,998,1200,0.202404809619238,7.48897216399512,4.6,0.0188810957071078,11.2500071419768,4.42486259717158,0.0188810957071078,0.002,9.81,0.188446809471532,0.250483090693558,0.250483090693558
"532",532,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-2_B_8","8","black","Non-Fiber","Black",0,"bounces and retains shape","done",0.276,0.836,0.468,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,468,8.36,836,422.18,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,83.6,836,459.8,422.18,0.000836,0.000468,0.00042218,0.674949982319045,0.000548676797830499,998,1200,0.202404809619238,6.89625333840532,4.6,0.0286049123214504,15.6948516947556,1.77526800354526,0.0286049123214504,0.002,9.81,0.188446809471532,0.37948257656455,0.37948257656455
"533",533,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-2_B_9","9","black","Non-Fiber","Black",0,"bounces and retains shape","done",0.284,1.091,0.349,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1091,349,10.91,349,179.955,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,109.1,1091,600.05,179.955,0.001091,0.000349,0.000179955,0.291634452961134,0.000409202267716039,998,1200,0.202404809619238,5.14321457728478,4.6,0.0136734502050134,5.5952068313938,5.79442541659479,0.0136734502050134,0.002,9.81,0.188446809471532,0.181396679563829,0.181396679563829
"534",534,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-2_C_22","22","black","Non-Fiber","Black",0,"bounces back and retains shape","done",0.076,0.415,0.297,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415,297,4.15,415,209.575,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,41.5,415,228.25,209.575,0.000415,0.000297,0.000209575,0.596948962619975,0.000295606972530992,998,1200,0.202404809619238,3.71544883842986,4.6,0.016201620321682,4.78931193338901,2.98144186092829,0.016201620321682,0.002,9.81,0.188446809471532,0.214936251336873,0.214936251336873
"535",535,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-2_C_27","27","black","Non-Fiber","Black",0,"bounces back and retains shape","done",0.108,0.494,0.363,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,363,4.94,494,249.47,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,49.4,494,271.7,249.47,0.000494,0.000363,0.00024947,0.589116979408162,0.000354990965425039,998,1200,0.202404809619238,4.46183917398388,4.6,0.0186088336992459,6.6059678403293,2.7139857495444,0.0186088336992459,0.002,9.81,0.188446809471532,0.246871169528304,0.246871169528304
"536",536,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-2_C_29","29","black","Non-Fiber","Black",0,"boucnes back and retains shape","done",0.074,0.65,0.236,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,236,6.5,236,121.25,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,65,650,357.5,121.25,0.00065,0.000236,0.00012125,0.309577270970325,0.000264953118560802,998,1200,0.202404809619238,3.33016419797707,4.6,0.0100096999533282,2.65210121849221,7.00092602780557,0.0100096999533282,0.002,9.81,0.188446809471532,0.132792112286203,0.132792112286203
"537",537,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-2_D_10","10","black","Non-Fiber","Black",0,"bounces back slightly, retains original shape","done",0.097,0.726,0.239,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726,239,7.26,239,123.13,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,72.6,726,399.3,123.13,0.000726,0.000239,0.00012313,0.295594683485153,0.000277480712107992,998,1200,0.202404809619238,3.48762202955224,4.6,0.0101024940177299,2.80324723410641,7.19787281742894,0.0101024940177299,0.002,9.81,0.188446809471532,0.134023150167157,0.134023150167157
"538",538,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-2_D_22","22","black","Non-Fiber","Black",0,"bounces back, retains original shape","done",0.081,0.399,0.344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399,344,3.99,399,201.495,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,39.9,399,219.45,201.495,0.000399,0.000344,0.000201495,0.543874384329904,0.000302411663644775,998,1200,0.202404809619238,3.80097619077243,4.6,0.015602794305418,4.71846698340868,3.28868549787709,0.015602794305418,0.002,9.81,0.188446809471532,0.206992020044986,0.206992020044986
"539",539,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-2_D_30","30","black","Non-Fiber","Black",0,"boucnes back, retains original shape","done",0.059,0.372,0.26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,260,3.72,372,187.86,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,37.2,372,204.6,187.86,0.000372,0.00026,0.00018786,0.604054569618444,0.00026289573182226,998,1200,0.202404809619238,3.30430514904305,4.6,0.0148558300731633,3.9055343189114,3.15368462760378,0.0148558300731633,0.002,9.81,0.188446809471532,0.197082536377559,0.197082536377559
"540",540,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-2_D_8","8","black","Non-Fiber","Black",0,"bounces back slightly, retains original shape","done",0.142,0.825,0.265,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,825,265,8.25,265,136.625,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,82.5,825,453.75,136.625,0.000825,0.000265,0.000136625,0.292200035064525,0.000310272533920401,998,1200,0.202404809619238,3.89977853323599,4.6,0.0109705200291588,3.40385104787162,6.8252328957198,0.0109705200291588,0.002,9.81,0.188446809471532,0.145538680913779,0.145538680913779
"541",541,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-2_D_9","9","black","Non-Fiber","Black",0,"bounces back slightly, retains original shape","done",0.148,0.799,0.301,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799,301,7.99,301,154.495,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,79.9,799,439.45,154.495,0.000799,0.000301,0.000154495,0.315034263863231,0.000333689520493775,998,1200,0.202404809619238,4.19410384910603,4.6,0.0121650281854694,4.05934242200254,5.96959545472276,0.0121650281854694,0.002,9.81,0.188446809471532,0.161385435757498,0.161385435757498
"542",542,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-3_A_33","33","black","Non-Fiber","Black",0,"slight bounce back, retains original shape really well","done",0.144,0.707,0.411,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707,411,7.07,707,357.035,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,70.7,707,388.85,357.035,0.000707,0.000411,0.000357035,0.66233876521209,0.000469884020265926,998,1200,0.202404809619238,5.90591629942271,4.6,0.0249841762871747,11.7396651968502,1.99291683948838,0.0249841762871747,0.002,9.81,0.188446809471532,0.331448650646284,0.331448650646284
"543",543,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-3_E_47","47","black","Non-Fiber","Black",0,"0","0",0.121,0.533,0.368,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533,368,5.33,533,269.165,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,53.3,533,293.15,269.165,0.000533,0.000368,0.000269165,0.607758544464465,0.000375143884957109,998,1200,0.202404809619238,4.71513881987957,4.6,0.0198162435706593,7.43394259835347,2.52920353597512,0.0198162435706593,0.002,9.81,0.188446809471532,0.262889082949065,0.262889082949065
"544",544,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-3_E_54","54","black","Non-Fiber","Black",0,"0","0",0.154,0.672,0.377,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672,377,6.72,672,339.36,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,67.2,672,369.6,339.36,0.000672,0.000377,0.00033936,0.674225756963337,0.000441357412445579,998,1200,0.202404809619238,5.54736876252609,4.6,0.0240181710842813,10.6005978414336,2.02553209421216,0.0240181710842813,0.002,9.81,0.188446809471532,0.318633294344917,0.318633294344917
"545",545,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-3_E_57","57","black","Non-Fiber","Black",0,"0","0",0.053,0.582,0.19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582,190,5.82,190,97.91,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,58.2,582,320.1,97.91,0.000582,0.00019,9.791e-05,0.294434541489755,0.000221225174015481,998,1200,0.202404809619238,2.7805528698789,4.6,0.0084078563182059,1.86002947709226,8.28500079980659,0.0084078563182059,0.002,9.81,0.188446809471532,0.111541505289799,0.111541505289799
"546",546,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-3_E_59","59","black","Non-Fiber","Black",0,"0","0",0.092,0.621,0.387,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621,387,6.21,621,313.605,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,62.1,621,341.55,313.605,0.000621,0.000387,0.000313605,0.639707873009781,0.00042240447887369,998,1200,0.202404809619238,5.30915159727594,4.6,0.0224696454376072,9.49127887154904,2.21495367584517,0.0224696454376072,0.002,9.81,0.188446809471532,0.298090022068025,0.298090022068025
"547",547,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-3_E_60","60","black","Non-Fiber","Black",0,"0","0",0.117,0.511,0.412,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511,412,5.11,511,258.055,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,51.1,511,281.05,258.055,0.000511,0.000412,0.000258055,0.56241024095069,0.000378741997043954,998,1200,0.202404809619238,4.76036306225501,4.6,0.0190603597957151,7.21895873340544,2.76000486855422,0.0190603597957151,0.002,9.81,0.188446809471532,0.25286126956947,0.25286126956947
"548",548,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-3_F_35","35","black","Non-Fiber","Black",0,"bounces back when touched, retains original shape","done",0.324,1.989,0.51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,510,19.89,510,264.945,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,198.9,1989,1093.95,264.945,0.001989,0.00051,0.000264945,0.263059050599982,0.000645337490227535,998,1200,0.202404809619238,8.11117007130052,4.6,0.0185048622293488,11.9418813480942,4.98934753254898,0.0185048622293488,0.002,9.81,0.188446809471532,0.245491848352893,0.245491848352893
"549",549,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-3_F_41","41","black","Non-Fiber","Black",0,"bounces back when touched, retains original shape","done",0.213,1.021,0.475,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021,475,10.21,475,242.605,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,102.1,1021,561.55,242.605,0.001021,0.000475,0.000242605,0.348369456852868,0.000490011605826734,998,1200,0.202404809619238,6.15889752565026,4.6,0.0175716897385339,8.61033190586814,4.20153403298962,0.0175716897385339,0.002,9.81,0.188446809471532,0.233112062069541,0.233112062069541
"550",550,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-3_F_43","43","black","Non-Fiber","Black",0,"bounces back when touched, retains original shape","done",0.092,0.529,0.292,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529,292,5.29,529,267.145,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,52.9,529,290.95,267.145,0.000529,0.000292,0.000267145,0.679716462341528,0.000345564025544734,998,1200,0.202404809619238,4.34335308913838,4.6,0.0198446700815898,6.85760407900131,2.32310762573821,0.0198446700815898,0.002,9.81,0.188446809471532,0.263266198791596,0.263266198791596
"551",551,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-3_F_6","6","black","Non-Fiber","Black",0,"bounces back when touched, retains original shape, small","done",0.079,0.464,0.32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464,320,4.64,464,234.32,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,46.4,464,255.2,234.32,0.000464,0.00032,0.00023432,0.608100526229011,0.000326456840030689,998,1200,0.202404809619238,4.10319714959477,4.6,0.0177365944534539,5.7902325781804,2.74734925693187,0.0177365944534539,0.002,9.81,0.188446809471532,0.235299744569744,0.235299744569744
"552",552,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-3_F_8","8","black","Non-Fiber","Black",0,"bounces back when touched, retains original shape, small","done",0.076,0.406,0.334,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406,334,4.06,406,205.03,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,40.6,406,223.3,205.03,0.000406,0.000334,0.00020503,0.556776839588175,0.000302944661694436,998,1200,0.202404809619238,3.80767537979203,4.6,0.0158461488298268,4.80050619641154,3.19406989173356,0.0158461488298268,0.002,9.81,0.188446809471532,0.210220444621279,0.210220444621279
"553",553,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-3_G_12","12","black","Non-Fiber","Black",0,"0","0",0.159,0.742,0.524,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742,524,7.42,742,374.71,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,74.2,742,408.1,374.71,0.000742,0.000524,0.00037471,0.60093526025929,0.000526191092409276,998,1200,0.202404809619238,6.61363318444465,4.6,0.025800955892984,13.5762331665328,2.09266866510088,0.025800955892984,0.002,9.81,0.188446809471532,0.342284329001622,0.342284329001622
"554",554,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-3_G_14","14","black","Non-Fiber","Black",0,"0","0",0.176,0.619,0.406,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,406,6.19,619,312.595,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,61.9,619,340.45,312.595,0.000619,0.000406,0.000312595,0.623553449145209,0.000428285038514557,998,1200,0.202404809619238,5.38306365117611,4.6,0.0223735513242189,9.58225729060052,2.26512214654734,0.0223735513242189,0.002,9.81,0.188446809471532,0.296815204605504,0.296815204605504
"555",555,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-3_G_16","16","black","Non-Fiber","Black",0,"0","0",0.085,0.582,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582,286,5.82,286,145.91,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,58.2,582,320.1,145.91,0.000582,0.000286,0.00014591,0.357635439802671,0.000289595199465361,998,1200,0.202404809619238,3.63988757861804,4.6,0.0117198433360475,3.39401036860546,5.58182630365039,0.0117198433360475,0.002,9.81,0.188446809471532,0.155479460874316,0.155479460874316
"556",556,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-3_G_18","18","black","Non-Fiber","Black",0,"0","0",0.279,0.865,0.642,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,865,642,8.65,865,436.825,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,86.5,865,475.75,436.825,0.000865,0.000642,0.000436825,0.586181243435649,0.000623667156251222,998,1200,0.202404809619238,7.8387982239408,4.6,0.0291209702126339,18.1617926797899,1.94701709924114,0.0291209702126339,0.002,9.81,0.188446809471532,0.386328777524793,0.386328777524793
