"","X","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","plastic_or_not","Length..microns.","Width..microns.","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"493",493,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S0-0_J_46","46","black","Non-Fiber","Black",0,"rubbery texture, bounces back. has white organics attached to the particle/circle.","done",0.403,1.144,0.778,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1144,778,11.44,1144,577.72,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,114.4,1144,629.2,577.72,0.001144,0.000778,0.00057772,0.612370966419979,0.000801138632293429,998,1700,0.703406813627255,15.2522132025508,4.6,0.0771242104307737,61.7871844612206,1.23919749737181,0.0771242104307737,0.002,9.81,0.188446809471532,1.02315622438841,1.02315622438841
"494",494,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S0-0_J_47","47","black","Non-Fiber","Black",0,"rubbery texture, bounces back. has white organics attached to the particle/circle.","done",0.665,1.995,1.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1090,19.95,1995,1007.475,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,199.5,1995,1097.25,1007.475,0.001995,0.00109,0.001007475,0.683202708108635,0.00129877690904712,998,1700,0.703406813627255,24.7263351445536,4.6,0.121219707162201,157.437356583721,0.813209441980674,0.121219707162201,0.002,9.81,0.188446809471532,1.608142206044,1.608142206044
"495",495,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S0-0_J_5","5","black","Non-Fiber","Black",0,"rubbery texture, bounces back. white organic is attached to the particle.","done",0.098,0.595,0.375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595,375,5.95,595,300.475,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,59.5,595,327.25,300.475,0.000595,0.000375,0.000300475,0.636112935465603,0.000406242658644455,998,1700,0.703406813627255,7.73411665828502,4.6,0.0458315761546029,18.6187413469117,1.77938635000698,0.0458315761546029,0.002,9.81,0.188446809471532,0.608017406650846,0.608017406650846
"496",496,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S0-0_J_51","51","black","Non-Fiber","Black",0,"tears apart, rubbery texture.","done",0.145,1.436,0.629,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1436,629,14.36,629,321.68,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,143.6,1436,789.8,321.68,0.001436,0.000629,0.00032168,0.338471041231626,0.00066233298168885,998,1700,0.703406813627255,12.6096076766143,4.6,0.0464076793737355,30.7373366528664,2.82950843346262,0.0464076793737355,0.002,9.81,0.188446809471532,0.61566018952348,0.61566018952348
"497",497,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S0-0_J_54","54","black","Non-Fiber","Black",0,"rubbery texture, bounces back. has a white organic attached to the particle.","done",0.189,0.665,0.417,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665,417,6.65,665,335.825,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,66.5,665,365.75,335.825,0.000665,0.000417,0.000335825,0.637726073141524,0.000453269929009486,998,1700,0.703406813627255,8.62942981012755,4.6,0.0501050922841003,22.7111316226279,1.66114479612585,0.0501050922841003,0.002,9.81,0.188446809471532,0.66471133717535,0.66471133717535
"498",498,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S0-0_K_25","25","black","Non-Fiber","Black",0,"rubbery texture, bounces back, tears apart easily.","done",0.283,0.783,0.604,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783,604,7.83,783,395.415,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,78.3,783,430.65,395.415,0.000783,0.000604,0.000395415,0.574981391867056,0.000571852398444569,998,1700,0.703406813627255,10.8870229819001,4.6,0.0567068165905999,32.4279290754908,1.63616736782344,0.0567068165905999,0.002,9.81,0.188446809471532,0.752292075806758,0.752292075806758
"499",499,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S0-0_K_29","29","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",0.178,1.011,0.354,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011,354,10.11,354,182.055,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,101.1,1011,556.05,182.055,0.001011,0.000354,0.000182055,0.304316431191639,0.000402394784262367,998,1700,0.703406813627255,7.66086017296958,4.6,0.0292235486489423,11.759403553972,4.33511631376372,0.0292235486489423,0.002,9.81,0.188446809471532,0.387689618238893,0.387689618238893
"500",500,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S0-0_K_30","30","black","Non-Fiber","Black",0,"rubbery texture, bounces back.","done",0.175,0.765,0.409,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765,409,7.65,765,386.325,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,76.5,765,420.75,386.325,0.000765,0.000409,0.000386325,0.690653857305703,0.000494438771636254,998,1700,0.703406813627255,9.41320922074988,4.6,0.056345873528147,27.8595844940287,1.43285618070457,0.056345873528147,0.002,9.81,0.188446809471532,0.747503681359207,0.747503681359207
"501",501,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S0-0_K_53","53","black","Non-Fiber","Black",0,"rubbery texture, bounces back. A small green/white fragment is in the circle.","done",0.182,0.888,0.391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,888,391,8.88,391,199.94,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,88.8,888,488.4,199.94,0.000888,0.000391,0.00019994,0.339316380863693,0.000410988626558187,998,1700,0.703406813627255,7.82447120062619,4.6,0.0317279910751016,13.0398434754064,3.75628874584681,0.0317279910751016,0.002,9.81,0.188446809471532,0.420914410332516,0.420914410332516
"502",502,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S0-0_K_58","58","black","Non-Fiber","Black",0,"rubbery texture, bounces back, tears apart easily, has a lot of white organics attached to the particle.","done",0.261,1.407,0.333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407,333,14.07,333,173.535,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,140.7,1407,773.85,173.535,0.001407,0.000333,0.000173535,0.253523320677669,0.000433219972404652,998,1700,0.703406813627255,8.24771533461489,4.6,0.0277839098493898,12.036544658246,5.1634034772523,0.0277839098493898,0.002,9.81,0.188446809471532,0.368590876217341,0.368590876217341
"503",503,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S0-0_K_61","61","black","Non-Fiber","Black",0,"rubbery texture, broke into a lot of small pieces.","done",0.137,0.561,0.407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,407,5.61,561,283.305,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,56.1,561,308.55,283.305,0.000561,0.000407,0.000283305,0.592892018790897,0.00040142446442902,998,1700,0.703406813627255,7.64238705935812,4.6,0.043519537154612,17.469806894489,1.95006737154626,0.043519537154612,0.002,9.81,0.188446809471532,0.577345104391198,0.577345104391198
"504",504,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S0-0_M_42","42","black","Non-Fiber","Black",0,"rubbery texture, bounces back, tears apart easily.","0",0.449,1.659,0.651,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1659,651,16.59,651,333.795,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,165.9,1659,912.45,333.795,0.001659,0.000651,0.000333795,0.321193050205331,0.000711708906167403,998,1700,0.703406813627255,13.549634903942,4.6,0.0476340425533343,33.9015723219651,2.88590369847988,0.0476340425533343,0.002,9.81,0.188446809471532,0.631929544030435,0.631929544030435
"505",505,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S0-0_M_44","44","black","Non-Fiber","Black",0,"rubbery texture, bounces back, tears apart easily. could make dents in the particle.","0",0.076,0.379,0.299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,299,3.79,379,191.395,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,37.9,379,208.45,191.395,0.000379,0.000299,0.000191395,0.568558804093626,0.000278877619168249,998,1700,0.703406813627255,5.30931942802127,4.6,0.0317111505254683,8.84353015962856,2.55154938625908,0.0317111505254683,0.002,9.81,0.188446809471532,0.420690997825818,0.420690997825818
"506",506,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_A_13","13","black","Non-Fiber","Black",0,"0","0",0.069,0.623,0.232,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623,232,6.23,232,119.115,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,62.3,623,342.65,119.115,0.000623,0.000232,0.000119115,0.313313017513352,0.000258214620406371,998,1700,0.703406813627255,4.91593375191425,4.6,0.0208539132575392,5.38478529578287,5.46285933935295,0.0208539132575392,0.002,9.81,0.188446809471532,0.276655164871463,0.276655164871463
"507",507,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_A_15","15","black","Non-Fiber","Black",0,"0","0",0.272,0.84,0.536,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,536,8.4,840,424.2,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,84,840,462,424.2,0.00084,0.000536,0.0004242,0.632191462118969,0.000575888288520866,998,1700,0.703406813627255,10.9638589419006,4.6,0.0603664461542998,34.7643293598868,1.45398974397822,0.0603664461542998,0.002,9.81,0.188446809471532,0.800841976624431,0.800841976624431
"508",508,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_A_2","2","black","Non-Fiber","Black",0,"0","0",0.217,0.85,0.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850,450,8.5,850,429.25,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,85,850,467.5,429.25,0.00085,0.00045,0.00042925,0.69405611364564,0.000547579584352781,998,1700,0.703406813627255,10.424913029102,4.6,0.0613211632500485,33.5782170844906,1.33980252869368,0.0613211632500485,0.002,9.81,0.188446809471532,0.813507581025297,0.813507581025297
"509",509,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_A_20","20","black","Non-Fiber","Black",0,"0","0",0.137,0.671,0.302,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,671,302,6.71,302,154.355,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,67.1,671,369.05,154.355,0.000671,0.000302,0.000154355,0.342890908700839,0.000315077014544458,998,1700,0.703406813627255,5.99848965877247,4.6,0.0258132564327564,8.13316377250339,4.35056282991252,0.0258132564327564,0.002,9.81,0.188446809471532,0.342447512180564,0.342447512180564
"510",510,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_A_24","24","black","Non-Fiber","Black",0,"0","0",0.214,0.704,0.504,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704,504,7.04,704,355.52,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,70.4,704,387.2,355.52,0.000704,0.000504,0.00035552,0.596846208688132,0.000501520947837509,998,1700,0.703406813627255,9.54804089282934,4.6,0.0522113066208373,26.1850639843171,1.69267768476331,0.0522113066208373,0.002,9.81,0.188446809471532,0.692653098867198,0.692653098867198
"511",511,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_A_31","31","black","Non-Fiber","Black",0,"0","0",0.204,0.695,0.446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,446,6.95,695,350.975,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,69.5,695,382.25,350.975,0.000695,0.000446,0.000350975,0.630400212762592,0.000477381167216565,998,1700,0.703406813627255,9.08846365381961,4.6,0.051865416798621,24.7595732094993,1.6327656390083,0.051865416798621,0.002,9.81,0.188446809471532,0.688064405866952,0.688064405866952
"512",512,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_A_36","36","black","Non-Fiber","Black",0,"0","0",0.172,0.663,0.406,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663,406,6.63,663,334.815,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,66.3,663,364.65,334.815,0.000663,0.000406,0.000334815,0.645334859805968,0.000448347572650508,998,1700,0.703406813627255,8.53571715463977,4.6,0.0500240407732136,22.4281572548403,1.64843413213646,0.0500240407732136,0.002,9.81,0.188446809471532,0.663636080036294,0.663636080036294
"513",513,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_A_58","58","black","Non-Fiber","Black",0,"0","0",0.185,0.876,0.404,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,876,404,8.76,404,206.38,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,87.6,876,481.8,206.38,0.000876,0.000404,0.00020638,0.346916433127288,0.000418007775013153,998,1700,0.703406813627255,7.95810293977852,4.6,0.0325910421090233,13.6233089973528,3.62078035122158,0.0325910421090233,0.002,9.81,0.188446809471532,0.432363941321419,0.432363941321419
"514",514,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_A_62","62","black","Non-Fiber","Black",0,"0","0",0.285,0.83,0.558,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,558,8.3,830,419.15,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,83,830,456.5,419.15,0.00083,0.000558,0.00041915,0.615904425742132,0.000579020474098595,998,1700,0.703406813627255,11.0234900223351,4.6,0.0596868923350862,34.5599326973334,1.49537563626477,0.0596868923350862,0.002,9.81,0.188446809471532,0.791826782613993,0.791826782613993
"515",515,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_A_63","63","black","Non-Fiber","Black",0,"0","0",0.098,0.452,0.392,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452,392,4.52,452,228.26,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,45.2,452,248.6,228.26,0.000452,0.000392,0.00022826,0.542272476505594,0.000343255974410223,998,1700,0.703406813627255,6.5349654775311,4.6,0.0363949273847622,12.4927762630459,2.38424403805315,0.0363949273847622,0.002,9.81,0.188446809471532,0.48282758788575,0.48282758788575
"516",516,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_B_11","11","black","Non-Fiber","Black",0,"compressible, bounces back slightly","done",0.101,0.543,0.304,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,304,5.43,543,274.215,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,54.3,543,298.65,274.215,0.000543,0.000304,0.000274215,0.674923424018958,0.000356386742734126,998,1700,0.703406813627255,6.7849512726439,4.6,0.0427667028379074,15.2414859218801,1.79276893097237,0.0427667028379074,0.002,9.81,0.188446809471532,0.567357746170385,0.567357746170385
"517",517,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_B_32","32","black","Non-Fiber","Black",0,"compressible, bounces back slightly","done",0.12,0.704,0.347,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704,347,7.04,347,177.02,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,70.4,704,387.2,177.02,0.000704,0.000347,0.00017702,0.358155206969377,0.000351000840792027,998,1700,0.703406813627255,6.68241355769967,4.6,0.0288871783754925,10.1394238979071,3.87001123032732,0.0288871783754925,0.002,9.81,0.188446809471532,0.383227214837197,0.383227214837197
"518",518,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_B_34","34","black","Non-Fiber","Black",0,"bounces back slightly, retains original shape","done",0.104,0.654,0.266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654,266,6.54,266,136.27,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,65.4,654,359.7,136.27,0.000654,0.000266,0.00013627,0.326716120434786,0.000287267534448845,998,1700,0.703406813627255,5.46904805856386,4.6,0.0232888161109985,6.69012078443908,4.87310802105489,0.0232888161109985,0.002,9.81,0.188446809471532,0.308957421145894,0.308957421145894
"519",519,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_B_38","38","black","Non-Fiber","Black",0,"bounces back slightly, retains original shape","done",0.205,1.048,0.319,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1048,319,10.48,319,164.74,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,104.8,1048,576.4,164.74,0.001048,0.000319,0.00016474,0.28492009389602,0.000380467013256161,998,1700,0.703406813627255,7.24339554829414,4.6,0.0268598319180633,10.219280026428,4.852044135507,0.0268598319180633,0.002,9.81,0.188446809471532,0.356331741479031,0.356331741479031
"520",520,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_B_41","41","black","Non-Fiber","Black",0,"bounces back, retains original shape","done",0.124,0.596,0.341,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596,341,5.96,596,300.98,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,59.6,596,327.8,300.98,0.000596,0.000341,0.00030098,0.667632267475727,0.000394015002993164,998,1700,0.703406813627255,7.50132447545522,4.6,0.0460413908108718,18.1409987381551,1.71013425081848,0.0460413908108718,0.002,9.81,0.188446809471532,0.610800879834305,0.610800879834305
"521",521,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_B_43","43","black","Non-Fiber","Black",0,"bounces back slightly, slightly compressible","done",0.175,0.597,0.462,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597,462,5.97,597,301.485,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,59.7,597,328.35,301.485,0.000597,0.000462,0.000301485,0.574060355892821,0.000436476304850896,998,1700,0.703406813627255,8.3097099441949,4.6,0.0456413947173405,19.921387314466,1.92777867770097,0.0456413947173405,0.002,9.81,0.188446809471532,0.605494394483703,0.605494394483703
"522",522,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_B_47","47","black","Non-Fiber","Black",0,"bounces back, retains original shape","done",0.158,0.939,0.308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,939,308,9.39,308,158.695,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,93.9,939,516.45,158.695,0.000939,0.000308,0.000158695,0.295090405567379,0.000358035852395994,998,1700,0.703406813627255,6.81634730217402,4.6,0.0261294400893996,9.35527635503825,4.82481454917806,0.0261294400893996,0.002,9.81,0.188446809471532,0.346642113000948,0.346642113000948
"523",523,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_B_50","50","black","Non-Fiber","Black",0,"slightly compressible, bounces back","done",0.075,0.57,0.208,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570,208,5.7,208,106.85,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,57,570,313.5,106.85,0.00057,0.000208,0.00010685,0.310316902199708,0.000233115368336601,998,1700,0.703406813627255,4.43808993267812,4.6,0.0191053861260525,4.45375912398771,5.87588898387116,0.0191053861260525,0.002,9.81,0.188446809471532,0.253458604308961,0.253458604308961
"524",524,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_C_24","24","black","Non-Fiber","Black",0,"does slightly bounce back","done",0.073,0.829,0.177,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,829,177,8.29,177,92.645,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,82.9,829,455.95,92.645,0.000829,0.000177,9.2645e-05,0.241856680132662,0.00023866199183436,998,1700,0.703406813627255,4.543687491867,4.6,0.0167639862931794,4.0009263598141,7.81345259431264,0.0167639862931794,0.002,9.81,0.188446809471532,0.222396791171355,0.222396791171355
"525",525,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_C_27","27","black","Non-Fiber","Black",0,"bounces back, smaller pieces around it (breaks easily)","done",0.099,0.419,0.386,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419,386,4.19,419,211.595,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,41.9,419,230.45,211.595,0.000419,0.000386,0.000211595,0.52614413941468,0.00032466507739249,998,1700,0.703406813627255,6.18102882598127,4.6,0.0341843352822167,11.0984598600117,2.55620460112251,0.0341843352822167,0.002,9.81,0.188446809471532,0.453501114957597,0.453501114957597
"526",526,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_D_12","12","black","Non-Fiber","Black",0,"very squishy and bounces back when touched","done",0.093,0.436,0.344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436,344,4.36,436,220.18,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,43.6,436,239.8,220.18,0.000436,0.000344,0.00022018,0.568532637994615,0.000320829479280102,998,1700,0.703406813627255,6.10800605837118,4.6,0.0354722298654769,11.3805370366451,2.34591137496565,0.0354722298654769,0.002,9.81,0.188446809471532,0.470586766166974,0.470586766166974
"527",527,"tire wear","rubbery fragment","tire wear","TRWP","SDC","Stormflow","3","T","Inside Thalweg",1.81,"SF-4","SDC-SF-4-N-3","SDC-SF-4","SDC-SF-4-N-3_S1-1_D_26","26","black","Non-Fiber","Black",0,"bounces back when touched and comes back to original","done",0.116,0.518,0.322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518,322,5.18,518,261.59,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,51.8,518,284.9,261.59,0.000518,0.000322,0.00026159,0.640513550750999,0.000352048303998654,998,1700,0.703406813627255,6.70235533993973,4.6,0.0410406881783797,14.4483046681362,1.92303550311339,0.0410406881783797,0.002,9.81,0.188446809471532,0.54445984378127,0.54445984378127
