"","X","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","plastic_or_not","Length..microns.","Width..microns.","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"766",766,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_42",42,"black","Non-Fiber","Black",0,"0","done","0.14",0.615,0.387,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615,387,6.15,615,310.575,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,61.5,615,338.25,310.575,0.000615,0.000387,0.000310575,0.636609995854374,0.000419679276833277,998,1700,0.703406813627255,7.98992527501656,4.6,0.0470623845407942,19.7511075101301,1.74334758136213,0.0470623845407942,5e-04,9.81,0.0343103482931899,3.42916837644981,3.42916837644981
"767",767,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_52",52,"black","Non-Fiber","Black",0,"0","done","0.05",0.406,0.243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406,243,4.06,406,205.03,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,40.6,406,223.3,205.03,0.000406,0.000243,0.00020503,0.652756579640048,0.000272468670707334,998,1700,0.703406813627255,5.18730477988203,4.6,0.0338158142535667,9.21374995855544,2.19225560535487,0.0338158142535667,5e-04,9.81,0.0343103482931899,2.46396611633046,2.46396611633046
"768",768,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_1",1,"black","Non-Fiber","Black",0,"0","done","0.086",0.456,0.352,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456,352,4.56,456,230.28,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,45.6,456,250.8,230.28,0.000456,0.000352,0.00023028,0.574781084809291,0.000333110182947274,998,1700,0.703406813627255,6.34180817832742,4.6,0.0367949014336748,12.2567563480983,2.2637420391857,0.0367949014336748,5e-04,9.81,0.0700357051795725,1.31343367427129,1.31343367427129
"769",769,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_2",2,"black","Non-Fiber","Black",0,"0","done","2.518",3.99,3.016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3990,3016,39.9,3990,2014.95,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,399,3990,2194.5,2014.95,0.00399,0.003016,0.00201495,0.580847543993598,0.00289438413416393,998,1700,0.703406813627255,55.1037762065872,4.6,0.208784409505577,604.302282333725,0.610905946486192,0.208784409505577,5e-04,9.81,0.0700357051795725,7.45278458217315,7.45278458217315
"770",770,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_3",3,"black","Non-Fiber","Black",0,"0","done","0.21",0.934,0.455,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,934,455,9.34,455,232.17,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,93.4,934,513.7,232.17,0.000934,0.000455,0.00023217,0.356145092970027,0.000462084560804023,998,1700,0.703406813627255,8.79724426571982,4.6,0.0358731225771626,16.5764160907371,3.30367570759464,0.0358731225771626,5e-04,9.81,0.0700357051795725,1.28052978424303,1.28052978424303
"771",771,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_4",4,"black","Non-Fiber","Black",0,"0","done","0.413",1.116,0.694,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1116,694,11.16,1116,563.58,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,111.6,1116,613.8,563.58,0.001116,0.000694,0.00056358,0.640388818310185,0.000758565486740233,998,1700,0.703406813627255,14.4416984345615,4.6,0.0758361965669571,57.5267213613418,1.21354058972044,0.0758361965669571,5e-04,9.81,0.0700357051795725,2.70705479342687,2.70705479342687
"772",772,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_5",5,"black","Non-Fiber","Black",0,"0","done","0.206",0.998,0.491,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,491,9.98,491,250.49,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,99.8,998,548.9,250.49,0.000998,0.000491,0.00025049,0.357836284700027,0.00049697454189075,998,1700,0.703406813627255,9.46148564507303,4.6,0.0381323679796367,18.9508161078894,3.14456738890137,0.0381323679796367,5e-04,9.81,0.0700357051795725,1.36117598451621,1.36117598451621
"773",773,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_11",11,"black","Non-Fiber","Black",0,"0","done","0.24",1.604,0.378,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1604,378,16.04,378,197.02,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,160.4,1604,882.2,197.02,0.001604,0.000378,0.00019702,0.253024300465705,0.000492495378506283,998,1700,0.703406813627255,9.37621057262597,4.6,0.0307492766177891,15.1438766266724,4.79232946636966,0.0307492766177891,5e-04,9.81,0.0700357051795725,1.0976285788423,1.0976285788423
"774",774,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_12",12,"black","Non-Fiber","Black",0,"0","done","0.346",1.572,0.585,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1572,585,15.72,585,300.36,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,157.2,1572,864.6,300.36,0.001572,0.000585,0.00030036,0.31321163872407,0.000651253646196136,998,1700,0.703406813627255,12.3986774077872,4.6,0.0437037502184598,28.4622266822171,3.1370906756725,0.0437037502184598,5e-04,9.81,0.0700357051795725,1.56005247988875,1.56005247988875
"775",775,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_17",17,"black","Non-Fiber","Black",0,"0","done","0.08",0.52,0.282,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,282,5.2,520,262.6,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,52,520,286,262.6,0.00052,0.000282,0.0002626,0.685754230937168,0.000337688075146399,998,1700,0.703406813627255,6.42896286669823,4.6,0.0413551416951809,13.9651381964522,1.81664895357745,0.0413551416951809,5e-04,9.81,0.0700357051795725,1.47621636667846,1.47621636667846
"776",776,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_22",22,"black","Non-Fiber","Black",0,"0","done","0.632",1.309,0.731,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1309,731,13.09,1309,661.045,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,130.9,1309,719.95,661.045,0.001309,0.000731,0.000661045,0.675775609517393,0.000858412466322791,998,1700,0.703406813627255,16.3426021718639,4.6,0.0864677496876359,74.2249942667452,1.05633584612593,0.0864677496876359,5e-04,9.81,0.0700357051795725,3.08655954366174,3.08655954366174
"777",777,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_23",23,"black","Non-Fiber","Black",0,"0","done","0.196",0.797,0.419,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,419,7.97,797,402.485,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,79.7,797,438.35,402.485,0.000797,0.000419,0.000402485,0.696487822144926,0.000512240620180297,998,1700,0.703406813627255,9.75212383358785,4.6,0.0582563356952001,29.8412615259409,1.3886794255771,0.0582563356952001,5e-04,9.81,0.0700357051795725,2.07952270723305,2.07952270723305
"778",778,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_26",26,"black","Non-Fiber","Black",0,"0","done","0.148",0.588,0.372,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588,372,5.88,588,296.94,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,58.8,588,323.4,296.94,0.000588,0.000372,0.00029694,0.634904742664649,0.000401972481965766,998,1700,0.703406813627255,7.65282031019919,4.6,0.0453939565376571,18.2471213756881,1.79479381069014,0.0453939565376571,5e-04,9.81,0.0700357051795725,1.62038621661859,1.62038621661859
"779",779,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_28",28,"black","Non-Fiber","Black",0,"0","done","0.077",0.443,0.296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443,296,4.43,443,223.715,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,44.3,443,243.65,223.715,0.000443,0.000296,0.000223715,0.617799262749685,0.00030841122798338,998,1700,0.703406813627255,5.87158528330726,4.6,0.0361267099196992,11.1418829693338,2.17414082719561,0.0361267099196992,5e-04,9.81,0.0700357051795725,1.28958185782059,1.28958185782059
"780",780,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_29",29,"black","Non-Fiber","Black",0,"0","done","0.139",1.21,0.228,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1210,228,12.1,228,120.05,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,121,1210,665.5,120.05,0.00121,0.000228,0.00012005,0.228560962229173,0.00032113979605988,998,1700,0.703406813627255,6.11391392187285,4.6,0.0205481331522354,6.59882328992013,6.9978350211859,0.0205481331522354,5e-04,9.81,0.0700357051795725,0.733487765260224,0.733487765260224
"781",781,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_30",30,"black","Non-Fiber","Black",0,"0","done","0.145",0.523,0.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523,430,5.23,523,264.115,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,52.3,523,287.65,264.115,0.000523,0.00043,0.000264115,0.556939466878979,0.000390170476314491,998,1700,0.703406813627255,7.42813172428536,4.6,0.0409736030756006,15.986690228328,2.13825948266105,0.0409736030756006,5e-04,9.81,0.0700357051795725,1.46259693432599,1.46259693432599
"782",782,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_32",32,"black","Non-Fiber","Black",0,"0","done","0.1",0.58,0.34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580,340,5.8,580,292.9,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,58,580,319,292.9,0.00058,0.00034,0.0002929,0.659577627773125,0.000386552744216442,998,1700,0.703406813627255,7.35925672681931,4.6,0.0450134597768668,17.4000764034243,1.75524719059086,0.0450134597768668,5e-04,9.81,0.0700357051795725,1.60680397453883,1.60680397453883
"783",783,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_34",34,"black","Non-Fiber","Black",0,"0","done","0.127",0.552,0.419,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552,419,5.52,552,278.76,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,55.2,552,303.6,278.76,0.000552,0.000419,0.00027876,0.579634071052231,0.00040098474636372,998,1700,0.703406813627255,7.6340156322285,4.6,0.0428953742338319,17.2003907573299,2.00503170685679,0.0428953742338319,5e-04,9.81,0.0700357051795725,1.53119662762899,1.53119662762899
"784",784,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_35",35,"black","Non-Fiber","Black",0,"0","done","0.185",0.684,0.493,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,684,493,6.84,684,345.42,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,68.4,684,376.2,345.42,0.000684,0.000493,0.00034542,0.594834253424139,0.000488371337112565,998,1700,0.703406813627255,9.29769637288871,4.6,0.0510097918346717,24.9117202441322,1.72686099187887,0.0510097918346717,5e-04,9.81,0.0700357051795725,1.82084951182693,1.82084951182693
"785",785,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_36",36,"black","Non-Fiber","Black",0,"0","done","0.184",0.812,0.524,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,812,524,8.12,812,410.06,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,81.2,812,446.6,410.06,0.000812,0.000524,0.00041006,0.628642515436031,0.000558785216729754,998,1700,0.703406813627255,10.6382477594392,4.6,0.0587291901164846,32.8170032276028,1.49056595946211,0.0587291901164846,5e-04,9.81,0.0700357051795725,2.09640175557247,2.09640175557247
"786",786,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_37",37,"black","Non-Fiber","Black",0,"0","done","0.158",0.572,0.373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572,373,5.72,572,288.86,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,57.2,572,314.6,288.86,0.000572,0.000373,0.00028886,0.625367023602233,0.000395000297302559,998,1700,0.703406813627255,7.52008267568223,4.6,0.0443582863404593,17.5215362923135,1.84698010440051,0.0443582863404593,5e-04,9.81,0.0700357051795725,1.58341685240136,1.58341685240136
"787",787,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_40",40,"black","Non-Fiber","Black",0,"0","done","0.162",0.915,0.452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,915,452,9.15,452,230.575,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,91.5,915,503.25,230.575,0.000915,0.000452,0.000230575,0.358535739036769,0.00045686783362421,998,1700,0.703406813627255,8.69792732860213,4.6,0.0356917443371969,16.3064099136043,3.29966119994498,0.0356917443371969,5e-04,9.81,0.0700357051795725,1.27405529242844,1.27405529242844
"788",788,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_41",41,"black","Non-Fiber","Black",0,"0","done","0.167",0.955,0.413,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,955,413,9.55,413,211.275,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,95.5,955,525.25,211.275,0.000955,0.000413,0.000211275,0.336411937901705,0.000436784459308145,998,1700,0.703406813627255,8.3155766410334,4.6,0.0331399934021165,14.4750340996189,3.65912004345092,0.0331399934021165,5e-04,9.81,0.0700357051795725,1.18296779182651,1.18296779182651
"789",789,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_44",44,"black","Non-Fiber","Black",0,"0","done","0.203",0.869,0.439,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,439,8.69,869,438.845,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,86.9,869,477.95,438.845,0.000869,0.000439,0.000438845,0.710508055576237,0.000551144084478391,998,1700,0.703406813627255,10.4927745872455,4.6,0.0625128587838034,34.4535923225263,1.2975997254552,0.0625128587838034,5e-04,9.81,0.0700357051795725,2.23146388772411,2.23146388772411
"790",790,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_45",45,"black","Non-Fiber","Black",0,"0","done","0.269",1.381,0.379,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1381,379,13.81,379,196.405,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,138.1,1381,759.55,196.405,0.001381,0.000379,0.000196405,0.271478909126461,0.000468448453359431,998,1700,0.703406813627255,8.91840113188585,4.6,0.0308167574978822,14.4360623874356,4.53839448235132,0.0308167574978822,5e-04,9.81,0.0700357051795725,1.10003738160655,1.10003738160655
"791",791,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_46",46,"black","Non-Fiber","Black",0,"0","done","0.228",0.673,0.507,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673,507,6.73,673,339.865,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,67.3,673,370.15,339.865,0.000673,0.000507,0.000339865,0.581828419437117,0.000487651789178094,998,1700,0.703406813627255,9.28399749723396,4.6,0.0502783077561133,24.5183067341155,1.77485481395514,0.0502783077561133,5e-04,9.81,0.0700357051795725,1.79473839904942,1.79473839904942
"792",792,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_54",54,"black","Non-Fiber","Black",0,"0","done","0.184",0.834,0.351,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834,351,8.34,351,179.67,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,83.4,834,458.7,179.67,0.000834,0.000351,0.00017967,0.332077143217553,0.000374670567642938,998,1700,0.703406813627255,7.13304183328631,4.6,0.0290856577349605,10.8975398938258,4.07479828418237,0.0290856577349605,5e-04,9.81,0.0700357051795725,1.03824390931684,1.03824390931684
"793",793,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_57",57,"black","Non-Fiber","Black",0,"0","done","0.144",0.558,0.398,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558,398,5.58,558,281.79,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,55.8,558,306.9,281.79,0.000558,0.000398,0.00028179,0.5979528518749,0.000397021734793825,998,1700,0.703406813627255,7.55856714559745,4.6,0.0433578189101194,17.2139964805721,1.94309369794042,0.0433578189101194,5e-04,9.81,0.0700357051795725,1.54770408889828,1.54770408889828
"794",794,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_58",58,"black","Non-Fiber","Black",0,"0","done","0.16",0.928,0.298,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,298,9.28,298,153.64,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,92.8,928,510.4,153.64,0.000928,0.000298,0.00015364,0.292160956944603,0.00034894435710304,998,1700,0.703406813627255,6.6432618723263,4.6,0.0254445097027858,8.87871808004065,4.95886540755829,0.0254445097027858,5e-04,9.81,0.0700357051795725,0.908269204884342,0.908269204884342
"795",795,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_61",61,"black","Non-Fiber","Black",0,"0","done","0.121",0.633,0.341,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,633,341,6.33,633,319.665,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,63.3,633,348.15,319.665,0.000633,0.000341,0.000319665,0.688043733265285,0.000410157879401549,998,1700,0.703406813627255,7.80865529531379,4.6,0.0484112514515622,19.8562562345479,1.61017379697917,0.0484112514515622,5e-04,9.81,0.0700357051795725,1.72809181143515,1.72809181143515
"796",796,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_62",62,"black","Non-Fiber","Black",0,"0","done","0.041",0.502,0.167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,167,5.02,167,86.01,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,50.2,502,276.1,86.01,0.000502,0.000167,8.601e-05,0.297056358925187,0.000193192255110919,998,1700,0.703406813627255,3.67802692974376,4.6,0.0160144090660339,3.09385980173582,6.93078124144093,0.0160144090660339,5e-04,9.81,0.0700357051795725,0.571651596316933,0.571651596316933
"797",797,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_70",70,"black","Non-Fiber","Black",0,"0","done","0.073",0.494,0.234,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,234,4.94,234,119.47,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,49.4,494,271.7,119.47,0.000494,0.000234,0.00011947,0.35138843237841,0.000239920425702629,998,1700,0.703406813627255,4.56764576935664,4.6,0.0210640603826081,5.05369833402123,4.97504892584733,0.0210640603826081,5e-04,9.81,0.0700357051795725,0.751904343955685,0.751904343955685
"798",798,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_71",71,"black","Non-Fiber","Black",0,"0","done","0.251",0.894,0.472,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,894,472,8.94,894,451.47,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,89.4,894,491.7,451.47,0.000894,0.000472,0.00045147,0.695006935095261,0.000575399488445358,998,1700,0.703406813627255,10.9545530831334,4.6,0.0638535277769257,36.7412872182745,1.29841640496937,0.0638535277769257,5e-04,9.81,0.0700357051795725,2.27932051277289,2.27932051277289
"799",799,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_72",72,"black","Non-Fiber","Black",0,"0","done","0.158",0.598,0.429,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598,429,5.98,598,301.99,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,59.8,598,328.9,301.99,0.000598,0.000429,0.00030199,0.59622931321715,0.00042630164918865,998,1700,0.703406813627255,8.11600312346794,4.6,0.0458181384997597,19.5323480052016,1.86834229873909,0.0458181384997597,5e-04,9.81,0.0700357051795725,1.63552784905504,1.63552784905504
"800",800,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_75",75,"black","Non-Fiber","Black",0,"0","done","0.13",0.612,0.388,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612,388,6.12,612,309.06,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,61.2,612,336.6,309.06,0.000612,0.000388,0.00030906,0.634236492039879,0.000418673348620597,998,1700,0.703406813627255,7.97077424303806,4.6,0.0468669643756417,19.6219489148321,1.75370274362944,0.0468669643756417,5e-04,9.81,0.0700357051795725,1.67296681940569,1.67296681940569
"801",801,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_B_13",13,"black","Non-Fiber","Black",0,"0","0","0.376",0.993,0.633,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,993,633,9.93,993,501.465,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,99.3,993,546.15,501.465,0.000993,0.000633,0.000501465,0.632505268509238,0.000680557036059867,998,1700,0.703406813627255,12.9565603156175,4.6,0.0690153901102422,46.9689093359419,1.31457978265987,0.0690153901102422,5e-04,9.81,0.0700357051795725,2.46357875362595,2.46357875362595
