"","X","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","polymer","plastic_or_not","Length..microns.","Width..microns.","material.1","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"243",243,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","3","LB","Outside Thalweg_2",0.193,"BF-1","SDC-BF-1-N-3","SDC-BF-1","SDC-BF-1-N-3_S0-0_B_32",32,"black","Non-Fiber","Black",0,"0","0",0.143,0.743,0.448,0,"Y","SDC-BF-1-N-3_B_32.SPA","Y",0.7,"Polyethylene, low Mw ~4,000 by GPC","NIST Chem Web Book","0","Reflectance","0","Polymer, Minerals, Organic Materials","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",743,448,NA,7.43,743,375.215,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,74.3,743,408.65,375.215,0.000743,0.000448,0.000375215,0.650349451050851,0.000499860715549954,998,751,0.24749498997996,6.71832196675194,4.6,0.0142055981524661,7.10082045730682,8.0187027028804,-0.0142055981524661,0.002,9.81,0.0615358432135288,0.577126980415821,-0.577126980415821
"244",244,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","3","LB","Outside Thalweg_2",0.193,"BF-1","SDC-BF-1-N-3","SDC-BF-1","SDC-BF-1-N-3_S0-0_B_38",38,"green","Non-Fiber","Green",0,"0","0",0.267,0.948,0.515,0,"Y","SDC-BF-1-N-3_B_38.SPA","Y",0.9,"HDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",948,515,NA,9.48,948,478.74,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,94.8,948,521.4,478.74,0.000948,0.000515,0.00047874,0.685159892047034,0.000615987303316761,998,751,0.24749498997996,8.27910836433737,4.6,0.0183237103239127,11.2871729091845,5.93907871875246,-0.0183237103239127,0.002,9.81,0.0615358432135288,0.7444324058553,-0.7444324058553
"245",245,"PP","fragment","POLY(PROPYLENE)","fragment","SDC","Low Flow","3","LB","Outside Thalweg_2",0.193,"BF-1","SDC-BF-1-N-3","SDC-BF-1","SDC-BF-1-N-3_S0-0_B_44",44,"pink","Non-Fiber","Red",0,"0","0",0.096,1.022,0.537,0,"Y","SDC-BF-1-N-3_B_44.SPA","Y",0.9,"PP 58. Clear Film","FLOPP, De Frond et al. 2021","0","TRANSMITTANCE","0","Polymers","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",1022,537,NA,10.22,1022,516.11,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,102.2,1022,562.1,516.11,0.001022,0.000537,0.00051611,0.696674128781327,0.000656733472138093,998,999,0.00100200400801603,1.40680954787983,4.6,0.00139297300500226,0.914811998169766,4.43589190128631,0.00139297300500226,0.002,9.81,0.0615358432135288,0.0565919361894763,0.0565919361894763
"246",246,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","3","LB","Outside Thalweg_2",0.193,"BF-1","SDC-BF-1-N-3","SDC-BF-1","SDC-BF-1-N-3_S0-0_B_46",46,"black","Non-Fiber","Black",0,"0","0",0.178,0.654,0.442,0,"Y","SDC-BF-1-N-3_B_46.SPA","Y",0.7,"MDPE","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",654,442,NA,6.54,654,330.27,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,65.4,654,359.7,330.27,0.000654,0.000442,0.00033027,0.614283878396559,0.000457042283992524,998,751,0.24749498997996,6.14282563274289,4.6,0.012610612106161,5.76358295954362,9.30375365785851,-0.012610612106161,0.002,9.81,0.0615358432135288,0.512327915228298,-0.512327915228298
"247",247,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","3","LB","Outside Thalweg_2",0.193,"BF-1","SDC-BF-1-N-3","SDC-BF-1","SDC-BF-1-N-3_S0-0_B_47",47,"blue","Non-Fiber","Blue",0,"0","done",0.058,1.132,0.318,0,"Y","SDC-BF-1-N-3_B_47.SPA","Y",0.9,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1132,318,NA,11.32,318,164.66,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,113.2,1132,622.6,164.66,0.001132,0.000318,0.00016466,0.274442481568525,0.000389900584258821,998,751,0.24749498997996,5.2404151368316,4.6,0.00948649436612965,3.69878969592196,14.0254413250281,-0.00948649436612965,0.002,9.81,0.0615358432135288,0.385405231761089,-0.385405231761089
"248",248,"PP","fragment","POLY(PROPYLENE)","fragment","SDC","Low Flow","3","LB","Outside Thalweg_2",0.193,"BF-1","SDC-BF-1-N-3","SDC-BF-1","SDC-BF-1-N-3_S0-0_B_49",49,"gray","Non-Fiber","Black",0,"0","0",0.451,1.213,0.688,0,"Y","SDC-BF-1-N-3_B_49.SPA","Y",0.9,"PP 19. White Fiber","FLOPP, De Frond et al. 2021","0","TRANSMITTANCE","0","Polymers","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",1213,688,NA,12.13,1213,612.565,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,121.3,1213,667.15,612.565,0.001213,0.000688,0.000612565,0.670544430182547,0.000799589604797389,998,999,0.00100200400801603,1.71282618921835,4.6,0.00159354310645946,1.27418050272153,4.12683124670348,0.00159354310645946,0.002,9.81,0.0615358432135288,0.0647404432620628,0.0647404432620628
"249",249,"PVC","fragment","POLY(VINYL CHLORIDE)","fragment","SDC","Low Flow","3","LB","Outside Thalweg_2",0.193,"BF-1","SDC-BF-1-N-3","SDC-BF-1","SDC-BF-1-N-3_S0-0_B_50",50,"blue","Non-Fiber","Blue",0,"0","0",0.536,2.033,0.994,0,"Y","SDC-BF-1-N-3_B_50.SPA","Y",0.8,"PVC.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyhaloolefins (Vinylhalides)","POLY(VINYL CHLORIDE)","plastic",2033,994,NA,20.33,994,507.165,1.33e-09,1.33e-09,1.33e-09,1.33e-09,1.33e-09,203.3,2033,1118.15,507.165,0.002033,0.000994,0.000507165,0.356769231810483,0.00100822550434535,998,1330,0.332665330661323,14.9548890676612,4.6,0.0427735206766096,43.1253544568008,2.39785528403685,0.0427735206766096,0.002,9.81,0.0615358432135288,1.73774821481628,1.73774821481628
"250",250,"CA","fragment","CELLULOSE ACETATE","fragment","SDC","Low Flow","1","RB","Outside Thalweg_1",0.23,"BF-2","SDC-BF-2-N-1","SDC-BF-2","SDC-BF-2-N-1_S0-0_A_1",1,"red","Non-Fiber","Red",0,"rubbery texture.","done",0.265,0.833,0.637,0,"Y","SDC-BF-2-N-1_A_1.SPA","Y",0.9,"CA","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Cellulose Derivatives (Ether Cellulose)","CELLULOSE ACETATE","plastic",833,637,NA,8.33,833,420.665,1.3e-09,1.27e-09,1.33e-09,1.28e-09,1.32e-09,83.3,833,458.15,420.665,0.000833,0.000637,0.000420665,0.577489593645834,0.00060660632978991,998,1280,0.282565130260521,8.52123997150057,4.6,0.0344837971400482,20.9180896203444,1.88539818914024,0.0344837971400482,0.002,9.81,0.067175888531526,1.2833398222885,1.2833398222885
"251",251,"polystyrene","foam","POLYSTYRENE","foam","SDC","Low Flow","1","RB","Outside Thalweg_1",0.23,"BF-2","SDC-BF-2-N-1","SDC-BF-2","SDC-BF-2-N-1_S0-0_A_3",3,"white","Non-Fiber","White",0,"0","done",2.604,3.206,1.369,0,"Y","SDC-BF-2-N-1_A_3.SPA","Y",0.8,"polystyrene","Aline Carvalho","ATR","0","ATR","0","POLYSTYRENES (POLYPHENYLETHYLENES, Î±-Methylstyrene)","POLYSTYRENE","plastic",3206,1369,NA,32.06,1369,700.53,3.1e-11,1.2e-11,5e-11,1.86e-11,4.34e-11,320.6,3206,1763.3,700.53,0.003206,0.001369,0.00070053,0.334382280598469,0.0014541121443605,998,18.6,0.981362725450902,30.9336207575926,5,0.0923188443457929,134.241952716544,2.19005229546146,-0.0923188443457929,0.002,9.81,0.067175888531526,3.43571355600556,-3.43571355600556
"252",252,"PVC","fragment","POLY(VINYL CHLORIDE)","fragment","SDC","Low Flow","1","RB","Outside Thalweg_1",0.23,"BF-2","SDC-BF-2-N-1","SDC-BF-2","SDC-BF-2-N-1_S0-0_A_4",4,"pink","Non-Fiber","Red",0,"0","done",0.267,1.081,0.481,0,"Y","SDC-BF-2-N-1_A_4.SPA","Y",0.9,"PVC.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyhaloolefins (Vinylhalides)","POLY(VINYL CHLORIDE)","plastic",1081,481,NA,10.81,481,245.905,1.33e-09,1.33e-09,1.33e-09,1.33e-09,1.33e-09,108.1,1081,594.55,245.905,0.001081,0.000481,0.000245905,0.34102166793425,0.000503785940561207,998,1330,0.332665330661323,7.47259697604276,4.6,0.0238980484966708,12.0395008394726,3.83827823554073,0.0238980484966708,0.002,9.81,0.067175888531526,0.889383416397066,0.889383416397066
"253",253,"polystyrene","foam","POLYSTYRENE","foam","SDC","Low Flow","1","RB","Outside Thalweg_1",0.23,"BF-2","SDC-BF-2-N-1","SDC-BF-2","SDC-BF-2-N-1_S0-0_A_5",5,"white","Non-Fiber","White",0,"0","done",0.782,1.086,0.977,0,"Y","SDC-BF-2-N-1_A_5.SPA","Y",0.9,"EPS","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","POLYSTYRENES (POLYPHENYLETHYLENES, Î±-Methylstyrene)","POLYSTYRENE","plastic",1086,977,NA,10.86,1086,548.43,3.1e-11,1.2e-11,5e-11,1.86e-11,4.34e-11,108.6,1086,597.3,548.43,0.001086,0.000977,0.00054843,0.532425697960303,0.000834862967920068,998,18.6,0.981362725450902,17.7602082028929,5,0.0615409150990395,51.378231028101,2.82959709016149,-0.0615409150990395,0.002,9.81,0.067175888531526,2.2902903275391,-2.2902903275391
"254",254,"Polyamides (POLYLACTAMS)","fragment","POLYAMIDES (POLYLACTAMS)","fragment","SDC","Low Flow","1","RB","Outside Thalweg_1",0.23,"BF-2","SDC-BF-2-N-1","SDC-BF-2","SDC-BF-2-N-1_S0-0_A_6",6,"green","Non-Fiber","Green",0,"0","done",0.563,1.342,0.869,0,"Y","SDC-BF-2-N-1_A_6.SPA","Y",0.9,"PA66","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","POLYAMIDES (POLYLACTAMS)","0","plastic",1342,869,NA,13.42,1342,677.71,1.15e-09,9.08e-10,1.7e-09,8.86e-10,1.4e-09,134.2,1342,738.1,677.71,0.001342,0.000869,0.00067771,0.627563603110766,0.000924567724614054,998,886,0.112224448897796,9.54679415034884,4.6,0.0162280843321502,15.0039630058211,5.15346632190798,-0.0162280843321502,0.002,9.81,0.067175888531526,0.603940070124053,-0.603940070124053
"255",255,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","1","RB","Outside Thalweg_1",0.23,"BF-2","SDC-BF-2-N-1","SDC-BF-2","SDC-BF-2-N-1_S0-0_B_5",5,"gray","Non-Fiber","Black",0,"0","done",0.66,1.853,0.762,0,"Y","SDC-BF-2-N-1_B_5.SPA","Y",0.8,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1853,762,NA,18.53,762,390.265,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,185.3,1853,1019.15,390.265,0.001853,0.000762,0.000390265,0.328431201444048,0.000819841688796536,998,751,0.24749498997996,11.018990402238,4.6,0.0226475981626691,18.567445124868,5.17439826799935,-0.0226475981626691,0.002,9.81,0.067175888531526,0.842846989364365,-0.842846989364365
"256",256,"Polyamides (POLYLACTAMS)","fragment","POLYAMIDES (POLYLACTAMS)","fragment","SDC","Low Flow","1","RB","Outside Thalweg_1",0.23,"BF-2","SDC-BF-2-N-1","SDC-BF-2","SDC-BF-2-N-1_S0-0_C_19",19,"green","Non-Fiber","Green",0,"0","done",0.125,1.674,0.324,0,"Y","SDC-BF-2-N-1_C_19.SPA","Y",0.9,"PA66","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","POLYAMIDES (POLYLACTAMS)","0","plastic",1674,324,NA,16.74,324,170.37,1.15e-09,9.08e-10,1.7e-09,8.86e-10,1.4e-09,167.4,1674,920.7,170.37,0.001674,0.000324,0.00017037,0.231335823946185,0.000452096552976318,998,886,0.112224448897796,4.66820613833222,4.6,0.00619486297101163,2.80067619535499,17.2927081722176,-0.00619486297101163,0.002,9.81,0.067175888531526,0.230546372606011,-0.230546372606011
"257",257,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","2","C","Inside Thalweg",0.32,"BF-2","SDC-BF-2-N-2","SDC-BF-2","SDC-BF-2-N-2_S0-0_A_1",1,"white","Non-Fiber","White",0,"0","done",1.067,2.179,0.908,0,"Y","SDC-BF-2-N-2_A_1.SPA","Y",0.9,"ULDPE","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",2179,908,NA,21.79,908,464.895,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,217.9,2179,1198.45,464.895,0.002179,0.000908,0.000464895,0.33050903485494,0.000972521739088416,998,751,0.24749498997996,13.071069519182,4.6,0.0268630860739138,26.1249351858845,4.36276345635753,-0.0268630860739138,0.002,9.81,0.0792363552922521,0.847561891723602,-0.847561891723602
"258",258,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","2","C","Inside Thalweg",0.32,"BF-2","SDC-BF-2-N-2","SDC-BF-2","SDC-BF-2-N-2_S0-0_A_4",4,"green","Non-Fiber","Green",0,"0","done",0.996,2.01,0.98,0,"Y","SDC-BF-2-N-2_A_4.SPA","Y",1,"HDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",2010,980,NA,20.1,980,500.05,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,201,2010,1105.5,500.05,0.00201,0.00098,0.00050005,0.356288959657587,0.000994974281129453,998,751,0.24749498997996,13.3728403959707,4.6,0.0276570369041427,27.5180404118701,4.21089791063805,-0.0276570369041427,0.002,9.81,0.0792363552922521,0.872611972185421,-0.872611972185421
"259",259,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","2","C","Inside Thalweg",0.32,"BF-2","SDC-BF-2-N-2","SDC-BF-2","SDC-BF-2-N-2_S0-0_A_5",5,"black","Non-Fiber","Black",0,"","done",0.296,1.04,0.677,0,"Y","SDC-BF-2-N-2_A_5.SPA","Y",0.8,"MDPE","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1040,677,NA,10.4,1040,525.2,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,104,1040,572,525.2,0.00104,0.000677,0.0005252,0.625912627632514,0.000717764941431137,998,751,0.24749498997996,9.6470393110925,4.6,0.0213538868755663,15.327071362568,5.09568440210256,-0.0213538868755663,0.002,9.81,0.0792363552922521,0.673740191506963,-0.673740191506963
"260",260,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","2","C","Inside Thalweg",0.32,"BF-2","SDC-BF-2-N-2","SDC-BF-2","SDC-BF-2-N-2_S0-0_A_8",8,"green","Non-Fiber","Green",0,"0","done",0.535,1.381,0.659,0,"Y","SDC-BF-2-N-2_A_8.SPA","Y",1,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1381,659,NA,13.81,659,336.405,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,138.1,1381,759.55,336.405,0.001381,0.000659,0.000336405,0.35263295423436,0.000673980262518308,998,751,0.24749498997996,9.05855623771555,4.6,0.0185330395234108,12.4909028432506,6.35225656225799,-0.0185330395234108,0.002,9.81,0.0792363552922521,0.584739147044759,-0.584739147044759
"261",261,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","2","C","Inside Thalweg",0.32,"BF-2","SDC-BF-2-N-2","SDC-BF-2","SDC-BF-2-N-2_S0-0_A_9",9,"orange","Non-Fiber","Yellow",0,"0","done",0.201,1.613,0.442,0,"Y","SDC-BF-2-N-2_A_9.SPA","Y",0.7,"MDPE","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1613,442,NA,16.13,442,229.065,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,161.3,1613,887.15,229.065,0.001613,0.000442,0.000229065,0.271287896298923,0.000546602723130497,998,751,0.24749498997996,7.34655268488901,4.6,0.014348328937175,7.84283566943195,8.59494888421544,-0.014348328937175,0.002,9.81,0.0792363552922521,0.452706616939067,-0.452706616939067
"262",262,"CA","fragment","CELLULOSE ACETATE","fragment","SDC","Low Flow","2","C","Inside Thalweg",0.32,"BF-2","SDC-BF-2-N-2","SDC-BF-2","SDC-BF-2-N-2_S0-0_A_10",10,"pink","Non-Fiber","Red",0,"0","done",0.151,0.517,0.399,0,"Y","SDC-BF-2-N-2_A_10.SPA","Y",0.7,"CA","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Cellulose Derivatives (Ether Cellulose)","CELLULOSE ACETATE","plastic",517,399,NA,5.17,517,261.085,1.3e-09,1.27e-09,1.33e-09,1.28e-09,1.32e-09,51.7,517,284.35,261.085,0.000517,0.000399,0.000261085,0.574844263534303,0.000377643302300887,998,1280,0.282565130260521,5.30490541312074,4.6,0.0235374052192528,8.88874343459276,2.51936405790237,0.0235374052192528,0.002,9.81,0.0792363552922521,0.742632757792757,0.742632757792757
"263",263,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","2","C","Inside Thalweg",0.32,"BF-2","SDC-BF-2-N-2","SDC-BF-2","SDC-BF-2-N-2_S0-0_A_11",11,"blue","Non-Fiber","Blue",0,"0","done",0.132,0.677,0.41,0,"Y","SDC-BF-2-N-2_A_11.SPA","Y",0.9,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",677,410,NA,6.77,677,341.885,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,67.7,677,372.35,341.885,0.000677,0.00041,0.000341885,0.648923921656122,0.000456125330165637,998,751,0.24749498997996,6.13050141752446,4.6,0.0126921354215172,5.78920445964651,9.16619204685654,-0.0126921354215172,0.002,9.81,0.0792363552922521,0.400451767837632,-0.400451767837632
"264",264,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","2","C","Inside Thalweg",0.32,"BF-2","SDC-BF-2-N-2","SDC-BF-2","SDC-BF-2-N-2_S0-0_A_12",12,"green","Non-Fiber","Green",0,"0","done",0.287,0.933,0.519,0,"Y","SDC-BF-2-N-2_A_12.SPA","Y",0.9,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",933,519,NA,9.33,933,471.165,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,93.3,933,513.15,471.165,0.000933,0.000519,0.000471165,0.677093307322417,0.000611046143981503,998,751,0.24749498997996,8.21269726566409,4.6,0.0181154215079715,11.0693584590456,6.02769510492023,-0.0181154215079715,0.002,9.81,0.0792363552922521,0.571562808547774,-0.571562808547774
"265",265,"PP","fragment","POLY(PROPYLENE)","fragment","SDC","Low Flow","2","C","Inside Thalweg",0.32,"BF-2","SDC-BF-2-N-2","SDC-BF-2","SDC-BF-2-N-2_S0-0_A_13",13,"green","Non-Fiber","Green",0,"0","done",0.683,3.146,0.753,0,"Y","SDC-BF-2-N-2_A_13.SPA","Y",0.9,"polypropylene","Aline Carvalho","ATR","0","ATR","0","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",3146,753,NA,31.46,753,392.23,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,314.6,3146,1730.3,392.23,0.003146,0.000753,0.00039223,0.254837866602524,0.000975809033248715,998,999,0.00100200400801603,2.09031140199447,4.6,0.00104583654275254,1.02053674571953,11.6926893569924,0.00104583654275254,0.002,9.81,0.0792363552922521,0.0329973703010164,0.0329973703010164
"266",267,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","2","C","Inside Thalweg",0.32,"BF-2","SDC-BF-2-N-2","SDC-BF-2","SDC-BF-2-N-2_S0-0_A_16",16,"Black","Non-Fiber","Black",0,"0","done",0.504,1.449,0.696,0,"Y","SDC-BF-2-N-2_A_16.SPA","Y",0.9,"LDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1449,696,NA,14.49,696,355.245,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,144.9,1449,796.95,355.245,0.001449,0.000696,0.000355245,0.353744064471452,0.000710234666515534,998,751,0.24749498997996,9.54582949442284,4.6,0.0196176000697925,13.9330996434042,5.97426206177155,-0.0196176000697925,0.002,9.81,0.0792363552922521,0.618958305106152,-0.618958305106152
"267",268,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","2","C","Inside Thalweg",0.32,"BF-2","SDC-BF-2-N-2","SDC-BF-2","SDC-BF-2-N-2_S0-0_B_11",11,"black","Non-Fiber","Black",0,"0","done",0.64,3.933,1.428,0,"Y","SDC-BF-2-N-2_B_11.SPA","Y",0.8,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",3933,1428,NA,39.33,1428,733.665,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,393.3,3933,2163.15,733.665,0.003933,0.001428,0.000733665,0.309579164857012,0.00160318380980358,998,751,0.24749498997996,21.5474124512753,4.6,0.0419196693975989,67.2049352905492,2.95339664052156,-0.0419196693975989,0.002,9.81,0.0792363552922521,1.32261476575317,-1.32261476575317
"268",269,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","2","C","Inside Thalweg",0.32,"BF-2","SDC-BF-2-N-2","SDC-BF-2","SDC-BF-2-N-2_S0-0_B_15",15,"white","Non-Fiber","White",0,"0","done",0.18,1.194,0.567,0,"Y","SDC-BF-2-N-2_B_15.SPA","Y",0.9,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1194,567,NA,11.94,567,289.47,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,119.4,1194,656.7,289.47,0.001194,0.000567,0.00028947,0.351811367734855,0.000580849538902527,998,751,0.24749498997996,7.80684317689015,4.6,0.015697788346157,9.11805312265477,7.63063827357639,-0.015697788346157,0.002,9.81,0.0792363552922521,0.495283644996604,-0.495283644996604
"269",270,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","2","C","Inside Thalweg",0.32,"BF-2","SDC-BF-2-N-2","SDC-BF-2","SDC-BF-2-N-2_S0-0_C_4",4,"green","Non-Fiber","Green",0,"0","done",0.19,0.699,0.593,0,"Y","SDC-BF-2-N-2_C_4.SPA","Y",0.8,"Polyethylene, low Mw ~4,000 by GPC","NIST Chem Web Book","0","Reflectance","0","Polymer, Minerals, Organic Materials","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",699,593,NA,6.99,699,352.995,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,69.9,699,384.45,352.995,0.000699,0.000593,0.000352995,0.548280271689377,0.000526946843863282,998,751,0.24749498997996,7.08237004090694,4.6,0.0147340494979732,7.76406088028234,7.85772299263143,-0.0147340494979732,0.002,9.81,0.0792363552922521,0.464876553307781,-0.464876553307781
"270",271,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","2","C","Inside Thalweg",0.32,"BF-2","SDC-BF-2-N-2","SDC-BF-2","SDC-BF-2-N-2_S0-0_C_7",7,"purple","Non-Fiber","Blue",0,"0","done",0.145,0.763,0.466,0,"Y","SDC-BF-2-N-2_C_7.SPA","Y",1,"LDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",763,466,NA,7.63,763,385.315,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,76.3,763,419.65,385.315,0.000763,0.000466,0.000385315,0.64619067828611,0.000515515969856006,998,751,0.24749498997996,6.92873465898306,4.6,0.0147266492138395,7.59182285220167,7.69499594452236,-0.0147266492138395,0.002,9.81,0.0792363552922521,0.464643065658508,-0.464643065658508
"271",272,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","2","C","Inside Thalweg",0.32,"BF-2","SDC-BF-2-N-2","SDC-BF-2","SDC-BF-2-N-2_S0-0_C_10",10,"black","Non-Fiber","Black",0,"0","done",0.138,0.687,0.516,0,"Y","SDC-BF-2-N-2_C_10.SPA","Y",0.9,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",687,516,NA,6.87,687,346.935,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,68.7,687,377.85,346.935,0.000687,0.000516,0.000346935,0.582699835968065,0.000497299685550249,998,751,0.24749498997996,6.68390072985679,4.6,0.0138705147747035,6.89780263588013,8.3677208201057,-0.0138705147747035,0.002,9.81,0.0792363552922521,0.437631019357972,-0.437631019357972
"272",273,"EVA","fragment","ETHYLENE-VINYL ACETATE","fragment","SDC","Low Flow","2","C","Inside Thalweg",0.32,"BF-2","SDC-BF-2-N-2","SDC-BF-2","SDC-BF-2-N-2_S0-0_C_29",29,"clear","Non-Fiber","Transparent",0,"0","done",0.448,1.157,0.693,0,"Y","SDC-BF-2-N-2_C_29.SPA","Y",0.9,"EVA","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Other Plastic","ETHYLENE-VINYL ACETATE","plastic",1157,693,NA,11.57,1157,584.285,9.39e-10,9.31e-10,9.47e-10,9.34e-10,9.44e-10,115.7,1157,636.35,584.285,0.001157,0.000693,0.000584285,0.652516413243889,0.000776659114965123,998,934,0.0641282565130259,6.65482424596798,4.6,0.00895790642656033,6.95723967719273,8.11847723402396,-0.00895790642656033,0.002,9.81,0.0792363552922521,0.282632460614839,-0.282632460614839
