"","X","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","polymer","plastic_or_not","Length..microns.","Width..microns.","material.1","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"633",641,"other plastic","fragment","other plastic","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_50",50,"black","Non-Fiber","Black",0,"0","0",0.18,1.409,0.489,0,"Y","SDC-SF-3-N-1_S0-0_A_50.SPA","Y",0.833569656,"rubber","win cowger and sebastian primpke","reflectance","reflectance","reflectance","polymer, minerals, organic materials","other plastic","0","plastic",1409,489,NA,14.09,489,251.545,1.38e-09,1.34e-09,1.42e-09,1.36e-09,1.41e-09,140.9,1409,774.95,251.545,0.001409,0.000489,0.000251545,0.303044051148639,0.00055754318773127,998,1410,0.412825651302605,8.88703876438261,4.6,0.0274838878254002,15.3234544294223,3.98562650129426,0.0274838878254002,0.002,9.81,0.10293104487957,0.66753154642403,0.66753154642403
"634",642,"other plastic","fragment","other plastic","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_51",51,"black","Non-Fiber","Black",0,"0","done",0.431,1.245,0.577,0,"Y","SDC-SF-3-N-1_S0-0_A_51.SPA","Y",0.751140503,"plastic","win cowger and sebastian primpke","reflectance","reflectance","reflectance","polymer, minerals, organic materials","other plastic","0","plastic",1245,577,NA,12.45,577,294.725,1.38e-09,1.34e-09,1.42e-09,1.36e-09,1.41e-09,124.5,1245,684.75,294.725,0.001245,0.000577,0.000294725,0.347731788341081,0.000596010686850436,998,1410,0.412825651302605,9.50019692569381,4.6,0.0314848604297121,18.7653132901028,3.24657111837438,0.0314848604297121,0.002,9.81,0.10293104487957,0.76470758813703,0.76470758813703
"635",643,"PP","fragment","poly(propylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_52",52,"black","Non-Fiber","Black",0,"0","0",0.174,1.323,0.737,0,"Y","SDC-SF-3-N-1_S0-0_A_52.SPA","Y",0.967912283,"pp","win cowger and sebastian primpke","reflectance","reflectance","reflectance","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(propylene)","plastic",1323,737,NA,13.23,1323,668.115,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,132.3,1323,727.65,668.115,0.001323,0.000737,0.000668115,0.676608666551535,0.000866881067425336,998,1000,0.00200400801603218,2.33963982564482,4.6,0.00259060807231921,2.24574909101277,3.38581549030176,0.00259060807231921,0.002,9.81,0.10293104487957,0.0629209602251256,0.0629209602251256
"636",644,"PE","fragment","poly(ethylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_53",53,"green","Non-Fiber","Green",0,"0","0",0.107,0.69,0.477,0,"Y","SDC-SF-3-N-1_S0-0_A_53.SPA","Y",0.981416241,"pe","win cowger and sebastian primpke","transmission","transmission","transmission","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(ethylene)","plastic",690,477,NA,6.9,690,348.45,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,69,690,379.5,348.45,0.00069,0.000477,0.00034845,0.607374750916034,0.000485850491276842,998,1270,0.272545090180361,6.74328894981936,4.6,0.0291226619177545,14.1492596000304,2.04214519014216,0.0291226619177545,0.002,9.81,0.10293104487957,0.707334263239731,0.707334263239731
"637",645,"Polyamides (POLYLACTAMS)","fragment","polyamides (polylactams)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_54",54,"black","Non-Fiber","Black",0,"0","0",0.12,0.606,0.386,0,"Y","SDC-SF-3-N-1_S0-0_A_54.SPA","Y",0.830219958,"polyamide_resin","win cowger and sebastian primpke","reflectance","reflectance","reflectance","polymer, minerals, organic materials","polyamides (polylactams)","0","plastic",606,386,NA,6.06,606,306.03,1.15e-09,9.08e-10,1.7e-09,8.86e-10,1.4e-09,60.6,606,333.3,306.03,0.000606,0.000386,0.00030603,0.632752744971865,0.000415216538623066,998,1400,0.402805611222445,6.56441682752669,4.6,0.0332743314471873,13.8160527284978,1.97587389236025,0.0332743314471873,0.002,9.81,0.10293104487957,0.808170447655482,0.808170447655482
"638",646,"PP","fragment","poly(propylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_55",55,"black","Non-Fiber","Black",0,"0","0",0.215,0.57,0.503,0,"Y","SDC-SF-3-N-1_S0-0_A_55.SPA","Y",0.772578455,"polypropylen","win cowger and sebastian primpke","reflectance","reflectance","reflectance","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(propylene)","plastic",570,503,NA,5.7,570,287.85,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,57,570,313.5,287.85,0.00057,0.000503,0.00028785,0.537582117265057,0.000435381219520213,998,1000,0.00200400801603218,1.17505766223812,4.6,0.00130075111681006,0.566322607529042,6.74510127747586,0.00130075111681006,0.002,9.81,0.10293104487957,0.0315927793779794,0.0315927793779794
"639",647,"PP","fragment","poly(propylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_56",56,"gray","Non-Fiber","Black",0,"0","0",0.198,0.746,0.394,0,"Y","SDC-SF-3-N-1_S0-0_A_56.SPA","Y",0.922547384,"pp","win cowger and sebastian primpke","reflectance","reflectance","reflectance","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(propylene)","plastic",746,394,NA,7.46,746,376.73,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,74.6,746,410.3,376.73,0.000746,0.000394,0.00037673,0.694884590351973,0.000480199553196072,998,1000,0.00200400801603218,1.29601861331589,4.6,0.00164103020973474,0.78802197349588,4.67407630333303,0.00164103020973474,0.002,9.81,0.10293104487957,0.0398575136309643,0.0398575136309643
"640",648,"other plastic","fragment","other plastic","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_57",57,"black","Non-Fiber","Black",0,"0","done",0.056,0.545,0.233,0,"Y","SDC-SF-3-N-1_S0-0_A_57.SPA","Y",0.789856335,"rubber","win cowger and sebastian primpke","reflectance","reflectance","reflectance","polymer, minerals, organic materials","other plastic","0","plastic",545,233,NA,5.45,233,119.225,1.38e-09,1.34e-09,1.42e-09,1.36e-09,1.41e-09,54.5,545,299.75,119.225,0.000545,0.000233,0.000119225,0.334573176360275,0.000247384936481913,998,1410,0.412825651302605,3.94322730259734,4.6,0.0152245747645698,3.76633046109725,5.76311555599479,0.0152245747645698,0.002,9.81,0.10293104487957,0.369776066646917,0.369776066646917
"641",649,"polystyrene","foam","polystyrene","foam","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_58",58,"white","Non-Fiber","White",0,"has holes within the particle, could make dents.","0",0.534,1.743,0.714,0,"Y","SDC-SF-3-N-1_S0-0_A_58.SPA","Y",0.931451721,"eps","win cowger and sebastian primpke","reflectance","reflectance","reflectance","polymer, minerals, organic materials","polystyrenes (polyphenylethylenes, -methylstyrene)","polystyrene","plastic",1743,714,NA,17.43,714,365.715,3.1e-11,1.2e-11,5e-11,1.86e-11,4.34e-11,174.3,1743,958.65,365.715,0.001743,0.000714,0.000365715,0.327827192230879,0.000769212129932766,998,43.4,0.956513026052104,16.2243045330057,5,0.0534822970011168,41.1392315899259,3.36453192872075,-0.0534822970011168,0.002,9.81,0.10293104487957,1.29898363180155,-1.29898363180155
"642",650,"PP","fragment","poly(propylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_59",59,"black","Non-Fiber","Black",0,"0","0",0.076,0.45,0.335,0,"Y","SDC-SF-3-N-1_S0-0_A_59.SPA","Y",0.978427445,"fibre_polypropylene_dyed","win cowger and sebastian primpke","reflectance","reflectance","reflectance","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(propylene)","plastic",450,335,NA,4.5,450,227.25,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,45,450,247.5,227.25,0.00045,0.000335,0.00022725,0.585295562534339,0.000324778349855061,998,1000,0.00200400801603218,0.876549725656056,4.6,0.00108274543609594,0.351652276048336,7.26175421815338,0.00108274543609594,0.002,9.81,0.10293104487957,0.026297834568831,0.026297834568831
"643",651,"PP","fragment","POLY(PROPYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_60",60,"black","Non-Fiber","Black",0,"0","0",0.113,0.624,0.523,0,"Y","SDC-SF-3-N-1_S0-0_A_60.SPA","Y",0.8,"PP 1. Red Straw Fragment","FLOPP, De Frond et al. 2021","0","TRANSMITTANCE","0","Polymers","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",624,523,NA,6.24,624,315.12,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,62.4,624,343.2,315.12,0.000624,0.000523,0.00031512,0.551610886213892,0.00046851203218112,998,1000,0.00200400801603218,1.2644749671836,4.6,0.00140083783276571,0.656309379785258,6.25824012117799,0.00140083783276571,0.002,9.81,0.10293104487957,0.0340236960191335,0.0340236960191335
"644",652,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_63",63,"purple","Non-Fiber","Blue",0,"0","0",0.424,1.38,0.799,0,"Y","SDC-SF-3-N-1_S0-0_A_63.SPA","Y",1,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1380,799,NA,13.8,1380,696.9,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,138,1380,759,696.9,0.00138,0.000799,0.0006969,0.663678168157286,0.000915936663336163,998,1270,0.272545090180361,12.7126054033149,4.6,0.0510060608809105,46.7183212131824,1.25507009113806,0.0510060608809105,0.002,9.81,0.10293104487957,1.23884054952974,1.23884054952974
"645",653,"other plastic","fragment","other plastic","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_64",64,"clear","Non-Fiber","Transparent",0,"0","0",0.238,0.712,0.512,0,"Y","SDC-SF-3-N-1_S0-0_A_64.SPA","Y",0.7762168,"ethylene_acrylic_acid","win cowger and sebastian primpke","reflectance","reflectance","reflectance","polymer, minerals, organic materials","other plastic","0","plastic",712,512,NA,7.12,712,359.56,1.38e-09,1.34e-09,1.42e-09,1.36e-09,1.41e-09,71.2,712,391.6,359.56,0.000712,0.000512,0.00035956,0.595520058961073,0.000507972781313879,998,1410,0.412825651302605,8.09690423652629,4.6,0.0382615085205443,19.4358049004456,1.87365955990492,0.0382615085205443,0.002,9.81,0.10293104487957,0.929299526816973,0.929299526816973
"646",654,"other plastic","fragment","other plastic","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_65",65,"clear","Non-Fiber","Transparent",0,"0","0",0.143,0.869,0.399,0,"Y","SDC-SF-3-N-1_S0-0_A_65.SPA","Y",0.770676659,"ethylene_acrylic_acid","win cowger and sebastian primpke","reflectance","reflectance","reflectance","polymer, minerals, organic materials","other plastic","0","plastic",869,399,NA,8.69,399,203.845,1.38e-09,1.34e-09,1.42e-09,1.36e-09,1.41e-09,86.9,869,477.95,203.845,0.000869,0.000399,0.000203845,0.346181397888605,0.000413457535715331,998,1410,0.412825651302605,6.59036506621131,4.6,0.0234357504156761,9.68968761450498,4.06487880979897,0.0234357504156761,0.002,9.81,0.10293104487957,0.569209960976694,0.569209960976694
"647",655,"PP","fragment","poly(propylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_66",66,"black","Non-Fiber","Black",0,"0","0",0.229,0.755,0.518,0,"Y","SDC-SF-3-N-1_S0-0_A_66.SPA","Y",0.913365053,"fibre_polypropylene","win cowger and sebastian primpke","reflectance","reflectance","reflectance","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(propylene)","plastic",755,518,NA,7.55,755,381.275,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,75.5,755,415.25,381.275,0.000755,0.000518,0.000381275,0.609677228042693,0.000530279714401664,998,1000,0.00200400801603218,1.43118079880381,4.6,0.00164246287391729,0.870964743696198,5.15253664162315,0.00164246287391729,0.002,9.81,0.10293104487957,0.0398923103287008,0.0398923103287008
"648",656,"PVC","fragment","poly(vinyl chloride)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_67",67,"blue","Non-Fiber","Blue",0,"0","0",0.103,1.003,0.387,0,"Y","SDC-SF-3-N-1_S0-0_A_67.SPA","Y",0.917770174,"pvc.1","moore institute for plastic pollution research","reflectance","reflectance","reflectance","polymers and minerals","polyhaloolefins (vinylhalides)","poly(vinyl chloride)","plastic",1003,387,NA,10.03,387,198.515,1.33e-09,1.33e-09,1.33e-09,1.33e-09,1.33e-09,100.3,1003,551.65,198.515,0.001003,0.000387,0.000198515,0.31863052494577,0.000425534793277304,998,1330,0.332665330661323,6.31190700935933,4.6,0.0200455006142659,8.5300579600317,4.60804326765907,0.0200455006142659,0.002,9.81,0.10293104487957,0.486867218673416,0.486867218673416
"649",657,"PE","fragment","poly(ethylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_68",68,"orange","Non-Fiber","Yellow",0,"0","0",0.321,2.119,0.416,0,"Y","SDC-SF-3-N-1_S0-0_A_68.SPA","Y",0.980480683,"pe","win cowger and sebastian primpke","transmission","transmission","transmission","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(ethylene)","plastic",2119,416,NA,21.19,416,218.595,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,211.9,2119,1165.45,218.595,0.002119,0.000416,0.000218595,0.232824179051977,0.000577592444742502,998,1270,0.272545090180361,8.01660761913675,4.6,0.0188134724768217,10.8665195619832,5.81741016856954,0.0188134724768217,0.002,9.81,0.10293104487957,0.456943590216965,0.456943590216965
"650",658,"PP","fragment","poly(propylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_69",69,"black","Non-Fiber","Black",0,"0","0",0.617,1.984,0.614,0,"Y","SDC-SF-3-N-1_S0-0_A_69.SPA","Y",0.924485647,"pp","win cowger and sebastian primpke","reflectance","reflectance","reflectance","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(propylene)","plastic",1984,614,NA,19.84,614,316.92,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,198.4,1984,1091.2,316.92,0.001984,0.000614,0.00031692,0.287140616026122,0.000728148393048323,998,1000,0.00200400801603218,1.96521188819465,4.6,0.00134729984300448,0.981034215637974,10.514740899348,0.00134729984300448,0.002,9.81,0.10293104487957,0.0327233597157407,0.0327233597157407
"651",659,"PP","fragment","poly(propylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_71",71,"pink","Non-Fiber","Red",0,"0","done",0.147,0.938,0.504,0,"Y","SDC-SF-3-N-1_S0-0_A_71.SPA","Y",0.961621795,"pp","win cowger and sebastian primpke","transmission","transmission","transmission","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(propylene)","plastic",938,504,NA,9.38,938,473.69,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,93.8,938,515.9,473.69,0.000938,0.000504,0.00047369,0.688933858299264,0.000607261661888782,998,1000,0.00200400801603218,1.63894866565952,4.6,0.00196987548137073,1.19622985853115,4.10209310046154,0.00196987548137073,0.002,9.81,0.10293104487957,0.0478445420348034,0.0478445420348034
"652",660,"PE","fragment","poly(ethylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_72",72,"green","Non-Fiber","Green",0,"0","0",0.06,0.572,0.236,0,"Y","SDC-SF-3-N-1_S0-0_A_72.SPA","Y",0.930603797,"pe","win cowger and sebastian primpke","transmission","transmission","transmission","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(ethylene)","plastic",572,236,NA,5.72,236,120.86,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,57.2,572,314.6,120.86,0.000572,0.000236,0.00012086,0.328949002684599,0.000253627811271243,998,1270,0.272545090180361,3.52018912776545,4.6,0.0119836620970862,3.03938998869813,6.29598770349684,0.0119836620970862,0.002,9.81,0.10293104487957,0.291060440295424,0.291060440295424
"653",661,"PE","fragment","poly(ethylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_73",73,"black","Non-Fiber","Black",0,"0","0",0.052,0.455,0.187,0,"Y","SDC-SF-3-N-1_S0-0_A_73.SPA","Y",0.97556828,"pe","win cowger and sebastian primpke","transmission","transmission","transmission","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(ethylene)","plastic",455,187,NA,4.55,187,95.775,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,45.5,455,250.25,95.775,0.000455,0.000187,9.5775e-05,0.328341410157565,0.00020123416744652,998,1270,0.272545090180361,2.79299941449478,4.6,0.00994744813990711,2.00176644465164,7.2497738718658,0.00994744813990711,0.002,9.81,0.10293104487957,0.24160466241127,0.24160466241127
"654",662,"other plastic","fragment","other plastic","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_74",74,"black","Non-Fiber","Black",0,"0","0",0.091,0.479,0.351,0,"Y","SDC-SF-3-N-1_S0-0_A_74.SPA","Y",0.882471649,"rubber","win cowger and sebastian primpke","reflectance","reflectance","reflectance","polymer, minerals, organic materials","other plastic","0","plastic",479,351,NA,4.79,479,241.895,1.38e-09,1.34e-09,1.42e-09,1.36e-09,1.41e-09,47.9,479,263.45,241.895,0.000479,0.000351,0.000241895,0.589936920187718,0.000343892871745199,998,1410,0.412825651302605,5.48152923261524,4.6,0.0278467030350799,9.57628267536938,2.3946939981454,0.0278467030350799,0.002,9.81,0.10293104487957,0.676343640241406,0.676343640241406
"655",663,"PE","fragment","poly(ethylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_75",75,"black","Non-Fiber","Black",0,"0","0",0.138,0.686,0.46,0,"Y","SDC-SF-3-N-1_S0-0_A_75.SPA","Y",0.92168169,"pe","win cowger and sebastian primpke","transmission","transmission","transmission","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(ethylene)","plastic",686,460,NA,6.86,686,346.43,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,68.6,686,377.3,346.43,0.000686,0.00046,0.00034643,0.616700811823973,0.000478151820614017,998,1270,0.272545090180361,6.63643640620561,4.6,0.0290169842686187,13.8745238567683,2.02445147728179,0.0290169842686187,0.002,9.81,0.10293104487957,0.704767553427851,0.704767553427851
"656",664,"PP","fragment","poly(propylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_77",77,"blue","Non-Fiber","Blue",0,"0","0",0.109,0.536,0.368,0,"Y","SDC-SF-3-N-1_S0-0_A_77.SPA","Y",0.775642075,"polypropylen","win cowger and sebastian primpke","reflectance","reflectance","reflectance","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(propylene)","plastic",536,368,NA,5.36,536,270.68,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,53.6,536,294.8,270.68,0.000536,0.000368,0.00027068,0.609466534373906,0.000376550237096248,998,1000,0.00200400801603218,1.01627773886325,4.6,0.00124870492517945,0.470200135639574,6.33009859412113,0.00124870492517945,0.002,9.81,0.10293104487957,0.0303286760238479,0.0303286760238479
"657",665,"PE","fragment","poly(ethylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_A_79",79,"green","Non-Fiber","Green",0,"0","0",0.412,1.089,0.659,0,"Y","SDC-SF-3-N-1_S0-0_A_79.SPA","Y",0.93708938,"pe","win cowger and sebastian primpke","transmission","transmission","transmission","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(ethylene)","plastic",1089,659,NA,10.89,1089,549.945,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,108.9,1089,598.95,549.945,0.001089,0.000659,0.000549945,0.649176231827422,0.000733518126943598,998,1270,0.272545090180361,10.1807547151218,4.6,0.0421406430240679,30.9109255392131,1.472497754006,0.0421406430240679,0.002,9.81,0.10293104487957,1.02351635197556,1.02351635197556
"658",666,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_B_14",14,"orange","Non-Fiber","Yellow",0,"0","0",0.189,1.105,0.443,0,"Y","SDC-SF-3-N-1_S0-0_B_14.SPA","Y",0.9,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1105,443,NA,11.05,443,227.025,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,110.5,1105,607.75,227.025,0.001105,0.000443,0.000227025,0.32448205383406,0.000480780187907896,998,1270,0.272545090180361,6.67291643544732,4.6,0.0198256105544248,9.53176076774513,4.36053250197785,0.0198256105544248,0.002,9.81,0.10293104487957,0.481526505866644,0.481526505866644
"659",667,"polystyrene","foam","POLYSTYRENE","foam","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_C_11",11,"white","Non-Fiber","White",0,"0","done",1.437,1.615,1.456,0,"Y","SDC-SF-3-N-1_S0-0_C_11.SPA","Y",0.9,"PS","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","POLYSTYRENES (POLYPHENYLETHYLENES, Î±-Methylstyrene)","POLYSTYRENE","plastic",1615,1456,NA,16.15,1615,815.575,3.1e-11,1.2e-11,5e-11,1.86e-11,4.34e-11,161.5,1615,888.25,815.575,0.001615,0.001456,0.000815575,0.531859540425626,0.00124241285263648,998,43.4,0.956513026052104,26.2051047981476,5,0.0849636247591564,105.559899407359,2.15327006971335,-0.0849636247591564,0.002,9.81,0.10293104487957,2.06360541803896,-2.06360541803896
"660",668,"EVA","fragment","ETHYLENE-VINYL ACETATE","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_C_61",61,"clear","Non-Fiber","Transparent",0,"0","0",0.215,0.701,0.477,0,"Y","SDC-SF-3-N-1_S0-0_C_61.SPA","Y",0.9,"EVA","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Other Plastic","ETHYLENE-VINYL ACETATE","plastic",701,477,NA,7.01,701,354.005,9.39e-10,9.31e-10,9.47e-10,9.34e-10,9.44e-10,70.1,701,385.55,354.005,0.000701,0.000477,0.000354005,0.612197000739864,0.000491000496215846,998,944,0.0541082164328657,3.97550837776331,4.6,0.00426675784047775,2.09498021690743,19.0878451503919,-0.00426675784047775,0.002,9.81,0.10293104487957,0.10363146136984,-0.10363146136984
"661",669,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_D_59",59,"gray","Non-Fiber","Black",0,"0","0",0.297,1.103,0.722,0,"Y","SDC-SF-3-N-1_S0-0_D_59.SPA","Y",1,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1103,722,NA,11.03,1103,557.015,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,110.3,1103,606.65,557.015,0.001103,0.000722,0.000557015,0.624180986919766,0.000762652210761643,998,1270,0.272545090180361,10.5851168573871,4.6,0.0424621968525094,32.3838883033624,1.50788326586405,0.0424621968525094,0.002,9.81,0.10293104487957,1.03132628504332,1.03132628504332
"662",670,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_E_30",30,"gray","Non-Fiber","Black",0,"0","0",0.139,0.705,0.397,0,"Y","SDC-SF-3-N-1_S0-0_E_30.SPA","Y",0.9,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",705,397,NA,7.05,705,356.025,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,70.5,705,387.75,356.025,0.000705,0.000397,0.000356025,0.672962219307005,0.000463610616902802,998,1270,0.272545090180361,6.43461395246018,4.6,0.0298312890018064,13.8301022971332,1.85718616888942,0.0298312890018064,0.002,9.81,0.10293104487957,0.724545472085446,0.724545472085446
