"","X","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","polymer","plastic_or_not","Length..microns.","Width..microns.","material.1","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"422",424,"other plastic","fragment","OTHER PLASTIC","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_18",18,"green","Non-Fiber","Green",0,"0","0",0.253,0.733,0.533,0,"Y","SDC-SF-2-N-1_S0-0_A_18.SPA","Y",0.8,"Rubber","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","OTHER PLASTIC","0","plastic",733,533,NA,7.33,733,370.165,1.38e-09,1.34e-09,1.42e-09,1.36e-09,1.41e-09,73.3,733,403.15,370.165,0.000733,0.000533,0.000370165,0.592215487694231,0.000524898718100865,998,1380,0.382765531062124,8.15848379313821,4.6,0.0374110461475414,19.6370101656568,1.87765748199712,0.0374110461475414,0.002,9.81,0.0874745677325701,1.0691977999227,1.0691977999227
"423",425,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_19",19,"black","Non-Fiber","Black",0,"could be dented","done",0.196,0.822,0.491,0,"Y","SDC-SF-2-N-1_S0-0_A_19.SPA","Y",0.8,"LDPE","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",822,491,NA,8.22,822,415.11,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,82.2,822,452.1,415.11,0.000822,0.000491,0.00041511,0.653411149542332,0.000551279913091312,998,1010,0.0120240480961924,2.70361847696791,4.6,0.00517525764600898,2.85301558531698,3.23717863812815,0.00517525764600898,0.002,9.81,0.0874745677325701,0.147907494148211,0.147907494148211
"424",426,"EVA","fragment","ethylene-vinyl acetate","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_24",24,"black","Non-Fiber","Black",0,"could be dented","done",0.95,1.694,0.788,0,"Y","SDC-SF-2-N-1_S0-0_A_24.SPA","Y",0.93496634,"ethylene/vinyl actetate copolymer","win cowger and sebastian primpke","reflectance","reflectance","reflectance","polymer, minerals, organic materials","other plastic","ethylene-vinyl acetate","plastic",1694,788,NA,16.94,788,402.47,9.39e-10,9.31e-10,9.47e-10,9.34e-10,9.44e-10,169.4,1694,931.7,402.47,0.001694,0.000788,0.00040247,0.348348305243189,0.000812938538533013,998,939,0.0591182364729459,6.77934712272365,4.6,0.00825304752547736,6.70922039380506,9.22907626269725,-0.00825304752547736,0.002,9.81,0.0874745677325701,0.235869914519293,-0.235869914519293
"425",427,"Polyesters","fragment","POLYESTERS","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_26",26,"blue","Non-Fiber","Blue",0,"0","0",0.12,0.721,0.521,0,"Y","SDC-SF-2-N-1_S0-0_A_26.SPA","Y",0.8,"Polyester for blocks","Kimmel_Center","0","absorbance","0","Organic Materials, Minerals, Archeology","POLYESTERS","0","plastic",721,521,NA,7.21,721,364.105,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,72.1,721,396.55,364.105,0.000721,0.000521,0.000364105,0.594073457202713,0.000515228498603236,998,1010,0.0120240480961924,2.52681306828863,4.6,0.00463048314043119,2.38575687625196,3.7792507779688,0.00463048314043119,0.002,9.81,0.0874745677325701,0.132337982926296,0.132337982926296
"426",428,"PET","fragment","POLY(ETHYLENE TEREPHTHALATE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_27",27,"orange","Non-Fiber","Yellow",0,"0","0",0.788,2.472,0.957,0,"Y","SDC-SF-2-N-1_S0-0_A_27.SPA","Y",0.8,"poly(ethylene_terephthalate)","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",2472,957,NA,24.72,957,490.86,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,247.2,2472,1359.6,490.86,0.002472,0.000957,0.00049086,0.31913720777282,0.00105108865634345,998,1450,0.452905811623247,17.279519010926,4.6,0.0497730865813085,52.3159266968137,2.51342447370521,0.0497730865813085,0.002,9.81,0.0874745677325701,1.42250164452016,1.42250164452016
"427",429,"PP","fragment","poly(propylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_28",28,"black","Non-Fiber","Black",0,"0","0",1.213,2.476,1.102,0,"Y","SDC-SF-2-N-1_S0-0_A_28.SPA","Y",0.945727442,"pp","win cowger and sebastian primpke","transmission","transmission","transmission","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(propylene)","plastic",2476,1102,NA,24.76,1102,563.38,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,247.6,2476,1361.8,563.38,0.002476,0.001102,0.00056338,0.341063549905103,0.00115410295615127,998,1000,0.00200400801603218,3.11482778961312,4.6,0.00215937661447633,2.49214293421104,6.48776281639748,0.00215937661447633,0.002,9.81,0.0874745677325701,0.0617144122700337,0.0617144122700337
"428",430,"PE","fragment","poly(ethylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_31",31,"white","Non-Fiber","White",0,"has a gray fiber attached to it.","0",0.358,2.003,1.052,0,"Y","SDC-SF-2-N-1_S0-0_A_32.SPA","Y",0.986617456,"pe","win cowger and sebastian primpke","transmission","transmission","transmission","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(ethylene)","plastic",2003,1052,NA,20.03,2003,1011.515,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,200.3,2003,1101.65,1011.515,0.002003,0.001052,0.001011515,0.69682541618858,0.00128693418970819,998,1010,0.0120240480961924,6.3114562517363,4.6,0.0105984358923523,13.6394895072987,1.80190227325247,0.0105984358923523,0.002,9.81,0.0874745677325701,0.302900493454113,0.302900493454113
"429",431,"PE","fragment","poly(ethylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_32",32,"blue","Non-Fiber","Blue",0,"0","0",0.388,0.989,0.741,0,"Y","SDC-SF-2-N-1_S0-0_A_32.SPA","Y",0.986617456,"pe","win cowger and sebastian primpke","transmission","transmission","transmission","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(ethylene)","plastic",989,741,NA,9.89,989,499.445,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,98.9,989,543.95,499.445,0.000989,0.000741,0.000499445,0.583418800370866,0.000715320585078405,998,1010,0.0120240480961924,3.50811612186048,4.6,0.00595540288324494,4.26002227482039,3.17202702049916,0.00595540288324494,0.002,9.81,0.0874745677325701,0.170203838601751,0.170203838601751
"430",432,"Polyesters","fragment","POLYESTERS","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_34",34,"blue","Non-Fiber","Blue",0,"0","0",0.211,0.65,0.495,0,"Y","SDC-SF-2-N-1_S0-0_A_34.SPA","Y",0.8,"Polyester for blocks","Kimmel_Center","0","absorbance","0","Organic Materials, Minerals, Archeology","POLYESTERS","0","plastic",650,495,NA,6.5,650,328.25,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,65,650,357.5,328.25,0.00065,0.000495,0.00032825,0.57868930621821,0.000472687839987309,998,1010,0.0120240480961924,2.3181827374437,4.6,0.00425450594343496,2.01105322461544,4.10709368521439,0.00425450594343496,0.002,9.81,0.0874745677325701,0.121592654119823,0.121592654119823
"431",433,"Poly(2-hydroxyethyl methacrylate)","fragment","POLY(2-HYDROXYETHYL METHACRYLATE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_35",35,"pink","Non-Fiber","Red",0,"0","0",0.115,0.726,0.272,0,"Y","SDC-SF-2-N-1_S0-0_A_35.SPA","Y",0.8,"poly(2_hydroxyethyl_methacrylate)","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","Polyhydroxy(meth)acrylates","POLY(2-HYDROXYETHYL METHACRYLATE)","plastic",726,272,NA,7.26,272,139.63,1.25e-09,1.22e-09,1.28e-09,1.23e-09,1.27e-09,72.6,726,399.3,139.63,0.000726,0.000272,0.00013963,0.314214321422348,0.000302107440099345,998,1250,0.25250501002004,4.08765678072834,4.6,0.0128090999765221,3.86972440388367,6.08137708917066,0.0128090999765221,0.002,9.81,0.0874745677325701,0.366080688037306,0.366080688037306
"432",434,"PE","fragment","poly(ethylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_39",39,"black","Non-Fiber","Black",0,"dent could be made in the sample.","done",2.076,2.213,1.479,0,"Y","SDC-SF-2-N-1_S0-0_A_39.SPA","Y",0.98068296,"pe","win cowger and sebastian primpke","transmission","transmission","transmission","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(ethylene)","plastic",2213,1479,NA,22.13,2213,1117.565,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,221.3,2213,1217.15,1117.565,0.002213,0.001479,0.001117565,0.617729011112243,0.00154078057062143,998,1010,0.0120240480961924,7.5563841902494,4.6,0.0113865917501629,17.5442393342492,1.86901050426331,0.0113865917501629,0.002,9.81,0.0874745677325701,0.325425779324064,0.325425779324064
"433",435,"other plastic","fragment","OTHER PLASTIC","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_40",40,"blue","Non-Fiber","Blue",0,"0","0",0.054,0.383,0.213,0,"Y","SDC-SF-2-N-1_S0-0_A_40.SPA","Y",0.8,"Other Plastic","Win Cowger and Sebastian Primpke","ATR","0","ATR","0","OTHER PLASTIC","0","plastic",383,213,NA,3.83,383,193.415,1.38e-09,1.34e-09,1.42e-09,1.36e-09,1.41e-09,38.3,383,210.65,193.415,0.000383,0.000213,0.000193415,0.677175073236018,0.000250816542317654,998,1380,0.382765531062124,3.8984334024537,4.6,0.0224572775129353,5.63265669566243,2.48990358544558,0.0224572775129353,0.002,9.81,0.0874745677325701,0.641823049117326,0.641823049117326
"434",436,"other plastic","fragment","other plastic","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_41",41,"blue","Non-Fiber","Blue",0,"0","0",0.28,1.175,0.608,0,"Y","SDC-SF-2-N-1_S0-0_A_41.SPA","Y",0.744021382,"rubber","win cowger and sebastian primpke","reflectance","reflectance","reflectance","polymer, minerals, organic materials","other plastic","0","plastic",1175,608,NA,11.75,1175,593.375,1.38e-09,1.34e-09,1.42e-09,1.36e-09,1.41e-09,117.5,1175,646.25,593.375,0.001175,0.000608,0.000593375,0.702034607737059,0.000751202279077588,998,1380,0.382765531062124,11.6759127196902,4.6,0.0551915024881538,41.4599824548175,1.23467606253011,0.0551915024881538,0.002,9.81,0.0874745677325701,1.57735853742333,1.57735853742333
"435",437,"Polyamides (POLYLACTAMS)","fragment","POLYAMIDES (POLYLACTAMS)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_42",42,"white","Non-Fiber","White",0,"0","0",8.958,3.729,3.278,0,"Y","SDC-SF-2-N-1_S0-0_A_42.SPA","Y",0.7,"polyamide_resin","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","POLYAMIDES (POLYLACTAMS)","0","plastic",3729,3278,NA,37.29,3729,1883.145,1.15e-09,9.08e-10,1.7e-09,8.86e-10,1.4e-09,372.9,3729,2050.95,1883.145,0.003729,0.003278,0.001883145,0.538620768458444,0.00284464689129084,998,1150,0.152304609218437,32.520387814842,4.6,0.0785800445001597,223.532479304875,0.917750467703125,0.0785800445001597,0.002,9.81,0.0874745677325701,2.24579687951123,2.24579687951123
"436",438,"PE","fragment","poly(ethylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_43",43,"green","Non-Fiber","Green",0,"0","0",0.354,0.932,0.645,0,"Y","SDC-SF-2-N-1_S0-0_A_43.SPA","Y",0.953965175,"pe","win cowger and sebastian primpke","transmission","transmission","transmission","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(ethylene)","plastic",932,645,NA,9.32,932,470.66,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,93.2,932,512.6,470.66,0.000932,0.000645,0.00047066,0.607043030031708,0.000656489280587369,998,1010,0.0120240480961924,3.21959227386795,4.6,0.00569424453853632,3.73821050059227,3.1842991436353,0.00569424453853632,0.002,9.81,0.0874745677325701,0.162740002212556,0.162740002212556
"437",439,"PP","fragment","POLY(PROPYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_46",46,"green","Non-Fiber","Green",0,"0","0",0.109,1.164,0.292,0,"Y","SDC-SF-2-N-1_S0-0_A_46.SPA","Y",1,"polypropylene","Win Cowger and Sebastian Primpke","Transmission","0","Transmission","0","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",1164,292,NA,11.64,292,151.82,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,116.4,1164,640.2,151.82,0.001164,0.000292,0.00015182,0.26041204689213,0.000372295916699566,998,1000,0.00200400801603218,1.00479568232152,4.6,0.000742914487002121,0.276584029967842,17.681447537286,0.000742914487002121,0.002,9.81,0.0874745677325701,0.0212322994631246,0.0212322994631246
"438",440,"PE","fragment","poly(ethylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_48",48,"blue","Non-Fiber","Blue",0,"0","0",0.128,0.731,0.467,0,"Y","SDC-SF-2-N-1_S0-0_A_48.SPA","Y",0.937819726,"pe","win cowger and sebastian primpke","transmission","transmission","transmission","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(ethylene)","plastic",731,467,NA,7.31,731,369.155,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,73.1,731,402.05,369.155,0.000731,0.000467,0.000369155,0.631817464424004,0.000501357678660513,998,1010,0.0120240480961924,2.45878699986624,4.6,0.00470105604622356,2.35691054658762,3.56792126325443,0.00470105604622356,0.002,9.81,0.0874745677325701,0.13435493790023,0.13435493790023
"439",441,"Polyesters","fragment","POLYESTERS","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_11",11,"blue","Non-Fiber","Blue",0,"0","0",0.178,1.374,0.373,0,"Y","SDC-SF-2-N-1_S0-0_B_11.SPA","Y",0.8,"PEST","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","POLYESTERS","0","plastic",1374,373,NA,13.74,373,193.37,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,137.4,1374,755.7,193.37,0.001374,0.000373,0.00019337,0.270110405541747,0.000462766117882903,998,1010,0.0120240480961924,2.26952406048521,4.6,0.00264811199512714,1.22545650770414,10.3788038822748,0.00264811199512714,0.002,9.81,0.0874745677325701,0.0756823401295057,0.0756823401295057
"440",442,"Polyesters","fragment","POLYESTERS","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_13",13,"blue","Non-Fiber","Blue",0,"0","0",0.223,0.869,0.371,0,"Y","SDC-SF-2-N-1_S0-0_B_13.SPA","Y",0.7,"PEST","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","POLYESTERS","0","plastic",869,371,NA,8.69,371,189.845,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,86.9,869,477.95,189.845,0.000869,0.000371,0.000189845,0.334350764423681,0.000394091997883296,998,1010,0.0120240480961924,1.93272851377408,4.6,0.00264680411949354,1.04308432345695,8.84733478647585,0.00264680411949354,0.002,9.81,0.0874745677325701,0.0756449613899617,0.0756449613899617
"441",443,"Polyesters","fragment","POLYESTERS","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_16",16,"green","Non-Fiber","Green",0,"0","0",0.235,0.812,0.5,0,"Y","SDC-SF-2-N-1_S0-0_B_16.SPA","Y",0.7,"PEST","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","POLYESTERS","0","plastic",812,500,NA,8.12,812,410.06,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,81.2,812,446.6,410.06,0.000812,5e-04,0.00041006,0.643553105811789,0.000550120480493218,998,1010,0.0120240480961924,2.69793232131347,4.6,0.00511963738421346,2.81641737775455,3.30094173792721,0.00511963738421346,0.002,9.81,0.0874745677325701,0.146317881783233,0.146317881783233
"442",444,"PP","fragment","POLY(PROPYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_20",20,"white","Non-Fiber","White",0,"0","0",0.246,0.648,0.573,0,"Y","SDC-SF-2-N-1_S0-0_B_20.SPA","Y",0.9,"PP","Win Cowger and Sebastian Primpke","Transmission","0","Transmission","0","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",648,573,NA,6.48,648,327.24,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,64.8,648,356.4,327.24,0.000648,0.000573,0.00032724,0.537033737862059,0.000495296589199277,998,1000,0.00200400801603218,1.33676425652989,4.6,0.00144120174087648,0.71382230660418,6.25061830629387,0.00144120174087648,0.002,9.81,0.0874745677325701,0.041189164411837,0.041189164411837
"443",445,"other plastic","fragment","OTHER PLASTIC","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_31",31,"black","Non-Fiber","Black",0,"0","0",0.557,1.448,0.708,0,"Y","SDC-SF-2-N-1_S0-0_B_31.SPA","Y",0.9,"Rubber","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","OTHER PLASTIC","0","plastic",1448,708,NA,14.48,708,361.24,1.38e-09,1.34e-09,1.42e-09,1.36e-09,1.41e-09,144.8,1448,796.4,361.24,0.001448,0.000708,0.00036124,0.356775418161448,0.000718123630348524,998,1380,0.382765531062124,11.161772352704,4.6,0.0354689159370938,25.4710666772724,2.85787976401762,0.0354689159370938,0.002,9.81,0.0874745677325701,1.01369223239635,1.01369223239635
"444",446,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_36",36,"black","Non-Fiber","Black",0,"0","0",0.695,2.45,0.973,0,"Y","SDC-SF-2-N-1_S0-0_B_36.SPA","Y",1,"PE","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",2450,973,NA,24.5,973,498.75,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,245,2450,1347.5,498.75,0.00245,0.000973,0.00049875,0.323030438079761,0.00105938530502241,998,1010,0.0120240480961924,5.19549799815119,4.6,0.00571888732170569,6.05850518969396,5.09435626817596,0.00571888732170569,0.002,9.81,0.0874745677325701,0.163444286435048,0.163444286435048
"445",447,"other plastic","fragment","OTHER PLASTIC","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_39",39,"blue","Non-Fiber","Blue",0,"0","0",0.236,1.44,0.707,0,"Y","SDC-SF-2-N-1_S0-0_B_39.SPA","Y",0.7,"Other Plastic","Win Cowger and Sebastian Primpke","ATR","0","ATR","0","OTHER PLASTIC","0","plastic",1440,707,NA,14.4,707,360.7,1.38e-09,1.34e-09,1.42e-09,1.36e-09,1.41e-09,144,1440,792,360.7,0.00144,0.000707,0.0003607,0.357482831662176,0.00071610386225696,998,1380,0.382765531062124,11.1303791626034,4.6,0.0354311715722851,25.3723988072024,2.8559168292525,0.0354311715722851,0.002,9.81,0.0874745677325701,1.01261350843728,1.01261350843728
"446",449,"Polyamides (POLYLACTAMS)","fragment","POLYAMIDES (POLYLACTAMS)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_C_9",9,"white","Non-Fiber","White",0,"0","0",1.049,1.753,0.996,0,"Y","SDC-SF-2-N-1_S0-0_C_9.SPA","Y",0.7,"polyamide_resin","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","POLYAMIDES (POLYLACTAMS)","0","plastic",1753,996,NA,17.53,1753,885.265,1.15e-09,9.08e-10,1.7e-09,8.86e-10,1.4e-09,175.3,1753,964.15,885.265,0.001753,0.000996,0.000885265,0.669965851344583,0.0011562138913544,998,1150,0.152304609218437,13.2179935087445,4.6,0.0435894980579255,50.3987831717389,1.2122584986061,0.0435894980579255,0.002,9.81,0.0874745677325701,1.24577632070125,1.24577632070125
"447",450,"EVA","fragment","ETHYLENE-VINYL ACETATE","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_C_19",19,"green","Non-Fiber","Green",0,"0","done",0.16,0.571,0.423,0,"Y","SDC-SF-2-N-1_S0-0_C_19.SPA","Y",0.8,"Ethylen-Vinylacetat-Copolymer","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","Other Plastic","ETHYLENE-VINYL ACETATE","plastic",571,423,NA,5.71,571,288.355,9.39e-10,9.31e-10,9.47e-10,9.34e-10,9.44e-10,57.1,571,314.05,288.355,0.000571,0.000423,0.000288355,0.586731288752309,0.000411435082533005,998,939,0.0591182364729459,3.43108502149627,4.6,0.00353359957203607,1.45384683155925,25.4797913730336,-0.00353359957203607,0.002,9.81,0.0874745677325701,0.100989340777285,-0.100989340777285
"448",451,"CA","fragment","CELLULOSE ACETATE","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_C_22",22,"brown","Non-Fiber","Black",0,"0","0",0.224,1.148,0.323,0,"Y","SDC-SF-2-N-1_S0-0_C_22.SPA","Y",0.9,"CA","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Cellulose Derivatives (Ether Cellulose)","CELLULOSE ACETATE","plastic",1148,323,NA,11.48,323,167.24,1.3e-09,1.27e-09,1.33e-09,1.28e-09,1.32e-09,114.8,1148,631.4,167.24,0.001148,0.000323,0.00016724,0.274642632785807,0.000395817376936207,998,1300,0.302605210420842,5.68866019851998,4.6,0.0163483675045985,6.47096794285932,5.86178949493128,0.0163483675045985,0.002,9.81,0.0874745677325701,0.467232017498482,0.467232017498482
"449",452,"PVC","fragment","POLY(VINYL CHLORIDE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_C_24",24,"orange","Non-Fiber","Yellow",0,"0","0",0.098,0.514,0.307,0,"Y","SDC-SF-2-N-1_S0-0_C_24.SPA","Y",0.8,"PVC.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyhaloolefins (Vinylhalides)","POLY(VINYL CHLORIDE)","plastic",514,307,NA,5.14,514,259.57,1.33e-09,1.33e-09,1.33e-09,1.33e-09,1.33e-09,51.4,514,282.7,259.57,0.000514,0.000307,0.00025957,0.653437041670206,0.000344708503649631,998,1330,0.332665330661323,5.11302026237373,4.6,0.026060351352852,8.98322471942524,2.20854753048477,0.026060351352852,0.002,9.81,0.0874745677325701,0.744797946087727,0.744797946087727
"450",453,"Polyurethanes (isocyanates)","fragment","POLYURETHANES (ISOCYANATES)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_C_28",28,"green","Non-Fiber","Green",0,"0","0",0.143,0.64,0.319,0,"Y","SDC-SF-2-N-1_S0-0_C_28.SPA","Y",0.8,"PUR","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","POLYURETHANES (ISOCYANATES)","0","plastic",640,319,NA,6.4,319,162.7,1.19e-09,1.19e-09,1.19e-09,1.19e-09,1.19e-09,64,640,352,162.7,0.00064,0.000319,0.0001627,0.360082673479039,0.000321454421210894,998,1190,0.192384769539078,3.97251886466162,4.6,0.0124088393865686,3.98887628290837,5.25333998208399,0.0124088393865686,0.002,9.81,0.0874745677325701,0.354641346285508,0.354641346285508
"451",454,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_C_39",39,"white","Non-Fiber","White",0,"0","0",0.207,0.856,0.516,0,"Y","SDC-SF-2-N-1_S0-0_C_39.SPA","Y",0.8,"HDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",856,516,NA,8.56,856,432.28,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,85.6,856,470.8,432.28,0.000856,0.000516,0.00043228,0.650434261614631,0.000575832540053811,998,1010,0.0120240480961924,2.8240308742593,4.6,0.00534418304223104,3.07735449572041,3.17096904541235,0.00534418304223104,0.002,9.81,0.0874745677325701,0.152735337274528,0.152735337274528
