"","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","plastic_or_not","Length..microns.","Width..microns.","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"1410","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_8",8,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.128",0.715,0.271,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715,271,7.15,271,139.075,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,71.5,715,393.25,139.075,0.000715,0.000271,0.000139075,0.315944938501693,0.000299806791799053,998,1290,0.292585170340681,4.26070932101768,4.6,0.0139535044332981,4.18335539850095,5.8929795208306,0.0139535044332981,0.001,9.81,0.0786148840869208,0.443729727371674,0.443729727371674
"1411","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_9",9,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.413",0.952,0.667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,952,667,9.52,952,480.76,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,95.2,952,523.6,480.76,0.000952,0.000667,0.00048076,0.603318906672438,0.000673333728492618,998,1290,0.292585170340681,9.56909373509779,4.6,0.039296668799482,26.4597725200947,1.66870263085958,0.039296668799482,0.001,9.81,0.0786148840869208,1.24965740444372,1.24965740444372
"1412","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_11",11,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.329",0.83,0.673,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,673,8.3,830,419.15,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,83,830,456.5,419.15,0.00083,0.000673,0.00041915,0.560819224064437,0.000616340740340807,998,1290,0.292585170340681,8.75913691459378,4.6,0.0350423897411897,21.5980524363959,1.92085020715897,0.0350423897411897,0.001,9.81,0.0786148840869208,1.11436880395463,1.11436880395463
"1413","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_13",13,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.632",1.324,0.875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1324,875,13.24,1324,668.62,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,132.4,1324,728.2,668.62,0.001324,0.000875,0.00066862,0.62119985281941,0.000918385744384045,998,1290,0.292585170340681,13.0516546269891,4.6,0.0512627845725488,47.0790105688592,1.33745999790585,0.0512627845725488,0.001,9.81,0.0786148840869208,1.63018699219444,1.63018699219444
"1414","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_15",15,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.304",0.93,0.535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930,535,9.3,930,469.65,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,93,930,511.5,469.65,0.00093,0.000535,0.00046965,0.665818658480902,0.000615938029181435,998,1290,0.292585170340681,8.75341377810271,4.6,0.0388227657750873,23.9124178388797,1.56395455656773,0.0388227657750873,0.001,9.81,0.0786148840869208,1.23458700683711,1.23458700683711
"1415","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_16",16,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.241",0.652,0.548,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652,548,6.52,652,329.26,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,65.2,652,358.6,329.26,0.000652,0.000548,0.00032926,0.550839273390604,0.000489992060068483,998,1290,0.292585170340681,6.96353049585928,4.6,0.0288542275136882,14.1383423811168,2.25232051790288,0.0288542275136882,0.001,9.81,0.0786148840869208,0.917581570233743,0.917581570233743
"1416","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_17",17,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.244",0.761,0.471,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761,471,7.61,761,384.305,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,76.1,761,418.55,384.305,0.000761,0.000471,0.000384305,0.641908686814618,0.000516448713124419,998,1290,0.292585170340681,7.33951967076068,4.6,0.0329874686960793,17.0363357573222,1.81630706207605,0.0329874686960793,0.001,9.81,0.0786148840869208,1.04902109438992,1.04902109438992
"1417","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_18",18,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.544",1.16,0.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1160,830,11.6,1160,585.8,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,116,1160,638,585.8,0.00116,0.00083,0.0005858,0.597009616277419,0.000826218946194081,998,1290,0.292585170340681,11.7418246068622,4.6,0.0459947428691924,38.0017279838519,1.49464761406426,0.0459947428691924,0.001,9.81,0.0786148840869208,1.46266013756181,1.46266013756181
"1418","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_19",19,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.422",1.056,0.709,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1056,709,10.56,1056,533.28,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,105.6,1056,580.8,533.28,0.001056,0.000709,0.00053328,0.616311426415284,0.000736357107736439,998,1290,0.292585170340681,10.4647515611759,4.6,0.0427557174140205,31.4834764141846,1.54155896533632,0.0427557174140205,0.001,9.81,0.0786148840869208,1.35965720456789,1.35965720456789
"1419","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_20",20,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.178",0.562,0.434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,434,5.62,562,283.81,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,56.2,562,309.1,283.81,0.000562,0.000434,0.00028381,0.574664899348985,0.000410599024200201,998,1290,0.292585170340681,5.83523501623384,4.6,0.0256936860198767,10.5498024078677,2.3802640738641,0.0256936860198767,0.001,9.81,0.0786148840869208,0.81707447381937,0.81707447381937
"1420","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_21",21,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.349",1.128,0.552,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1128,552,11.28,552,281.64,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,112.8,1128,620.4,281.64,0.001128,0.000552,0.00028164,0.356919476196574,0.000559732903919349,998,1290,0.292585170340681,7.95465368445665,4.6,0.0247383140177801,13.8468483432408,3.5002631501288,0.0247383140177801,0.001,9.81,0.0786148840869208,0.786693076797901,0.786693076797901
"1421","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_25",25,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.594",1.288,0.791,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1288,791,12.88,1288,650.44,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,128.8,1288,708.4,650.44,0.001288,0.000791,0.00065044,0.644408214490361,0.000871832783776796,998,1290,0.292585170340681,12.3900664355074,4.6,0.0502674063044172,43.8247727716194,1.32044493745296,0.0502674063044172,0.001,9.81,0.0786148840869208,1.59853337215504,1.59853337215504
"1422","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_30",30,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.000377",3.539,1.281,4.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3539,1281,35.39,1281,658.195,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,353.9,3539,1946.45,658.195,0.003539,0.001281,0.000658195,0.309128988364086,0.00143966492436852,998,1290,0.292585170340681,20.4598225596921,4.6,0.0483210383675642,69.5661040468477,2.35965745068355,0.0483210383675642,0.001,9.81,0.0786148840869208,1.53663771589798,1.53663771589798
"1423","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_31",31,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.438",1.067,0.66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1067,660,10.67,1067,538.835,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,106.7,1067,586.85,538.835,0.001067,0.00066,0.000538835,0.642098447799609,0.000723971356896701,998,1290,0.292585170340681,10.2887312524497,4.6,0.0432296141315892,31.2970024009674,1.4825819904525,0.0432296141315892,0.001,9.81,0.0786148840869208,1.37472740161367,1.37472740161367
"1424","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_32",32,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.213",0.822,0.367,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822,367,8.22,367,187.61,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,82.2,822,452.1,187.61,0.000822,0.000367,0.00018761,0.341575759410103,0.000383941114966962,998,1290,0.292585170340681,5.45638568574558,4.6,0.0178216209588697,6.842453021467,4.62626249110354,0.0178216209588697,0.001,9.81,0.0786148840869208,0.566738129994732,0.566738129994732
"1425","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_33",33,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.627",1.473,0.817,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1473,817,14.73,1473,743.865,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,147.3,1473,810.15,743.865,0.001473,0.000817,0.000743865,0.678081230714106,0.000963769051420287,998,1290,0.292585170340681,13.696620266852,4.6,0.0561552926014558,54.1207330827338,1.16963846252477,0.0561552926014558,0.001,9.81,0.0786148840869208,1.78577165296611,1.78577165296611
"1426","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_34",34,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.152",0.571,0.442,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571,442,5.71,571,288.355,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,57.1,571,314.05,288.355,0.000571,0.000442,0.000288355,0.573982032212828,0.000417505263150929,998,1290,0.292585170340681,5.93338314854921,4.6,0.0260202713902256,10.8636002540347,2.35992589084932,0.0260202713902256,0.001,9.81,0.0786148840869208,0.827460082541627,0.827460082541627
"1427","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_36",36,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.256",0.739,0.533,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739,533,7.39,739,373.195,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,73.9,739,406.45,373.195,0.000739,0.000533,0.000373195,0.594634349311291,0.000527759210403308,998,1290,0.292585170340681,7.50025899521803,4.6,0.0320584065694852,16.9191193378997,1.96522378022861,0.0320584065694852,0.001,9.81,0.0786148840869208,1.01947636703374,1.01947636703374
"1428","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_40",40,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.274",0.909,0.421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,421,9.09,421,215.045,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,90.9,909,499.95,215.045,0.000909,0.000421,0.000215045,0.34762128427384,0.000434969136851143,998,1290,0.292585170340681,6.18157128668002,4.6,0.0199009518851508,8.65629986400016,4.20311040057824,0.0199009518851508,0.001,9.81,0.0786148840869208,0.632862088276668,0.632862088276668
"1429","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_42",42,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.459",1.02,0.707,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020,707,10.2,1020,515.1,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,102,1020,561,515.1,0.00102,0.000707,0.0005151,0.606571159410478,0.000718847960898755,998,1290,0.292585170340681,10.2159200230819,4.6,0.0415414804719269,29.8620085299601,1.59416459361855,0.0415414804719269,0.001,9.81,0.0786148840869208,1.32104374872564,1.32104374872564
"1430","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_43",43,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.318",0.898,0.571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898,571,8.98,898,453.49,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,89.8,898,493.9,453.49,0.000898,0.000571,0.00045349,0.633302922734419,0.000614931470910848,998,1290,0.292585170340681,8.73910905811988,4.6,0.0376245704996299,23.1365324797263,1.66243116594376,0.0376245704996299,0.001,9.81,0.0786148840869208,1.19648368552036,1.19648368552036
"1431","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_44",44,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","1.006",1.657,1.128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1657,1128,16.57,1657,836.785,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,165.7,1657,911.35,836.785,0.001657,0.001128,0.000836785,0.612065756474112,0.00116077620867832,998,1290,0.292585170340681,16.4963908330875,4.6,0.0612803063478334,71.132721669084,1.18295083978523,0.0612803063478334,0.001,9.81,0.0786148840869208,1.9487501336286,1.9487501336286
"1432","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_A_45",45,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.308",0.865,0.556,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,865,556,8.65,865,436.825,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,86.5,865,475.75,436.825,0.000865,0.000556,0.000436825,0.629886116519624,0.000594473904007418,998,1290,0.292585170340681,8.44837599811232,4.6,0.036501165944015,21.6989906195612,1.70757337539986,0.036501165944015,0.001,9.81,0.0786148840869208,1.16075875350962,1.16075875350962
"1433","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_2",2,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.471",1.104,0.587,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1104,587,11.04,1104,557.52,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,110.4,1104,607.2,557.52,0.001104,0.000587,0.00055752,0.692559138367465,0.000712233738013247,998,1290,0.292585170340681,10.1219218820442,4.6,0.044649379912359,31.800794754953,1.36726196490681,0.044649379912359,0.001,9.81,0.0786148840869208,1.41987679658067,1.41987679658067
"1434","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_6",6,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.501",1.658,0.465,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1658,465,16.58,465,240.79,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,165.8,1658,911.9,240.79,0.001658,0.000465,0.00024079,0.274232995249695,0.000570460145826532,998,1290,0.292585170340681,8.10710406527851,4.6,0.0214434841337922,12.232653085992,4.74782454231041,0.0214434841337922,0.001,9.81,0.0786148840869208,0.681915529827758,0.681915529827758
"1435","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_7",7,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.296",0.746,0.591,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,746,591,7.46,746,376.73,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,74.6,746,410.3,376.73,0.000746,0.000591,0.00037673,0.56737089216175,0.00054969126781129,998,1290,0.292585170340681,7.8119468021104,4.6,0.0322002008691936,17.7001692395653,2.02890508377791,0.0322002008691936,0.001,9.81,0.0786148840869208,1.02398550997008,1.02398550997008
"1436","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_8",8,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.921",1.55,0.868,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550,868,15.5,1550,782.75,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,155,1550,852.5,782.75,0.00155,0.000868,0.00078275,0.674834635828872,0.00101739945318636,998,1290,0.292585170340681,14.4587896337415,4.6,0.058472935659434,59.4903327661096,1.13878505074711,0.058472935659434,0.001,9.81,0.0786148840869208,1.85947407855945,1.85947407855945
"1437","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_10",10,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.535",1.152,0.744,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1152,744,11.52,1152,581.76,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,115.2,1152,633.6,581.76,0.001152,0.000744,0.00058176,0.628392727006638,0.000792969391513274,998,1290,0.292585170340681,11.2692979949796,4.6,0.0458972969031655,36.3951515974072,1.44059618585978,0.0458972969031655,0.001,9.81,0.0786148840869208,1.45956129797313,1.45956129797313
"1438","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_16",16,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.398",1.122,0.511,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1122,511,11.22,511,261.11,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,112.2,1122,617.1,261.11,0.001122,0.000511,0.00026111,0.3448391978931,0.000530981129840376,998,1290,0.292585170340681,7.54604735809903,4.6,0.0232314611218791,12.3354674743381,3.76518301581498,0.0232314611218791,0.001,9.81,0.0786148840869208,0.738774259852407,0.738774259852407
"1439","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_17",17,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.324",0.945,0.613,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945,613,9.45,945,477.225,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,94.5,945,519.75,477.225,0.000945,0.000613,0.000477225,0.62701372168224,0.0006514361021726,998,1290,0.292585170340681,9.25789524619766,4.6,0.0391657967029014,25.5140139426225,1.62524166243233,0.0391657967029014,0.001,9.81,0.0786148840869208,1.24549559405308,1.24549559405308
"1440","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_18",18,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.379",1.08,0.533,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1080,533,10.8,533,271.9,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,108,1080,594,271.9,0.00108,0.000533,0.0002719,0.358371715248347,0.000538914733925763,998,1290,0.292585170340681,7.6587959074999,4.6,0.0240580022269573,12.9652118689261,3.56337057979852,0.0240580022269573,0.001,9.81,0.0786148840869208,0.7650587578415,0.7650587578415
"1441","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_19",19,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.476",1.022,0.844,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022,844,10.22,1022,516.11,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,102.2,1022,562.1,516.11,0.001022,0.000844,0.00051611,0.555706661256574,0.000763563579913225,998,1290,0.292585170340681,10.8513968032668,4.6,0.0413644072833436,31.5843549062586,1.70785756710028,0.0413644072833436,0.001,9.81,0.0786148840869208,1.31541271617245,1.31541271617245
"1442","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_20",20,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.413",1.323,0.605,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1323,605,13.23,605,309.115,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,132.3,1323,727.65,309.115,0.001323,0.000605,0.000309115,0.345511471013826,0.000627786202126199,998,1290,0.292585170340681,8.92179428943089,4.6,0.0265931739900846,16.6948277017164,3.39728100111486,0.0265931739900846,0.001,9.81,0.0786148840869208,0.845678725439631,0.845678725439631
"1443","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_21",21,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.474",1.102,0.618,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1102,618,11.02,1102,556.51,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,110.2,1102,606.1,556.51,0.001102,0.000618,0.00055651,0.674353999878479,0.000723681850208012,998,1290,0.292585170340681,10.2846169232192,4.6,0.0445055514893313,32.2078598463272,1.39823239857282,0.0445055514893313,0.001,9.81,0.0786148840869208,1.4153029673148,1.4153029673148
"1444","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_22",22,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.39",0.963,0.573,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963,573,9.63,963,486.315,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,96.3,963,529.65,486.315,0.000963,0.000573,0.000486315,0.654677191546254,0.00064500961921836,998,1290,0.292585170340681,9.16656517438647,4.6,0.0398760892384346,25.7204611356,1.5523910388932,0.0398760892384346,0.001,9.81,0.0786148840869208,1.26808331849556,1.26808331849556
