,X,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,plastic_or_not,Length..microns.,Width..microns.,Min.Projected.Height..microns.,Max.Projected.Height..microns.,Projected.Height..microns.,Density..mg.microns3.,X5..Density..mg.microns3.,X95..Density..mg.microns3.,X10..Density..mg.microns3.,X90..Density..mg.microns3.,Min.Projected.Width..microns.,Max.Projected.Width..microns.,Projected.Width..microns.,Height..microns.,a,b,c,CSF,Deqi,water.density,particle.density_mean,W_adj_mean,Rouse_adj_mean,particle.density_10,W_adj_10,Rouse_adj_10,particle.density_90,W_adj_90,Rouse_adj_90
1205,1205,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_D_48,48,black,Non-Fiber,Black,0,0,done,0.286,0.896,0.576,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,896,576,8.96,896,452.48,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,89.6,896,492.8,452.48,0.000896,0.000576,0.00045248,0.62984566,0.000615805,998,1450,0.048796846,0.870928007,1290,0.037543815,0.670083473,1610,0.058527442,1.044600066
1206,1206,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_D_52,52,black,Non-Fiber,Black,0,0,done,0.155,0.633,0.403,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,633,403,6.33,633,319.665,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,63.3,633,348.15,319.665,0.000633,0.000403,0.000319665,0.632908182,0.000433645,998,1450,0.036966535,0.659780164,1290,0.02844169,0.507628392,1610,0.044338045,0.791347158
1207,1207,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_D_59,59,black,Non-Fiber,Black,0,squishy when touched,done,0.103,0.44,0.378,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440,378,4.4,440,222.2,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,44,440,242,222.2,0.00044,0.000378,0.0002222,0.544843553,0.000333091,998,1450,0.027359616,0.488315491,1290,0.02105022,0.375705153,1610,0.032815406,0.585690654
1208,1208,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_D_62,62,black,Non-Fiber,Black,0,0,done,0.065,0.441,0.321,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441,321,4.41,441,222.705,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,44.1,441,242.55,222.705,0.000441,0.000321,0.000222705,0.591913379,0.000315906,998,1450,0.02756118,0.491913024,1290,0.021205302,0.37847306,1610,0.033057165,0.590005573
1209,1209,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_D_63,63,black,Non-Fiber,Black,0,0,done,0.126,0.564,0.334,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564,334,5.64,564,284.82,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,56.4,564,310.2,284.82,0.000564,0.000334,0.00028482,0.656232442,0.000377166,998,1450,0.033787562,0.603041734,1290,0.025995819,0.4639744,1610,0.040525152,0.723294498
1210,1210,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_D_64,64,black,Non-Fiber,Black,0,0,done,0.093,0.508,0.381,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,381,5.08,508,256.54,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,50.8,508,279.4,256.54,0.000508,0.000381,0.00025654,0.583123772,0.000367548,998,1450,0.030832217,0.55029461,1290,0.023722005,0.42339128,1610,0.03698048,0.660029051
1211,1211,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_D_68,68,black,Non-Fiber,Black,0,0,done,0.214,1.016,0.425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016,425,10.16,425,217.58,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,101.6,1016,558.8,217.58,0.001016,0.000425,0.00021758,0.331114084,0.000454605,998,1450,0.026024975,0.464494766,1290,0.020023361,0.357377721,1610,0.031214624,0.557119831
1212,1212,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_D_69,69,black,Non-Fiber,Black,0,squishy when touched,done,0.155,0.632,0.397,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632,397,6.32,632,319.16,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,63.2,632,347.6,319.16,0.000632,0.000397,0.00031916,0.637169038,0.000431028,998,1450,0.036936327,0.659241005,1290,0.028418448,0.507213568,1610,0.044301813,0.790700485
1213,1213,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_D_73,73,black,Non-Fiber,Black,0,0,done,0.08,0.525,0.318,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525,318,5.25,525,265.125,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,52.5,525,288.75,265.125,0.000525,0.000318,0.000265125,0.648869663,0.000353736,998,1450,0.031881176,0.569016483,1290,0.024529065,0.437795705,1610,0.038238613,0.682484259
1214,1214,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_D_75,75,black,Non-Fiber,Black,0,0,done,0.115,0.494,0.398,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,398,4.94,494,249.47,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,49.4,494,271.7,249.47,0.000494,0.000398,0.00024947,0.562617604,0.000366052,998,1450,0.030078685,0.536845544,1290,0.023142245,0.4130437,1610,0.036076686,0.643898103
1215,1215,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_E_1,1,black,Non-Fiber,Black,0,0,done,0.076,0.583,0.253,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583,253,5.83,253,129.415,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,58.3,583,320.65,129.415,0.000583,0.000253,0.000129415,0.336969101,0.000267254,998,1450,0.017194531,0.306888656,1290,0.013229303,0.236117124,1610,0.020623298,0.368085431
1216,1216,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_E_16,16,black,Non-Fiber,Black,0,0,done,0.115,0.51,0.335,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510,335,5.1,510,257.55,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,51,510,280.5,257.55,0.00051,0.000335,0.00025755,0.623094708,0.000353041,998,1450,0.031066296,0.554472465,1290,0.023902104,0.426605681,1610,0.037261237,0.665040014
1217,1217,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_E_21,21,black,Non-Fiber,Black,0,0,done,0.142,0.79,0.31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790,310,7.9,310,158.95,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,79,790,434.5,158.95,0.00079,0.00031,0.00015895,0.32119305,0.000338909,998,1450,0.020203323,0.36058969,1290,0.015544238,0.277434174,1610,0.024232074,0.432495007
1218,1218,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_A_37,37,black,Non-Fiber,Black,0,squishy when touched,done,0.013,1.512,0.157,1.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1512,157,15.12,157,86.06,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,151.2,1512,831.6,86.06,0.001512,0.000157,8.61E-05,0.176634535,0.00027337,998,1450,0.011883456,0.217606292,1290,0.009143014,0.167424149,1610,0.01425314,0.260999239
1219,1219,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_A_54,54,black,Non-Fiber,Black,0,0,done,0.028,2.46,0.689,3.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2460,689,24.6,689,356.8,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,246,2460,1353,356.8,0.00246,0.000689,0.0003568,0.27406128,0.000845655,998,1450,0.038173298,0.699018049,1290,0.029370162,0.537817636,1610,0.045785449,0.838409483
1220,1220,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_B_1,1,black,Non-Fiber,Black,0,0,done,0.124,0.84,0.321,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,321,8.4,321,164.7,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,84,840,462,164.7,0.00084,0.000321,0.0001647,0.31717682,0.000354127,998,1450,0.020768491,0.380306408,1290,0.015979073,0.292604023,1610,0.024909943,0.456143442
1221,1221,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_B_9,9,black,Non-Fiber,Black,0,0,done,0.261,10.056,2.839,32.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10056,2839,100.56,2839,1469.78,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,1005.6,10056,5530.8,1469.78,0.010056,0.002839,0.00146978,0.275078726,0.003474943,998,1450,0.118502896,2.169989677,1290,0.091174967,1.669568791,1610,0.1421336,2.60270808
1222,1222,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_C_5,5,black,Non-Fiber,Black,0,0,done,0.068,0.648,0.24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648,240,6.48,240,123.24,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,64.8,648,356.4,123.24,0.000648,0.00024,0.00012324,0.312506148,0.000267616,998,1450,0.016452121,0.301266325,1290,0.0126581,0.231791358,1610,0.019732844,0.361341949
1223,1223,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_1,1,black,Non-Fiber,Black,0,0,done,0.227,0.912,0.469,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,912,469,9.12,912,460.56,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,91.2,912,501.6,460.56,0.000912,0.000469,0.00046056,0.704210305,0.000581859,998,1450,0.049862314,0.913063816,1290,0.038363576,0.702502352,1610,0.059805375,1.095138192
1224,1224,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_4,4,black,Non-Fiber,Black,0,0,done,0.268,0.717,0.514,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717,514,7.17,717,362.085,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,71.7,717,394.35,362.085,0.000717,0.000514,0.000362085,0.596443619,0.000511012,998,1450,0.040680194,0.744923579,1290,0.031298943,0.573136901,1610,0.048792246,0.893469051
1225,1225,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_17,17,black,Non-Fiber,Black,0,0,done,0.311,0.836,0.551,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,551,8.36,836,422.18,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,83.6,836,459.8,422.18,0.000836,0.000551,0.00042218,0.62204058,0.000579364,998,1450,0.046126376,0.844652438,1290,0.035489182,0.649867308,1610,0.055324453,1.013084877
1226,1226,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_19,19,black,Non-Fiber,Black,0,0,done,0.387,1.207,0.636,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1207,636,12.07,1207,609.535,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,120.7,1207,663.85,609.535,0.001207,0.000636,0.000609535,0.695691113,0.000776344,998,1450,0.062343328,1.141612415,1290,0.047966345,0.878345404,1610,0.074775232,1.369261747
1227,1227,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_21,21,black,Non-Fiber,Black,0,0,done,0.16,0.755,0.357,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755,357,7.55,357,182.275,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,75.5,755,415.25,182.275,0.000755,0.000357,0.000182275,0.35109086,0.000366253,998,1450,0.022676339,0.415242364,1290,0.017446953,0.319483405,1610,0.027198236,0.498045989
1228,1228,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_23,23,black,Non-Fiber,Black,0,0,done,0.188,0.654,0.413,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654,413,6.54,654,330.27,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,65.4,654,359.7,330.27,0.000654,0.000413,0.00033027,0.635484887,0.00044682,998,1450,0.037954704,0.695015223,1290,0.029201978,0.534737901,1610,0.045523265,0.833608452
1229,1229,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_29,29,black,Non-Fiber,Black,0,0,done,0.223,0.872,0.378,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872,378,8.72,378,193.36,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,87.2,872,479.6,193.36,0.000872,0.000378,0.00019336,0.336792565,0.000399446,998,1450,0.023707228,0.434119683,1290,0.018240109,0.334007429,1610,0.028434694,0.520687641
1230,1230,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_31,31,black,Non-Fiber,Black,0,0,done,0.37,1.194,0.551,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1194,551,11.94,551,281.47,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,119.4,1194,656.7,281.47,0.001194,0.000551,0.00028147,0.347019716,0.000569984,998,1450,0.032077408,0.58739192,1290,0.024680043,0.451933586,1610,0.038473975,0.704523948
1231,1231,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_34,34,black,Non-Fiber,Black,0,0,done,0.235,0.785,0.556,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,785,556,7.85,785,396.425,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,78.5,785,431.75,396.425,0.000785,0.000556,0.000396425,0.600051894,0.000557231,998,1450,0.043756043,0.801247614,1290,0.033665471,0.616472062,1610,0.052481451,0.961024682
1232,1232,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_35,35,black,Non-Fiber,Black,0,0,done,0.462,1.323,0.666,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1323,666,13.23,666,339.615,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,132.3,1323,727.65,339.615,0.001323,0.000666,0.000339615,0.361801053,0.000668868,998,1450,0.037380988,0.684509501,1290,0.028760566,0.526654901,1610,0.044835144,0.82100778
1233,1233,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_38,38,black,Non-Fiber,Black,0,0,done,0.162,0.589,0.425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589,425,5.89,589,297.445,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,58.9,589,323.95,297.445,0.000589,0.000425,0.000297445,0.594503698,0.000420698,998,1450,0.034750864,0.636347453,1290,0.026736974,0.489599494,1610,0.041680546,0.763241721
1234,1234,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_40,40,black,Non-Fiber,Black,0,0,done,0.491,1.326,0.589,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1326,589,13.26,589,301.13,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,132.6,1326,729.3,301.13,0.001326,0.000589,0.00030113,0.340741173,0.000617264,998,1450,0.033816461,0.619236948,1290,0.026018054,0.476434839,1610,0.040559813,0.742719204
1235,1235,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_42,42,black,Non-Fiber,Black,0,0,done,0.2,0.835,0.361,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,835,361,8.35,361,184.675,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,83.5,835,459.25,184.675,0.000835,0.000361,0.000184675,0.336365364,0.000381828,998,1450,0.022849526,0.418413709,1290,0.017580202,0.321923407,1610,0.027405958,0.501849733
1236,1236,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_43,43,black,Non-Fiber,Black,0,0,done,0.753,1.65,0.712,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,712,16.5,712,364.25,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,165,1650,907.5,364.25,0.00165,0.000712,0.00036425,0.336060595,0.000753566,998,1450,0.039340884,0.720398537,1290,0.030268491,0.554267574,1610,0.047185864,0.864053461
1237,1237,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_44,44,black,Non-Fiber,Black,0,0,done,0.22,0.687,0.433,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687,433,6.87,687,346.935,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,68.7,687,377.85,346.935,0.000687,0.000433,0.000346935,0.63610059,0.000469063,998,1450,0.039481791,0.722978773,1290,0.030376903,0.556252782,1610,0.047354868,0.867148223
1238,1238,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_50,50,black,Non-Fiber,Black,0,0,done,0.191,0.703,0.369,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703,369,7.03,703,355.015,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,70.3,703,386.65,355.015,0.000703,0.000369,0.000355015,0.697037041,0.000451588,998,1450,0.040461724,0.740923018,1290,0.031130854,0.570058909,1610,0.048530211,0.888670737
1239,1239,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_53,53,black,Non-Fiber,Black,0,0,done,0.229,0.742,0.509,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742,509,7.42,742,374.71,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,74.2,742,408.1,374.71,0.000742,0.000509,0.00037471,0.609725614,0.000521121,998,1450,0.041872461,0.766756013,1290,0.032216261,0.589934561,1610,0.050222263,0.919655098
1240,1240,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_55,55,black,Non-Fiber,Black,0,0,done,0.33,1.398,0.488,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398,488,13.98,488,250.99,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,139.8,1398,768.9,250.99,0.001398,0.000488,0.00025099,0.303873566,0.0005553,998,1450,0.029009125,0.531206439,1290,0.022319336,0.408705028,1610,0.034793845,0.637134501
1241,1241,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_68,68,black,Non-Fiber,Black,0,0,done,0.35,1.229,0.558,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229,558,12.29,558,285.145,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,122.9,1229,675.95,285.145,0.001229,0.000558,0.000285145,0.344328301,0.000580431,998,1450,0.032395207,0.593211358,1290,0.024924554,0.456411005,1610,0.038855146,0.711503842
1242,1242,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_B_10,10,black,Non-Fiber,Black,0,squishy when touched,done,0.374,1.249,0.527,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1249,527,12.49,527,269.745,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,124.9,1249,686.95,269.745,0.001249,0.000527,0.000269745,0.332481034,0.000562051,998,1450,0.030915562,0.566116546,1290,0.02378613,0.435564523,1610,0.037080445,0.679006046
1243,1243,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_B_13,13,black,Non-Fiber,Black,0,squishy when touched,done,0.323,0.975,0.802,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975,802,9.75,975,492.375,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,97.5,975,536.25,492.375,0.000975,0.000802,0.000492375,0.556809327,0.000727487,998,1450,0.051782203,0.948220258,1290,0.03984072,0.729551373,1610,0.062108111,1.137305192
1244,1244,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_B_15,15,black,Non-Fiber,Black,0,0,done,0.611,1.751,0.529,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1751,529,17.51,529,273.255,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,175.1,1751,963.05,273.255,0.001751,0.000529,0.000273255,0.283920799,0.000632562,998,1450,0.0309099,0.566012873,1290,0.023781774,0.435484757,1610,0.037073654,0.678881699
1245,1245,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_B_20,20,black,Non-Fiber,Black,0,0,done,0.314,0.942,0.477,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,477,9.42,942,475.71,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,94.2,942,518.1,475.71,0.000942,0.000477,0.00047571,0.70967195,0.000597912,998,1450,0.051196582,0.937496529,1290,0.039390148,0.721300641,1610,0.06140571,1.12444304
1246,1246,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_B_22,22,black,Non-Fiber,Black,0,squishy when touched,done,0.159,0.924,0.269,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,924,269,9.24,269,139.12,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,92.4,924,508.2,139.12,0.000924,0.000269,0.00013912,0.279047055,0.00032579,998,1450,0.017990923,0.329444417,1290,0.01384204,0.253471306,1610,0.021578499,0.395139044
