"","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","plastic_or_not","Length..microns.","Width..microns.","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"1285","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-3_G_38",38,"black","Non-Fiber","Black",0,"0","done","0.155",0.691,0.335,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691,335,6.91,335,170.955,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,69.1,691,380.05,170.955,0.000691,0.000335,0.000170955,0.355320594543268,0.00034077538771105,998,1610,0.613226452905812,6.19771378975682,4.6,0.0258589702560686,8.81210061482029,4.08765648882993,0.0258589702560686,0.002,9.81,0.136524723035793,0.473521749047772,0.473521749047772
"1286","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-3_G_39",39,"black","Non-Fiber","Black",0,"0","done","0.213",0.954,0.389,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954,389,9.54,389,199.27,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,95.4,954,524.7,199.27,0.000954,0.000389,0.00019927,0.32710933097098,0.00041973962058367,998,1610,0.613226452905812,7.63384366480276,4.6,0.0290712800124374,12.2023680423021,3.98364181143832,0.0290712800124374,0.002,9.81,0.136524723035793,0.532344607006009,0.532344607006009
"1287","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-3_G_40",40,"black","Non-Fiber","Black",0,"0","done","0.143",0.785,0.355,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,785,355,7.85,355,181.425,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,78.5,785,431.75,181.425,0.000785,0.000355,0.000181425,0.343675146804224,0.000369770034540532,998,1610,0.613226452905812,6.72504213847131,4.6,0.0270581854668068,10.0053061746653,4.05100706090441,0.0270581854668068,0.002,9.81,0.136524723035793,0.495481420235383,0.495481420235383
"1288","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-3_G_42",42,"black","Non-Fiber","Black",0,"0","done","0.292",0.829,0.563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,829,563,8.29,829,418.645,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,82.9,829,455.95,418.645,0.000829,0.000563,0.000418645,0.612793917589893,0.00058027823047586,998,1610,0.613226452905812,10.5535743501681,4.6,0.0548987065211354,31.856524275498,1.54433202913245,0.0548987065211354,0.002,9.81,0.136524723035793,1.0052887363621,1.0052887363621
"1289","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-3_H_1",1,"black","Non-Fiber","Black",0,"0","done","0.182",0.59,0.481,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590,481,5.9,590,297.95,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,59,590,324.5,297.95,0.00059,0.000481,0.00029795,0.559300034030509,0.000438914733259446,998,1610,0.613226452905812,7.98258322915053,4.6,0.0415676484963624,18.2446533520033,2.03750118612639,0.0415676484963624,0.002,9.81,0.136524723035793,0.761174378750881,0.761174378750881
"1290","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-3_H_3",3,"black","Non-Fiber","Black",0,"0","done","0.078",0.484,0.258,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,258,4.84,484,244.42,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,48.4,484,266.2,244.42,0.000484,0.000258,0.00024442,0.691678387871171,0.000312512410779639,998,1610,0.613226452905812,5.68369238978437,4.6,0.0359832810520546,11.2452219093389,1.935951049896,0.0359832810520546,0.002,9.81,0.136524723035793,0.658915108046415,0.658915108046415
"1291","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-3_H_4",4,"black","Non-Fiber","Black",0,"0","done","0.085",0.591,0.283,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591,283,5.91,283,144.455,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,59.1,591,325.05,144.455,0.000591,0.000283,0.000144455,0.353220271822584,0.000289091617026101,998,1610,0.613226452905812,5.25773622731517,4.6,0.0225902060897374,6.53063920743507,4.54384739521434,0.0225902060897374,0.002,9.81,0.136524723035793,0.413665114775858,0.413665114775858
"1292","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-3_H_7",7,"black","Non-Fiber","Black",0,"0","done","0.191",0.88,0.407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,407,8.8,407,207.9,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,88,880,484,207.9,0.00088,0.000407,0.0002079,0.347388908939324,0.00042070453180332,998,1610,0.613226452905812,7.65139259523488,4.6,0.0301950493295837,12.7031940909807,3.70112990183175,0.0301950493295837,0.002,9.81,0.136524723035793,0.552922735497279,0.552922735497279
"1293","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-3_H_12",12,"black","Non-Fiber","Black",0,"0","done","0.183",0.646,0.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646,540,6.46,646,326.23,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,64.6,646,355.3,326.23,0.000646,0.00054,0.00032623,0.55234541997102,0.000484599979367262,998,1610,0.613226452905812,8.8134650651091,4.6,0.0446578272552638,21.6411821664876,1.94902243049454,0.0446578272552638,0.002,9.81,0.136524723035793,0.817760810317772,0.817760810317772
"1294","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-3_H_13",13,"black","Non-Fiber","Black",0,"0","done","0.351",0.796,0.687,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796,687,7.96,796,401.98,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,79.6,796,437.8,401.98,0.000796,0.000687,0.00040198,0.543587602696151,0.000603519652812994,998,1610,0.613226452905812,10.9762682679417,4.6,0.0527204710129579,31.8178403618778,1.7416523833167,0.0527204710129579,0.002,9.81,0.136524723035793,0.965401537550382,0.965401537550382
"1295","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_A_4",4,"black","Non-Fiber","Black",0,"0","done","0.274",0.838,0.498,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,838,498,8.38,838,423.19,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,83.8,838,460.9,423.19,0.000838,0.000498,0.00042319,0.655086600240961,0.000561051747476995,998,1610,0.613226452905812,10.2039005089585,4.6,0.0556219214236706,31.2067762127785,1.45458655770723,0.0556219214236706,0.002,9.81,0.136524723035793,1.01853203190692,1.01853203190692
"1296","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_A_7",7,"black","Non-Fiber","Black",0,"squishy when touched","done","0.186",0.637,0.401,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637,401,6.37,637,321.685,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,63.7,637,350.35,321.685,0.000637,0.000401,0.000321685,0.636486076976189,0.000434748613010729,998,1610,0.613226452905812,7.90681361125445,4.6,0.0445787956149177,19.3805695632742,1.75472946228081,0.0445787956149177,0.002,9.81,0.136524723035793,0.816313606496575,0.816313606496575
"1297","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_A_10",10,"black","Non-Fiber","Black",0,"0","done","0.175",0.925,0.355,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,355,9.25,355,182.125,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,92.5,925,508.75,182.125,0.000925,0.000355,0.000182125,0.3178224139217,0.000391062840254174,998,1610,0.613226452905812,7.11229638379828,4.6,0.027000535361759,10.5589060469527,4.30259456533678,0.027000535361759,0.002,9.81,0.136524723035793,0.49442574871,0.49442574871
"1298","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_A_13",13,"black","Non-Fiber","Black",0,"0","done","0.128",0.82,0.313,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,313,8.2,313,160.6,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,82,820,451,160.6,0.00082,0.000313,0.0001606,0.317005243609566,0.000345436249925054,998,1610,0.613226452905812,6.28248132596275,4.6,0.0244117333721949,8.43269763026128,4.64942556588618,0.0244117333721949,0.002,9.81,0.136524723035793,0.44702037897185,0.44702037897185
"1299","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_A_27",27,"black","Non-Fiber","Black",0,"0","done","0.584",2.376,0.398,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2376,398,23.76,398,210.88,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,237.6,2376,1306.8,210.88,0.002376,0.000398,0.00021088,0.216855598517216,0.0005842359814447,998,1610,0.613226452905812,10.6255543365185,4.6,0.0295963016900617,17.2912243650266,5.34985527968349,0.0295963016900617,0.002,9.81,0.136524723035793,0.541958647341522,0.541958647341522
"1300","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_A_28",28,"black","Non-Fiber","Black",0,"0","done","0.204",1.12,0.276,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,276,11.2,276,143.6,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,112,1120,616,143.6,0.00112,0.000276,0.0001436,0.258280065302193,0.00035407384587306,998,1610,0.613226452905812,6.43957408984128,4.6,0.0220188195932746,7.79628813497582,5.85779820642276,0.0220188195932746,0.002,9.81,0.136524723035793,0.403202055709387,0.403202055709387
"1301","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_A_31",31,"black","Non-Fiber","Black",0,"0","done","0.273",0.968,0.46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,968,460,9.68,460,234.84,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,96.8,968,532.4,234.84,0.000968,0.00046,0.00023484,0.351929341755151,0.000471123846246723,998,1610,0.613226452905812,8.56837337396683,4.6,0.0333154572227734,15.6957063462612,3.40464751554124,0.0333154572227734,0.002,9.81,0.136524723035793,0.610062713953263,0.610062713953263
"1302","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_A_38",38,"black","Non-Fiber","Black",0,"0","done","0.181",1.018,0.432,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018,432,10.18,432,221.09,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,101.8,1018,559.9,221.09,0.001018,0.000432,0.00022109,0.333390589726195,0.000459833077179263,998,1610,0.613226452905812,8.36302710287494,4.6,0.0316312672124898,14.5451029373987,3.68634222645123,0.0316312672124898,0.002,9.81,0.136524723035793,0.579222328914686,0.579222328914686
"1303","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_A_49",49,"black","Non-Fiber","Black",0,"0","done","0.298",0.801,0.531,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,531,8.01,801,404.505,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,80.1,801,440.55,404.505,0.000801,0.000531,0.000404505,0.620240863547025,0.000556182061035779,998,1610,0.613226452905812,10.1153350670373,4.6,0.0534532639511737,29.7297465134533,1.56133876912346,0.0534532639511737,0.002,9.81,0.136524723035793,0.978820223227256,0.978820223227256
"1304","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_A_54",54,"black","Non-Fiber","Black",0,"0","done","0.194",0.753,0.441,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753,441,7.53,753,380.265,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,75.3,753,414.15,380.265,0.000753,0.000441,0.000380265,0.659886998159636,0.000501695231676758,998,1610,0.613226452905812,9.12437801480773,4.6,0.0510855582532762,25.6293809832139,1.54195717058229,0.0510855582532762,0.002,9.81,0.136524723035793,0.935463502824374,0.935463502824374
"1305","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_A_56",56,"black","Non-Fiber","Black",0,"0","done","0.234",0.964,0.483,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,964,483,9.64,483,246.32,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,96.4,964,530.2,246.32,0.000964,0.000483,0.00024632,0.360983701266299,0.000485856421201711,998,1610,0.613226452905812,8.8363160900487,4.6,0.0346707579234581,16.8450103650422,3.24197678242759,0.0346707579234581,0.002,9.81,0.136524723035793,0.634880576069148,0.634880576069148
"1306","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_A_69",69,"black","Non-Fiber","Black",0,"0","done","0.531",1.213,0.697,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1213,697,12.13,1213,612.565,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,121.3,1213,667.15,612.565,0.001213,0.000697,0.000612565,0.666201167588169,0.000803061093788134,998,1610,0.613226452905812,14.6053470833642,4.6,0.0748559841591642,60.1139285154456,1.14954019558785,0.0748559841591642,0.002,9.81,0.136524723035793,1.37074045078888,1.37074045078888
"1307","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_A_71",71,"black","Non-Fiber","Black",0,"0","done","0.324",0.903,0.58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903,580,9.03,903,456.015,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,90.3,903,496.65,456.015,0.000903,0.00058,0.000456015,0.630117086820734,0.000620437859361193,998,1610,0.613226452905812,11.2839612698513,4.6,0.0588946450358107,36.5404674938557,1.43474691117447,0.0588946450358107,0.002,9.81,0.136524723035793,1.07846117036931,1.07846117036931
"1308","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_A_77",77,"black","Non-Fiber","Black",0,"0","done","0.165",0.863,0.308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,863,308,8.63,308,158.315,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,86.3,863,474.65,158.315,0.000863,0.000308,0.000158315,0.307072771785045,0.000347825319310675,998,1610,0.613226452905812,6.3259315539132,4.6,0.0240823110539259,8.37643753207075,4.81053627846483,0.0240823110539259,0.002,9.81,0.136524723035793,0.4409880957534,0.4409880957534
"1309","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_A_79",79,"black","Non-Fiber","Black",0,"0","done","0.177",0.717,0.413,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717,413,7.17,717,362.085,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,71.7,717,394.35,362.085,0.000717,0.000413,0.000362085,0.665389479783304,0.000475072524158035,998,1610,0.613226452905812,8.64018834777297,4.6,0.0491493649895061,23.3495128863292,1.57743951711144,0.0491493649895061,0.002,9.81,0.136524723035793,0.900008509385887,0.900008509385887
"1310","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_A_82",82,"black","Non-Fiber","Black",0,"0","done","0.093",0.464,0.354,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464,354,4.64,464,234.32,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,46.4,464,255.2,234.32,0.000464,0.000354,0.00023432,0.578160926124531,0.000337631947442008,998,1610,0.613226452905812,6.14054374812448,4.6,0.0343754578674664,11.6062527840034,2.29179187593894,0.0343754578674664,0.002,9.81,0.136524723035793,0.629473129538123,0.629473129538123
"1311","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_B_6",6,"black","Non-Fiber","Black",0,"0","done","0.182",0.829,0.347,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,829,347,8.29,347,177.645,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,82.9,829,455.95,177.645,0.000829,0.000347,0.000177645,0.331215754158205,0.000371089783476102,998,1610,0.613226452905812,6.74904453556911,4.6,0.0265408123716626,9.84902431628011,4.22551063560056,0.0265408123716626,0.002,9.81,0.136524723035793,0.48600743846051,0.48600743846051
"1312","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_B_9",9,"black","Non-Fiber","Black",0,"0","done","1.033",1.822,0.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1822,750,18.22,750,384.11,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,182.2,1822,1002.1,384.11,0.001822,0.00075,0.00038411,0.328587316647408,0.000806656089400578,998,1610,0.613226452905812,14.6707296041825,4.6,0.0491592935141426,39.6546434638135,2.67735386627726,0.0491592935141426,0.002,9.81,0.136524723035793,0.900190317567142,0.900190317567142
"1313","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_B_12",12,"black","Non-Fiber","Black",0,"0","done","0.148",0.742,0.346,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742,346,7.42,346,176.71,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,74.2,742,408.1,176.71,0.000742,0.000346,0.00017671,0.348755547803574,0.000356653954423133,998,1610,0.613226452905812,6.48649876491028,4.6,0.0265200740207682,9.45848927110115,4.06748729144004,0.0265200740207682,0.002,9.81,0.136524723035793,0.485627683965624,0.485627683965624
"1314","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_B_15",15,"black","Non-Fiber","Black",0,"squishy when touched","done","0.172",0.794,0.427,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,794,427,7.94,794,400.97,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,79.4,794,436.7,400.97,0.000794,0.000427,0.00040097,0.688632779779192,0.000514185808536497,998,1610,0.613226452905812,9.35154530222714,4.6,0.0534506641589701,27.4835729673928,1.44358545926197,0.0534506641589701,0.002,9.81,0.136524723035793,0.978772616607997,0.978772616607997
"1315","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_B_17",17,"black","Non-Fiber","Black",0,"0","done","0.184",0.699,0.389,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699,389,6.99,699,352.995,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,69.9,699,384.45,352.995,0.000699,0.000389,0.000352995,0.676947775303555,0.000457859022743209,998,1610,0.613226452905812,8.32712479055643,4.6,0.0482150856800595,22.0757120109521,1.57977237839185,0.0482150856800595,0.002,9.81,0.136524723035793,0.882900265386709,0.882900265386709
"1316","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_B_18",18,"black","Non-Fiber","Black",0,"0","done","0.064",0.456,0.219,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456,219,4.56,219,111.78,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,45.6,456,250.8,111.78,0.000456,0.000219,0.00011178,0.353720008294986,0.000223489790083574,998,1610,0.613226452905812,4.06462967638172,4.6,0.0184020560034832,4.11267163332462,5.29363040751602,0.0184020560034832,0.002,9.81,0.136524723035793,0.336972959810705,0.336972959810705
"1317","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_B_22",22,"black","Non-Fiber","Black",0,"squishy when touched","done","0.131",0.555,0.371,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,371,5.55,555,280.275,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,55.5,555,305.25,280.275,0.000555,0.000371,0.000280275,0.617662044824879,0.000386441493006817,998,1610,0.613226452905812,7.02824750997972,4.6,0.0398457469060485,15.3980499243452,1.95230844123245,0.0398457469060485,0.002,9.81,0.136524723035793,0.729643430508957,0.729643430508957
"1318","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_B_24",24,"black","Non-Fiber","Black",0,"0","done","0.304",0.784,0.591,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,784,591,7.84,784,395.92,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,78.4,784,431.2,395.92,0.000784,0.000591,0.00039592,0.581641879341337,0.000568203181955402,998,1610,0.613226452905812,10.3339643154473,4.6,0.0523191587966104,29.727912505464,1.66498674718174,0.0523191587966104,0.002,9.81,0.136524723035793,0.958052827964604,0.958052827964604
"1319","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_B_30",30,"black","Non-Fiber","Black",0,"0","done","0.057",0.44,0.245,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440,245,4.4,440,222.2,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,44,440,242,222.2,0.00044,0.000245,0.0002222,0.676759988203095,0.00028826213915635,998,1610,0.613226452905812,5.2426504358612,4.6,0.0332931824458499,9.59716399116332,2.08595823424471,0.0332931824458499,0.002,9.81,0.136524723035793,0.60965482488328,0.60965482488328
"1320","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","3","LB","Outside Thalweg_2",0.95,"SF-4","SAD-SF-4-N-3","SAD-SF-4","SAD-SF-4-N-3_S1-4_B_31",31,"black","Non-Fiber","Black",0,"0","done","0.332",2.069,0.565,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2069,565,20.69,565,292.845,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,206.9,2069,1137.95,292.845,0.002069,0.000565,0.000292845,0.270852809063597,0.000699544882613888,998,1610,0.613226452905812,12.7226880868701,4.6,0.0390622176641764,27.3257744705244,3.67731147885359,0.0390622176641764,0.002,9.81,0.136524723035793,0.715295676775249,0.715295676775249
