Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length,
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_G_3,3,white,foam,Non-Fiber,Whites,0,0,0,0.29,0.825,0.512,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_C_27,27,black,fragment,Non-Fiber,Blacks,0,0,done,0.25,0.825,0.472,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_A_53,53,gray,fragment,Non-Fiber,Blacks,0,0,0,0.284,0.824,0.523,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_C_61,61,black,TRWP,Non-Fiber,Blacks,0,0,0,0.166,0.823,0.348,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_D_1,1,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.008,0.823,0.134,0.9,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_D_6,6,black,fragment,Non-Fiber,Blacks,0,0,0,0.159,0.823,0.481,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_A_13,13,black,TRWP,Non-Fiber,Blacks,0,0,done,0.128,0.82,0.313,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_D_57,57,white,fragment,Non-Fiber,Whites,0,0,0,0.35,0.819,0.63,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_D_56,56,black,TRWP,Non-Fiber,Blacks,0,0,0,0.201,0.819,0.357,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_E_50,50,black,TRWP,Non-Fiber,Blacks,0,0,done,0.236,0.819,0.694,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_F_57,57,white,fragment,Non-Fiber,Whites,0,"thin particle, breaks easily, matte appearance",done,0.255,0.818,0.539,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_B_9,9,pink,fragment,Non-Fiber,Reds,0,0,0,0.115,0.816,0.267,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_B_20,20,blue,fragment,Non-Fiber,Blues,0,0,0,0.224,0.816,0.502,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_C_38,38,blue,film,Non-Fiber,Blues,0,0,0,0.243,0.815,0.445,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_A_45,45,black,TRWP,Non-Fiber,Blacks,0,0,done,0.252,0.814,0.501,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_C_3,3,gray,fragment,Non-Fiber,Blacks,0,0,0,0.269,0.813,0.521,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_A_36,36,black,TRWP,Non-Fiber,Blacks,0,0,done,0.184,0.812,0.524,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_B_64,64,black,TRWP,Non-Fiber,Blacks,0,0,0,0.126,0.811,0.301,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_D_11,11,gray,fragment,Non-Fiber,Blacks,0,0,0,0.000191,0.811,0.355,1.753,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_C_7,7,black,TRWP,Non-Fiber,Blacks,0,squishy when touched,done,0.155,0.811,0.397,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_A_25,25,pink,fragment,Non-Fiber,Reds,0,0,0,0.286,0.811,0.552,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_C_14,14,black,TRWP,Non-Fiber,Blacks,0,0,0,0.184,0.81,0.341,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_D_4,4,black,TRWP,Non-Fiber,Blacks,0,bounces back when touched,done,0.276,0.81,0.589,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_100,100,black,fragment,Non-Fiber,Blacks,0,0,0,0.28,0.81,0.605,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_D_11,11,clear,sphere,Non-Fiber,Transparent,0,two spheres,done,0.24,0.809,0.426,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_A_77,77,yellow,fragment,Non-Fiber,Yellows,0,0,0,0.207,0.809,0.388,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_24,24,gray,fragment,Non-Fiber,Blacks,0,0,0,0.153,0.808,0.348,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_D_21,21,gray,fragment,Non-Fiber,Blacks,0,0,0,0.019,0.808,0.09,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_B_23,23,black,fragment,Non-Fiber,Blacks,0,0,0,0.16,0.807,0.327,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_79,79,black,fragment,Non-Fiber,Blacks,0,0,done,0.216,0.806,0.487,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_C_55,55,black,TRWP,Non-Fiber,Blacks,0,0,done,0.306,0.805,0.547,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_B_37,37,black,TRWP,Non-Fiber,Blacks,0,0,done,0.118,0.804,0.249,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_B_57,57,black,TRWP,Non-Fiber,Blacks,0,0,done,0.216,0.804,0.433,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_C_25,25,blue,fragment,Non-Fiber,Blues,0,0,0,0.252,0.803,0.551,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_B_26,26,clear,fragment,Non-Fiber,Transparent,0,0,0,0.186,0.803,0.435,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_B_27,27,black,TRWP,Non-Fiber,Blacks,0,0,done,0.238,0.803,0.53,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_A_11,11,black,TRWP,Non-Fiber,Blacks,0,0,done,0.234,0.803,0.405,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_D_12,12,black,TRWP,Non-Fiber,Blacks,0,0,0,0.205,0.802,0.542,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_A_61,61,gray,fragment,Non-Fiber,Blacks,0,0,0,0.049,0.802,0.371,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_C_30,30,pink,film,Non-Fiber,Reds,0,0,0,0.176,0.801,0.325,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_D_80,80,black,TRWP,Non-Fiber,Blacks,0,0,0,0.157,0.801,0.356,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_A_49,49,black,TRWP,Non-Fiber,Blacks,0,0,done,0.298,0.801,0.531,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_72,72,black,fragment,Non-Fiber,Blacks,0,0,done,0.162,0.8,0.346,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_D_24,24,yellow,foam,Non-Fiber,Yellows,0,piece of the whole,done,0.204,0.8,0.586,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_D_43,43,black,TRWP,Non-Fiber,Blacks,0,0,done,0.17,0.8,0.369,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_E_4,4,black,TRWP,Non-Fiber,Blacks,0,0,done,0.175,0.8,0.495,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_A_79,79,red,fragment,Non-Fiber,Reds,0,0,0,0.309,0.8,0.584,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_B_38,38,black,TRWP,Non-Fiber,Blacks,0,0,done,0.126,0.8,0.242,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_25,25,black,fragment,Non-Fiber,Blacks,0,0,done,0.24,0.798,0.528,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_B_20,20,black,TRWP,Non-Fiber,Blacks,0,0,done,0.09,0.798,0.397,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_B_69,69,black,TRWP,Non-Fiber,Blacks,0,0,0,0.169,0.798,0.376,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_D_82,82,black,TRWP,Non-Fiber,Blacks,0,0,0,0.145,0.798,0.381,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_D_15,15,black,TRWP,Non-Fiber,Blacks,0,0,0,0.217,0.798,0.426,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_D_25,25,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.007,0.798,0.063,0.825,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_C_63,63,gray,fragment,Non-Fiber,Blacks,0,0,0,0.118,0.798,0.339,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_36,36,black,TRWP,Non-Fiber,Blacks,0,0,done,0.325,0.797,0.658,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_A_23,23,black,TRWP,Non-Fiber,Blacks,0,0,done,0.196,0.797,0.419,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_B_21,21,green,fragment,Non-Fiber,Greens,0,0,0,0.271,0.797,0.584,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_D_2,2,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.013,0.797,0.373,1.457,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_A_20,20,gray,fragment,Non-Fiber,Blacks,0,0,0,0.271,0.796,0.595,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_B_37,37,black,TRWP,Non-Fiber,Blacks,0,0,done,0.106,0.796,0.245,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_2,2,red,fragment,Non-Fiber,Reds,0,0,0,0.267,0.796,0.514,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_H_13,13,black,TRWP,Non-Fiber,Blacks,0,0,done,0.351,0.796,0.687,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_C_27,27,black,TRWP,Non-Fiber,Blacks,0,0,done,0.19,0.795,0.372,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_A_74,74,black,fragment,Non-Fiber,Blacks,0,0,0,0.294,0.794,0.61,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_B_15,15,black,TRWP,Non-Fiber,Blacks,0,squishy when touched,done,0.172,0.794,0.427,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_79,79,black,fragment,Non-Fiber,Blacks,0,0,0,0.251,0.793,0.453,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_B_13,13,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.112,0.793,0.535,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-1_D_56,56,black,TRWP,Non-Fiber,Blacks,0,0,done,0.163,0.792,0.301,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_C_23,23,black,TRWP,Non-Fiber,Blacks,0,0,0,0.298,0.792,0.636,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_E_45,45,white,fragment,Non-Fiber,Whites,0,0,0,0.24,0.792,0.503,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_C_15,15,gray,fragment,Non-Fiber,Blacks,0,0,0,0.118,0.791,0.389,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_C_20,20,black,TRWP,Non-Fiber,Blacks,0,0,done,0.176,0.79,0.431,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_B_69,69,black,fragment,Non-Fiber,Blacks,0,0,0,0.267,0.79,0.501,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_E_21,21,black,TRWP,Non-Fiber,Blacks,0,0,done,0.142,0.79,0.31,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-1_B_23,23,black,fragment,Non-Fiber,Blacks,0,piece of the whole,done,0.104,0.789,0.507,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_E_20,20,gray,fragment,Non-Fiber,Blacks,0,0,0,0.195,0.789,0.478,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_B_31,31,pink,fragment,Non-Fiber,Reds,0,0,0,0.19,0.789,0.439,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_B_44,44,black,TRWP,Non-Fiber,Blacks,0,0,done,0.138,0.789,0.256,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_A_48,48,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.000127,0.788,0.205,0.975,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_56,56,black,TRWP,Non-Fiber,Blacks,0,0,done,0.155,0.788,0.326,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_62,62,black,TRWP,Non-Fiber,Blacks,0,0,done,0.29,0.788,0.634,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_C_38,38,gray,fragment,Non-Fiber,Blacks,0,0,0,0.171,0.788,0.385,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_A_39,39,black,fragment,Non-Fiber,Blacks,0,0,0,0.161,0.788,0.385,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-1_B_50,50,black,TRWP,Non-Fiber,Blacks,0,0,done,0.18,0.787,0.445,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_43,43,black,TRWP,Non-Fiber,Blacks,0,0,done,0.165,0.787,0.337,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_D_46,46,white,fragment,Non-Fiber,Whites,0,0,0,0.283,0.787,0.487,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_C_44,44,black,TRWP,Non-Fiber,Blacks,0,0,0,0.138,0.786,0.261,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_E_61,61,white,fragment,Non-Fiber,Whites,0,0,0,0.256,0.785,0.563,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_34,34,black,TRWP,Non-Fiber,Blacks,0,0,done,0.235,0.785,0.556,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_G_40,40,black,TRWP,Non-Fiber,Blacks,0,0,done,0.143,0.785,0.355,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_19,19,black,TRWP,Non-Fiber,Blacks,0,0,done,0.181,0.784,0.395,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_B_24,24,black,TRWP,Non-Fiber,Blacks,0,0,done,0.304,0.784,0.591,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_54,54,black,fragment,Non-Fiber,Blacks,0,0,done,0.174,0.782,0.389,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_A_9,9,black,TRWP,Non-Fiber,Blacks,0,0,0,0.136,0.782,0.306,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_B_34,34,black,fragment,Non-Fiber,Blacks,0,0,0,0.193,0.781,0.573,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_A_64,64,black,TRWP,Non-Fiber,Blacks,0,0,done,0.243,0.781,0.52,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_D_15,15,black,TRWP,Non-Fiber,Blacks,0,bounces back when touched,done,0.331,0.78,0.642,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_A_75,75,black,fragment,Non-Fiber,Blacks,0,0,0,0.21,0.78,0.413,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_D_8,8,black,TRWP,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.117,0.78,0.317,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_A_66,66,black,TRWP,Non-Fiber,Blacks,0,0,0,0.304,0.78,0.611,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_A_42,42,red,fragment,Non-Fiber,Reds,0,0,0,0.129,0.779,0.286,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_C_22,22,black,TRWP,Non-Fiber,Blacks,0,0,0,0.21,0.779,0.415,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_A_58,58,black,TRWP,Non-Fiber,Blacks,0,0,done,0.236,0.779,0.465,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_68,68,brown,fragment,Non-Fiber,Blacks,0,0,0,0.243,0.779,0.478,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_B_11,11,black,fragment,Non-Fiber,Blacks,0,0,0,0.12,0.778,0.335,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_55,55,brown,fragment,Non-Fiber,Blacks,0,0,0,0.175,0.778,0.368,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-1_A_24,24,black,TRWP,Non-Fiber,Blacks,0,"bounce back, retains original shape",done,0.298,0.777,0.675,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_A_67,67,gray,fragment,Non-Fiber,Blacks,0,0,0,0.127,0.777,0.543,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_C_17,17,black,TRWP,Non-Fiber,Blacks,0,0,0,0.239,0.777,0.485,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_C_45,45,black,fragment,Non-Fiber,Blacks,0,0,done,0.288,0.776,0.599,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_D_7,7,blue,fragment,Non-Fiber,Blues,0,0,0,0.218,0.776,0.346,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_A_20,20,black,fragment,Non-Fiber,Blacks,0,0,done,0.274,0.776,0.59,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_B_45,45,pink,fragment,Non-Fiber,Reds,0,0,0,0.235,0.776,0.553,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_D_67,67,black,fragment,Non-Fiber,Blacks,0,0,done,0.154,0.776,0.481,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_B_7,7,black,fragment,Non-Fiber,Blacks,0,0,done,0.112,0.776,0.356,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_A_69,69,green,fragment,Non-Fiber,Greens,0,0,0,0.106,0.776,0.354,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_C_72,72,black,TRWP,Non-Fiber,Blacks,0,0,0,0.16,0.775,0.403,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-1_A_10,10,black,TRWP,Non-Fiber,Blacks,0,slight bounce back in certain areas of the particle,done,0.183,0.774,0.394,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_8,8,black,fragment,Non-Fiber,Blacks,0,0,done,0.267,0.774,0.65,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_E_14,14,black,fragment,Non-Fiber,Blacks,0,0,done,0.163,0.774,0.398,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_C_18,18,black,fragment,Non-Fiber,Blacks,0,0,done,0.054,0.774,0.389,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-1_A_34,34,clear,fragment,Non-Fiber,Transparent,0,0,0,0.158,0.773,0.482,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_A_30,30,black,fragment,Non-Fiber,Blacks,0,0,0,0.271,0.773,0.526,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_B_41,41,clear,fragment,Non-Fiber,Transparent,0,thin long piece,0,0.254,0.772,0.542,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_3,3,black,fragment,Non-Fiber,Blacks,0,0,0,0.303,0.771,0.543,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_C_16,16,white,fragment,Non-Fiber,Whites,0,0,0,0.237,0.771,0.49,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_C_33,33,black,TRWP,Non-Fiber,Blacks,0,0,0,0.151,0.77,0.329,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_B_41,41,black,fragment,Non-Fiber,Blacks,0,0,done,0.173,0.77,0.521,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_E_13,13,clear,fragment,Non-Fiber,Transparent,0,0,0,0.012,0.77,0.494,1.554,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_15,15,gray,fragment,Non-Fiber,Blacks,0,0,0,0.176,0.769,0.477,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_C_52,52,green,fragment,Non-Fiber,Greens,0,0,0,0.208,0.769,0.464,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_E_2,2,black,fragment,Non-Fiber,Blacks,0,0,done,0.271,0.769,0.632,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_A_58,58,black,fragment,Non-Fiber,Blacks,0,0,0,0.368,0.769,0.645,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_C_51,51,gray,fragment,Non-Fiber,Blacks,0,0,0,0.147,0.769,0.415,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_51,51,gray,fragment,Non-Fiber,Blacks,0,0,0,0.189,0.768,0.526,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_B_19,19,black,TRWP,Non-Fiber,Blacks,0,0,0,0.237,0.768,0.425,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_C_56,56,black,TRWP,Non-Fiber,Blacks,0,0,done,0.19,0.768,0.391,0,sub
