Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length,filter
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-2_A_23,23,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.099,0.58,0.274,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-2_A_24,24,black,fragment,Non-Fiber,Blacks,0,0,0,0.183,0.669,0.525,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-2_A_27,27,blue,foam,Non-Fiber,Blues,0,0,0,0.121,0.54,0.434,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-3_A_1,1,green,fragment,Non-Fiber,Greens,0,large spherical shape,0,4.507,2.928,2.283,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-3_A_2,2,blue,fragment,Non-Fiber,Blues,0,0,0,0.069,0.362,0.299,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-3_A_3,3,white,foam,Non-Fiber,Whites,0,0,0,4.178,2.735,2.022,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-3_A_5,5,black,TW,Non-Fiber,Blacks,0,"bounces back slightly, retains original shape",done,0.181,0.874,0.377,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-3_A_6,6,clear,fragment,Non-Fiber,Transparent,0,0,0,3.405,2.612,1.762,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-3_A_7,7,black,TW,Non-Fiber,Blacks,0,"hard surface, bounces back slightly, retains original shape",done,0.175,0.718,0.401,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-3_A_8,8,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.274,0.748,0.479,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-3_A_9,9,black,fragment,Non-Fiber,Blacks,0,0,0,0.15,0.813,0.471,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-3_A_11,11,black,fragment,Non-Fiber,Blacks,0,0,0,0.325,0.911,0.566,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-3_A_12,12,white,fragment,Non-Fiber,Whites,0,0,0,2.464,2.972,1.173,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-3_A_15,15,black,TW,Non-Fiber,Blacks,0,"hard surface, bounces back slightly, retains original shape",done,0.361,0.997,0.527,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-3_A_17,17,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape slightly",done,0.552,1.046,0.725,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-4_A_3,3,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.345,0.806,0.646,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-4_A_6,6,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.302,1.744,0.961,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-4_A_7,7,green,fragment,Non-Fiber,Greens,0,0,0,0.207,0.71,0.602,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-4_A_10,10,blue,fragment,Non-Fiber,Blues,0,0,0,0.102,0.982,0.161,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-4_A_11,11,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.154,0.733,0.445,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-4_A_13,13,red,fragment,Non-Fiber,Reds,0,0,0,0.278,0.963,0.477,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-4_A_14,14,gray,fragment,Non-Fiber,Blacks,0,0,0,2.789,2.519,1.808,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-4_A_15,15,black,fragment,Non-Fiber,Blacks,0,0,0,0.32,1.38,0.873,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-4_A_16,16,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.185,1.358,0.251,0,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-4_A_20,20,black,fragment,Non-Fiber,Blacks,0,0,0,0.219,1.07,0.466,2.211,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-4_A_21,21,green,fragment,Non-Fiber,Greens,0,0,0,0.12,0.604,0.432,2.211,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-4_A_27,27,green,fragment,Non-Fiber,Greens,0,0,0,0.146,0.631,0.463,2.211,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-4_A_28,28,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.128,0.687,0.338,2.211,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-4_A_29,29,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.095,0.592,0.314,2.211,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-4_A_31,31,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.086,0.494,0.327,2.211,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_1,1,green,fragment,Non-Fiber,Greens,0,0,0,1.035,1.784,0.852,2.211,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_2,2,black,TW,Non-Fiber,Blacks,0,"hard surface, bounces back, retains original shape",done,1.161,1.673,1.074,2.211,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_7,7,green,fragment,Non-Fiber,Greens,0,0,0,1.118,2.416,0.887,3.186,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_10,10,gray,fragment,Non-Fiber,Blacks,0,0,0,0.897,1.706,0.897,3.186,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_11,11,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape slightly",done,0.284,0.77,0.549,3.186,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_13,13,blue,fragment,Non-Fiber,Blues,0,0,0,0.312,1.015,0.849,3.186,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_15,15,blue,fragment,Non-Fiber,Blues,0,0,0,2.402,2.624,1.628,3.186,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_16,16,blue,fragment,Non-Fiber,Blues,0,0,0,3.882,3.489,2.066,3.186,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_17,17,blue,fragment,Non-Fiber,Blues,0,0,0,1.217,1.696,1.054,3.186,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_18,18,blue,fragment,Non-Fiber,Blues,0,0,0,1.05,2.31,0.522,3.186,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_19,19,red,fragment,Non-Fiber,Reds,0,0,0,0.675,1.166,0.884,3.186,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_20,20,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,1.483,1.872,1.431,3.186,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_21,21,black,TW,Non-Fiber,Blacks,0,"bounces back slightly, retains original shape",done,0.891,1.717,0.744,3.186,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_22,22,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,1.555,1.848,1.455,3.186,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_25,25,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.343,0.822,0.646,3.186,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_27,27,blue,fragment,Non-Fiber,Blues,0,0,0,0.154,0.597,0.487,3.186,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_28,28,black,fragment,Non-Fiber,Blacks,0,0,0,0.812,1.576,1.028,3.186,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_31,31,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.273,1.004,0.409,3.186,sub
SDC,3,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_32,32,gray,fragment,Non-Fiber,Blacks,0,0,0,0.216,0.858,0.448,3.186,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-1_A_1,1,green,fragment,Non-Fiber,Greens,0,0,0,0.164,0.938,0.349,3.186,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-1_A_4,4,green,fragment,Non-Fiber,Greens,0,0,0,0.243,1.086,0.285,6.368,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-1_A_5,5,green,fragment,Non-Fiber,Greens,0,0,0,0.295,2.146,1.008,6.368,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-1_A_6,6,black,fragment,Non-Fiber,Blacks,0,0,0,0.12,0.543,0.402,6.368,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-1_A_7,7,black,fragment,Non-Fiber,Blacks,0,0,0,0.263,1.151,0.647,6.368,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-1_A_11,11,green,fragment,Non-Fiber,Greens,0,0,0,0.207,1.76,0.367,6.368,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-1_A_12,12,black,fragment,Non-Fiber,Blacks,0,0,0,0.11,0.527,0.397,6.368,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-1_A_14,14,green,fragment,Non-Fiber,Greens,0,0,0,0.325,0.899,0.561,6.368,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_A_1,1,black,TW,Non-Fiber,Blacks,0,"bounces back slightly, hard surface, retains original shape",done,0.688,1.708,0.799,6.368,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_A_5,5,blue,fragment,Non-Fiber,Blues,0,0,0,0.159,0.72,0.403,6.368,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_A_8,8,clear,fragment,Non-Fiber,Transparent,0,0,0,1.186,1.588,1.323,6.368,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_A_11,11,red,fragment,Non-Fiber,Reds,0,0,0,0.17,0.82,0.337,6.368,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_A_14,14,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.587,1.297,0.73,6.368,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_A_16,16,white,fragment,Non-Fiber,Whites,0,0,0,0.434,1.144,0.548,6.368,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_A_18,18,white,fragment,Non-Fiber,Whites,0,0,0,0.229,0.645,0.514,6.368,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_B_1,1,black,fragment,Non-Fiber,Blacks,0,0,done,0.273,0.964,0.522,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_B_2,2,black,fragment,Non-Fiber,Blacks,0,0,done,0.073,0.498,0.217,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_B_8,8,black,fragment,Non-Fiber,Blacks,0,could be a rock,done,0.074,0.394,0.246,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_B_11,11,red,fragment,Non-Fiber,Reds,0,0,done,0.085,0.507,0.243,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_B_12,12,white,fragment,Non-Fiber,Whites,0,0,done,0.185,0.576,0.432,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_B_13,13,white,fragment,Non-Fiber,Whites,0,0,done,0.219,0.692,0.487,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_B_15,15,black,TW,Non-Fiber,Blacks,0,0,done,0.085,0.575,0.266,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_B_16,16,black,fragment,Non-Fiber,Blacks,0,0,done,0.232,0.883,0.506,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_B_17,17,white,fragment,Non-Fiber,Whites,0,0,done,0.101,0.466,0.355,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_1,1,green,fragment,Non-Fiber,Greens,0,0,0,0.696,1.714,0.875,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_2,2,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.172,0.667,0.401,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_4,4,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.149,0.981,0.343,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_5,5,black,TW,Non-Fiber,Blacks,0,"bounces back slightly, does not retain original shape",done,0.08,0.727,0.205,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_6,6,black,fragment,Non-Fiber,Blacks,0,0,0,0.11,0.581,0.435,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_7,7,black,fragment,Non-Fiber,Blacks,0,0,0,0.166,1.028,0.301,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_8,8,black,fragment,Non-Fiber,Blacks,0,0,0,0.825,1.947,1.117,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_10,10,blue,fragment,Non-Fiber,Blues,0,0,0,0.062,0.46,0.27,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_11,11,blue,fragment,Non-Fiber,Blues,0,0,0,0.000308,1.19,0.827,3.529,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_14,14,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.235,0.717,0.515,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_15,15,black,TW,Non-Fiber,Blacks,0,bounces back slighty,done,0.108,0.57,0.339,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_17,17,green,fragment,Non-Fiber,Greens,0,0,0,0.155,1.363,0.217,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_19,19,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.104,0.611,0.237,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_B_3,3,black,TW,Non-Fiber,Blacks,0,"bounces back slightly, retains original shape? (flat)",done,0.144,0.743,0.385,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_B_6,6,pink,fragment,Non-Fiber,Reds,0,0,done,0.078,0.382,0.307,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_B_7,7,gray,fragment,Non-Fiber,Blacks,0,0,done,0.133,0.555,0.419,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_B_9,9,white,fragment,Non-Fiber,Whites,0,0,done,0.116,0.597,0.404,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_1,1,blue,fragment,Non-Fiber,Blues,0,0,0,0.362,3.808,1.762,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_4,4,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.113,0.612,0.299,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_5,5,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.543,1.11,0.705,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_10,10,green,fragment,Non-Fiber,Greens,0,0,0,0.134,0.658,0.303,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_12,12,black,TW,Non-Fiber,Blacks,0,"bounces back slightly, compressible",done,0.277,1.16,0.356,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_14,14,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.197,0.869,0.374,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_16,16,white,fragment,Non-Fiber,Whites,0,0,0,0.186,0.792,0.548,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_20,20,green,fragment,Non-Fiber,Greens,0,0,0,0.634,1.375,0.853,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_21,21,black,fragment,Non-Fiber,Blacks,0,0,0,0.572,2.18,0.484,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_22,22,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.13,0.647,0.317,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_25,25,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.217,0.875,0.47,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_26,26,blue,fragment,Non-Fiber,Blues,0,0,0,0.143,1.123,0.41,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_31,31,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.103,0.474,0.379,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_32,32,red,fragment,Non-Fiber,Reds,0,0,0,0.166,0.702,0.375,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_3,3,gray,fragment,Non-Fiber,Blacks,0,0,0,0.597,1.184,0.706,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_4,4,clear,fragment,Non-Fiber,Transparent,0,0,0,0.179,2.377,0.857,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_10,10,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.044,0.394,0.194,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_12,12,green,fragment,Non-Fiber,Greens,0,0,0,0.198,0.978,0.427,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_14,14,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.266,1.196,0.37,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_15,15,black,fragment,Non-Fiber,Blacks,0,0,0,0.162,0.897,0.374,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_16,16,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.189,0.791,0.35,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_17,17,black,TW,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.234,0.761,0.517,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_25,25,black,TW,Non-Fiber,Blacks,0,"bounces back, compressible",done,0.079,0.489,0.275,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_26,26,black,TW,Non-Fiber,Blacks,0,"bounces back, compressible",done,0.083,0.45,0.334,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_29,29,black,fragment,Non-Fiber,Blacks,0,0,0,0.143,0.792,0.454,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_30,30,black,fragment,Non-Fiber,Blacks,0,0,0,0.042,0.434,0.223,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_32,32,green,fragment,Non-Fiber,Greens,0,0,0,0.047,0.838,0.279,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_39,39,black,fragment,Non-Fiber,Blacks,0,0,0,0.37,1.711,0.495,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_40,40,black,fragment,Non-Fiber,Blacks,0,0,0,0.244,1.009,0.484,0,sub
SDC,4,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_42,42,clear,fragment,Non-Fiber,Transparent,0,0,0,1.734,3.046,1.673,0,sub
