Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length,combo
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_B_47,47,black,fragment,Non-Fiber,Blacks,0,0,done,0.172,0.721,0.425,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_B_52,52,green,fragment,Non-Fiber,Greens,0,0,done,0.157,0.513,0.45,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_B_59,59,white,fragment,Non-Fiber,Whites,0,0,done,0.152,0.652,0.322,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_B_60,60,black,fragment,Non-Fiber,Blacks,0,0,done,0.124,0.53,0.369,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_1,1,clear,fragment,Non-Fiber,Transparent,0,0,done,0.000149,2.174,0.356,2.307,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_3,3,yellow,fragment,Non-Fiber,Yellows,0,0,done,0.108,0.513,0.306,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_5,5,clear,fragment,Non-Fiber,Transparent,0,0,done,0.241,0.674,0.495,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_7,7,pink,fragment,Non-Fiber,Reds,0,0,done,0.0000993,0.928,0.179,1,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_9,9,clear,fragment,Non-Fiber,Transparent,0,0,done,0.133,0.584,0.405,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_10,10,gray,fragment,Non-Fiber,Blacks,0,0,done,0.066,0.565,0.364,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_11,11,clear,fragment,Non-Fiber,Transparent,0,0,done,0.183,0.645,0.443,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_14,14,black,fragment,Non-Fiber,Blacks,0,0,done,0.064,0.431,0.239,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_16,16,green,fragment,Non-Fiber,Greens,0,0,done,0.11,0.55,0.316,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_17,17,white,foam,Non-Fiber,Whites,0,0,done,0.117,0.691,0.387,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_19,19,black,fragment,Non-Fiber,Blacks,0,0,done,0.195,0.647,0.461,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_20,20,black,fragment,Non-Fiber,Blacks,0,0,done,1.043,1.787,1.061,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_21,21,pink,fragment,Non-Fiber,Reds,0,squishy,done,0.126,0.649,0.311,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_22,22,clear,fragment,Non-Fiber,Transparent,0,0,done,0.08,0.517,0.263,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_23,23,gray,fragment,Non-Fiber,Blacks,0,0,done,0.136,0.621,0.378,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_24,24,green,fragment,Non-Fiber,Greens,0,0,done,0.398,0.818,0.63,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_25,25,green,fragment,Non-Fiber,Greens,0,0,done,0.258,0.85,0.437,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_26,26,clear,fragment,Non-Fiber,Transparent,0,0,done,0.138,0.624,0.359,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_27,27,white,fragment,Non-Fiber,Whites,0,squishy,done,0.269,0.808,0.517,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_29,29,black,fragment,Non-Fiber,Blacks,0,0,done,0.108,0.475,0.342,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_31,31,gray,fragment,Non-Fiber,Blacks,0,0,done,0.352,1.002,0.702,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_32,32,gray,fragment,Non-Fiber,Blacks,0,0,done,0.052,0.914,0.152,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_33,33,clear,fragment,Non-Fiber,Transparent,0,0,done,0.032,0.403,0.162,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_35,35,clear,fragment,Non-Fiber,Transparent,0,0,done,0.176,0.584,0.429,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_37,37,gray,fragment,Non-Fiber,Blacks,0,0,done,0.379,1.654,0.567,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_38,38,white,fragment,Non-Fiber,Whites,0,0,done,0.137,0.577,0.411,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_40,40,gray,fragment,Non-Fiber,Blacks,0,0,done,0.036,0.516,0.265,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_42,42,clear,fragment,Non-Fiber,Transparent,0,0,done,0.245,0.685,0.51,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_44,44,clear,fragment,Non-Fiber,Transparent,0,0,done,0.159,0.576,0.335,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_46,46,yellow,fragment,Non-Fiber,Yellows,0,neon,done,0.000199,2.715,0.454,2.961,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_47,47,clear,fragment,Non-Fiber,Transparent,0,0,done,0.191,0.693,0.477,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_48,48,gray,fragment,Non-Fiber,Blacks,0,0,done,0.054,1.168,0.356,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_49,49,green,fragment,Non-Fiber,Greens,0,0,done,0.345,1.241,0.634,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_50,50,clear,fragment,Non-Fiber,Transparent,0,0,done,0.196,0.787,0.443,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_54,54,pink,fragment,Non-Fiber,Reds,0,0,done,0.156,0.583,0.43,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_56,56,gray,fragment,Non-Fiber,Blacks,0,0,done,0.04,0.339,0.192,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_57,57,gray,fragment,Non-Fiber,Blacks,0,0,done,0.078,0.423,0.331,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_61,61,clear,fragment,Non-Fiber,Transparent,0,0,done,0.076,0.616,0.236,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_62,62,gray,fragment,Non-Fiber,Blacks,0,0,done,0.095,0.937,0.404,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_63,63,gray,fragment,Non-Fiber,Blacks,0,0,done,0.028,0.394,0.181,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_C_65,65,clear,fragment,Non-Fiber,Transparent,0,0,done,0.324,1.341,0.436,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_D_4,4,green,fragment,Non-Fiber,Greens,0,0,done,0.139,0.723,0.316,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_D_6,6,black,fragment,Non-Fiber,Blacks,0,0,done,0.117,0.829,0.338,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_D_9,9,black,fragment,Non-Fiber,Blacks,0,0,done,0.101,0.509,0.307,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_D_10,10,clear,fragment,Non-Fiber,Transparent,0,0,done,0.0000993,0.966,0.165,1.16,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_D_13,13,gray,fragment,Non-Fiber,Blacks,0,0,done,0.299,1.107,0.643,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_D_16,16,clear,fragment,Non-Fiber,Transparent,0,0,done,0.646,1.831,0.634,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_D_18,18,green,fragment,Non-Fiber,Greens,0,0,done,0.182,0.913,0.411,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_D_22,22,clear,fragment,Non-Fiber,Transparent,0,0,done,0.2,0.753,0.371,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_D_23,23,green,fragment,Non-Fiber,Greens,0,0,done,0.179,0.818,0.38,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_D_24,24,clear,fragment,Non-Fiber,Transparent,0,0,done,0.122,0.684,0.303,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_D_25,25,gray,fragment,Non-Fiber,Blacks,0,0,done,0.19,0.711,0.423,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_D_26,26,clear,fragment,Non-Fiber,Transparent,0,0,done,0.000496,2.895,1.977,9.136,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_D_28,28,gray,fragment,Non-Fiber,Blacks,0,0,done,0.093,0.533,0.296,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_D_29,29,clear,film,Non-Fiber,Transparent,0,0,done,0.533,1.179,0.635,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_D_30,30,clear,fragment,Non-Fiber,Transparent,0,0,done,0.542,1.301,0.592,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_D_32,32,green,fragment,Non-Fiber,Greens,0,0,done,0.08,0.581,0.275,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-2_D_33,33,clear,fragment,Non-Fiber,Transparent,0,0,done,0.172,0.647,0.401,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_2,2,clear,fragment,Non-Fiber,Transparent,0,0,done,0.253,1.002,0.436,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_3,3,gray,fragment,Non-Fiber,Blacks,0,0,done,0.095,0.527,0.321,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_6,6,clear,fragment,Non-Fiber,Transparent,0,0,done,0.345,1.233,0.494,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_7,7,clear,fragment,Non-Fiber,Transparent,0,0,done,0.138,0.583,0.39,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_9,9,black,fragment,Non-Fiber,Blacks,0,0,done,0.209,0.862,0.448,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_10,10,black,fragment,Non-Fiber,Blacks,0,0,done,0.101,0.465,0.308,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_11,11,green,fragment,Non-Fiber,Greens,0,0,done,0.226,1.207,0.405,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_12,12,gray,fragment,Non-Fiber,Blacks,0,0,done,0.0000968,1.136,0.088,1.155,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_13,13,gray,fragment,Non-Fiber,Blacks,0,0,done,0.0000968,1.33,0.144,1.379,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_15,15,clear,fragment,Non-Fiber,Transparent,0,0,done,0.321,0.916,0.548,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_16,16,clear,fragment,Non-Fiber,Transparent,0,0,done,0.000145,1.98,0.361,2.308,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_18,18,gray,fragment,Non-Fiber,Blacks,0,0,done,0.135,0.525,0.418,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_21,21,blue,fragment,Non-Fiber,Blues,0,0,done,0.22,1.817,0.31,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_22,22,green,fragment,Non-Fiber,Greens,0,0,done,0.447,1.105,0.82,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_25,25,green,fragment,Non-Fiber,Greens,0,0,done,0.187,0.621,0.46,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_26,26,yellow,fragment,Non-Fiber,Yellows,0,0,done,0.359,1.462,0.53,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_29,29,white,fragment,Non-Fiber,Whites,0,0,done,0.265,1.269,0.346,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_30,30,clear,fragment,Non-Fiber,Transparent,0,0,done,0.672,1.12,0.879,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_33,33,gray,fragment,Non-Fiber,Blacks,0,0,done,0.157,0.832,0.354,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_34,34,gray,fragment,Non-Fiber,Blacks,0,0,done,0.077,1.599,0.23,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_35,35,gray,fragment,Non-Fiber,Blacks,0,0,done,0.195,0.668,0.443,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_37,37,gray,fragment,Non-Fiber,Blacks,0,0,done,0.127,0.733,0.397,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_38,38,gray,fragment,Non-Fiber,Blacks,0,0,done,0.164,0.604,0.422,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_39,39,orange,fragment,Non-Fiber,Yellows,0,0,done,0.18,1.878,0.375,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_40,40,black,fragment,Non-Fiber,Blacks,0,0,done,0.334,1.094,0.41,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_41,41,clear,fragment,Non-Fiber,Transparent,0,0,done,0.345,0.845,0.597,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_42,42,clear,fragment,Non-Fiber,Transparent,0,0,done,0.208,2.993,0.521,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_43,43,blue,fragment,Non-Fiber,Blues,0,0,done,0.064,0.76,0.167,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_44,44,clear,fragment,Non-Fiber,Transparent,0,0,done,0.19,2.224,0.437,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_45,45,gray,fragment,Non-Fiber,Blacks,0,0,done,0.079,1.554,0.302,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_47,47,green,fragment,Non-Fiber,Greens,0,0,done,0.704,1.464,0.671,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_48,48,white,fragment,Non-Fiber,Whites,0,0,done,0.09,0.454,0.358,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_49,49,green,fragment,Non-Fiber,Greens,0,0,done,0.128,0.539,0.383,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_52,52,white,fragment,Non-Fiber,Whites,0,0,done,0.264,0.803,0.601,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_53,53,black,fragment,Non-Fiber,Blacks,0,0,done,0.145,0.692,0.51,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_54,54,blue,fragment,Non-Fiber,Blues,0,0,done,0.051,0.704,0.187,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_56,56,clear,fragment,Non-Fiber,Transparent,0,yellow from age,done,0.195,1.306,0.948,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_57,57,gray,fragment,Non-Fiber,Blacks,0,0,done,0.202,0.673,0.529,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_58,58,blue,fragment,Non-Fiber,Blues,0,0,done,0.087,0.694,0.323,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_59,59,yellow,fragment,Non-Fiber,Yellows,0,0,done,0.343,1.182,0.548,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_60,60,white,fragment,Non-Fiber,Whites,0,0,done,0.057,0.506,0.175,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_61,61,white,fragment,Non-Fiber,Whites,0,0,done,0.103,1.199,0.185,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_62,62,clear,film,Non-Fiber,Transparent,0,0,done,2.951,2.389,1.815,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_63,63,gray,fragment,Non-Fiber,Blacks,0,0,done,0.241,0.842,0.487,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_65,65,clear,fragment,Non-Fiber,Transparent,0,0,done,0.23,0.993,0.384,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_66,66,white,fragment,Non-Fiber,Whites,0,0,done,0.308,0.781,0.571,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_67,67,orange,fragment,Non-Fiber,Yellows,0,0,done,0.052,0.636,0.097,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_69,69,black,fragment,Non-Fiber,Blacks,0,0,done,0.135,0.807,0.325,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_A_70,70,black,fragment,Non-Fiber,Blacks,0,0,done,0.0000968,0.983,0.402,1.399,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_1,1,black,tw,Non-Fiber,Blacks,0,0,done,0.037,0.35,0.153,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_2,2,green,fragment,Non-Fiber,Greens,0,0,done,0.000149,1.068,0.366,1.531,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_3,3,yellow,fragment,Non-Fiber,Yellows,0,0,done,0.000199,2.631,0.243,2.715,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_4,4,green,fragment,Non-Fiber,Greens,0,0,done,0.188,0.629,0.484,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_6,6,gray,fragment,Non-Fiber,Blacks,0,0,done,0.099,0.609,0.295,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_7,7,white,fragment,Non-Fiber,Whites,0,0,done,0.16,0.634,0.373,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_8,8,green,fragment,Non-Fiber,Greens,0,0,done,0.142,0.611,0.42,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_9,9,green,fragment,Non-Fiber,Greens,0,0,done,0.146,0.685,0.339,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_10,10,gray,fragment,Non-Fiber,Blacks,0,0,done,0.0000993,0.61,0.17,0.773,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_11,11,clear,fragment,Non-Fiber,Transparent,0,0,done,0.178,0.573,0.423,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_14,14,black,fragment,Non-Fiber,Blacks,0,0,done,0.159,0.581,0.387,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_15,15,gray,fragment,Non-Fiber,Blacks,0,0,done,0.864,1.753,0.829,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_16,16,clear,fragment,Non-Fiber,Transparent,0,0,done,0.000397,3.717,2.25,7.186,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_18,18,brown,fragment,Non-Fiber,Blacks,0,0,done,0.098,1.217,0.455,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_19,19,black,fragment,Non-Fiber,Blacks,0,0,done,0.323,1.191,0.496,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_21,21,blue,fragment,Non-Fiber,Blues,0,0,done,0.497,1.333,0.713,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_22,22,pink,fragment,Non-Fiber,Reds,0,0,done,0.000149,2.098,0.247,2.229,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_24,24,gray,fragment,Non-Fiber,Blacks,0,0,done,0.21,0.943,0.516,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_26,26,green,fragment,Non-Fiber,Greens,0,0,done,0.108,0.58,0.404,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_27,27,white,fragment,Non-Fiber,Whites,0,0,done,1.069,1.69,0.957,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_28,28,gray,fragment,Non-Fiber,Blacks,0,0,done,0.175,0.649,0.456,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_29,29,clear,fragment,Non-Fiber,Transparent,0,0,done,0.000248,2.864,0.609,3.526,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_30,30,green,fragment,Non-Fiber,Greens,0,0,done,0.405,0.953,0.639,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_31,31,clear,fragment,Non-Fiber,Transparent,0,0,done,0.365,1.032,0.496,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_33,33,pink,fragment,Non-Fiber,Reds,0,0,done,0.272,0.757,0.664,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_34,34,gray,fragment,Non-Fiber,Blacks,0,0,done,0.064,0.546,0.251,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_35,35,green,fragment,Non-Fiber,Greens,0,0,done,0.102,0.478,0.306,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_37,37,clear,fragment,Non-Fiber,Transparent,0,0,done,0.148,0.617,0.369,0,All
SDC,REPX,SF-3,SDC-SF-3-N_S,SDC-SF-3,SDC-SF-3-N_S1-1_B_38,38,green,fragment,Non-Fiber,Greens,0,0,done,0.124,0.597,0.328,0,All
