Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length,combo
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-4_A_20,20,green,fragment,Non-Fiber,Green,0,0,0,0.126,0.697,0.378,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_C_26,26,gray,fragment,Non-Fiber,Black,0,0,done,0.189,0.696,0.53,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_C_21,21,green,fragment,Non-Fiber,Green,0,0,0,0.034,0.696,0.101,0,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-2_C_27,27,black,fiber,Fiber,Black,0,0,done,0.012,0.696,0.471,1.464,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_C_44,44,black,fiber,Fiber,Black,0,0,0,0.01,0.696,0.285,0.992,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_F_54,54,blue,fragment,Non-Fiber,Blue,0,0,0,0.129,0.695,0.335,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_A_55,55,black,fragment,Non-Fiber,Black,0,0,done,0.192,0.694,0.47,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_C_11,11,gray,fragment,Non-Fiber,Black,0,0,done,0.115,0.693,0.442,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_A_50,50,black,fiber,Fiber,Black,0,0,done,0.016,0.693,0.383,1.751,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-5_D_28,28,black,fragment,Non-Fiber,Black,0,0,0,0.159,0.692,0.421,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-4_F_19,19,blue,film,Non-Fiber,Blue,0,0,0,0.109,0.692,0.294,0,sub
