,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,polymer,plastic_or_not,Length..microns.,Width..microns.,material.1,Min.Projected.Height..microns.,Max.Projected.Height..microns.,Projected.Height..microns.,Density..mg.microns3.,X5..Density..mg.microns3.,X95..Density..mg.microns3.,X10..Density..mg.microns3.,X90..Density..mg.microns3.,Min.Projected.Width..microns.,Max.Projected.Width..microns.,Projected.Width..microns.
358,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_A_1,1,blue,Non-Fiber,Blue,0,0,done,0.527,1.211,0.73,0,Y,SAD-SF-1-N-2_S1-2_A_1.SPA,Y,0.9,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1211,730,NA,12.11,1211,611.555,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,121.1,1211,666.05
359,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_A_3,3,blue,Non-Fiber,Blue,0,0,done,0.388,0.956,0.664,0,Y,SAD-SF-1-N-2_S1-2_A_3.SPA,Y,1,HDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,956,664,NA,9.56,956,482.78,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,95.6,956,525.8
360,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_A_10,10,pink,Non-Fiber,Red,0,in small pieces,done,0.38,1.102,0.645,0,Y,SAD-SF-1-N-2_S1-2_A_10.SPA,Y,0.9,beva371_in_pe,archaeometrielabor,0,transmittance,0,Paints,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1102,645,NA,11.02,1102,556.51,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,110.2,1102,606.1
361,PET,fragment,POLY(ETHYLENE TEREPHTHALATE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_A_14,14,clear,Non-Fiber,Transparent,0,glitter? hexagonal,done,0.425,0.962,0.68,0,Y,SAD-SF-1-N-2_S1-2_A_14.SPA,Y,0.9,PET.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,962,680,NA,9.62,962,485.81,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,96.2,962,529.1
362,PET,fragment,POLY(ETHYLENE TEREPHTHALATE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_A_16,16,black,Non-Fiber,Black,0,0,done,0.119,0.529,0.328,0,Y,SAD-SF-1-N-2_S1-1_A_16 (1).SPA,Y,1,PET.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,529,328,NA,5.29,529,267.145,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,52.9,529,290.95
363,Polyesters,fragment,POLYESTERS,fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_A_30,30,pink,Non-Fiber,Red,0,0,done,0.000191,1.869,0.326,2.097,Y,SAD-SF-1-N-2_S1-2_A_30.SPA,Y,0.9,PEST,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,1869,326,NA,18.69,326,172.345,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,186.9,1869,1027.95
364,polystyrene,fragment,POLYSTYRENE,fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_A_44,44,white,Non-Fiber,White,0,0,done,0.034,0.278,0.205,0,Y,SAD-SF-1-N-2_S1-2_A_44.SPA,Y,0.9,PS,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,"POLYSTYRENES (POLYPHENYLETHYLENES, Î±-Methylstyrene)",POLYSTYRENE,plastic,278,205,NA,2.78,278,140.39,1.05E-09,1.05E-09,1.05E-09,1.05E-09,1.05E-09,27.8,278,152.9
365,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_A_48,48,white,Non-Fiber,White,0,0,done,0.71,1.706,0.774,0,Y,SAD-SF-1-N-2_S1-2_A_48.SPA,Y,0.8,PVC.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyhaloolefins (Vinylhalides),POLY(VINYL CHLORIDE),plastic,1706,774,NA,17.06,774,395.53,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,170.6,1706,938.3
366,other plastic,fragment,OTHER PLASTIC,fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-3_A_8,8,pink,Non-Fiber,Red,0,"thin particle, breaks easily",done,0.205,0.723,0.478,0,Y,SAD-SF-1-N-2_S1-3_A_8.SPA,Y,0.7,SR 1. Clear Fragment,"FLOPP, De Frond et al. 2021",0,TRANSMITTANCE,0,Polymers,OTHER PLASTIC,0,plastic,723,478,NA,7.23,723,365.115,1.38E-09,1.34E-09,1.42E-09,1.36E-09,1.41E-09,72.3,723,397.65
367,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-3_A_31,31,pink,Non-Fiber,Red,0,0,done,0.519,1.604,1.045,0,Y,SAD-SF-1-N-2_S1-3_A_31.SPA,Y,0.7,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1604,1045,NA,16.04,1604,810.02,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,160.4,1604,882.2
368,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-3_A_49,49,orange,Non-Fiber,Yellow,0,0,done,0.63,1.167,0.846,0,Y,SAD-SF-1-N-2_S1-3_A_49.SPA,Y,0.9,HDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1167,846,NA,11.67,1167,589.335,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,116.7,1167,641.85
369,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-3_A_53,53,green,Non-Fiber,Green,0,0,done,0.528,1.269,0.673,0,Y,SAD-SF-1-N-2_S1-3_A_53.SPA,Y,0.9,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1269,673,NA,12.69,1269,640.845,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,126.9,1269,697.95
370,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-3_A_71,71,pink,Non-Fiber,Red,0,0,done,0.305,0.934,0.567,0,Y,SAD-SF-1-N-2_S1-3_A_71.SPA,Y,0.7,ULDPE,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,934,567,NA,9.34,934,471.67,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,93.4,934,513.7
371,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_A_4,4,red,Non-Fiber,Red,0,0,done,0.447,1.163,0.595,0,Y,SAD-SF-1-N-2_S1-4_A_4.SPA,Y,0.9,PVC.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyhaloolefins (Vinylhalides),POLY(VINYL CHLORIDE),plastic,1163,595,NA,11.63,1163,587.315,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,116.3,1163,639.65
372,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_A_6,6,green,Non-Fiber,Green,0,0,done,0.422,1.202,0.69,0,Y,SAD-SF-1-N-2_S1-4_A_6.SPA,Y,0.9,MDPE,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1202,690,NA,12.02,1202,607.01,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,120.2,1202,661.1
373,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_A_7,7,blue,Non-Fiber,Blue,0,0,done,0.73,1.355,0.76,0,Y,SAD-SF-1-N-2_S1-4_A_7.SPA,Y,1,MDPE,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1355,760,NA,13.55,1355,684.275,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,135.5,1355,745.25
374,CA,fragment,CELLULOSE ACETATE,fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_A_11,11,white,Non-Fiber,White,0,broke,done,0.265,0.764,0.487,0,Y,SAD-SF-1-N-2_S1-4_A_11.SPA,Y,0.9,CA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Cellulose Derivatives (Ether Cellulose),CELLULOSE ACETATE,plastic,764,487,NA,7.64,764,385.82,1.30E-09,1.27E-09,1.33E-09,1.28E-09,1.32E-09,76.4,764,420.2
375,EVA,film,ETHYLENE-VINYL ACETATE,film,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_A_14,14,gray,Non-Fiber,Black,0,0,done,1.094,1.717,1.06,0,Y,SAD-SF-1-N-2_S1-4_A_14.SPA,Y,0.9,EVA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Other Plastic,ETHYLENE-VINYL ACETATE,plastic,1717,1060,NA,1.717,171.7,86.7085,9.39E-10,9.31E-10,9.47E-10,9.34E-10,9.44E-10,171.7,1717,944.35
376,EVA,film,ETHYLENE-VINYL ACETATE,film,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_A_15,15,gray,Non-Fiber,Black,0,0,done,0.525,1.338,0.615,0,Y,SAD-SF-1-N-2_S1-4_A_15.SPA,Y,0.9,EVA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Other Plastic,ETHYLENE-VINYL ACETATE,plastic,1338,615,NA,1.338,133.8,67.569,9.39E-10,9.31E-10,9.47E-10,9.34E-10,9.44E-10,133.8,1338,735.9
377,"Nylon 6,6 - Poly(hexamethylene adipamide)",fragment,"NYLON 6,6 - POLY(HEXAMETHYLENE ADIPAMIDE)",fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_A_30,30,gray,Non-Fiber,Black,0,0,done,0.284,4.202,1.088,0,Y,SAD-SF-1-N-2_S1-4_A_30.SPA,Y,0.9,Nylon 6/6 pellets,NIST Chem Web Book,0,Reflectance,0,"Polymer, Minerals, Organic Materials",Polyamides (POLYLACTAMS),"NYLON 6,6 - POLY(HEXAMETHYLENE ADIPAMIDE)",plastic,4202,1088,NA,42.02,1088,565.01,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,420.2,4202,2311.1
378,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_A_31,31,gray,Non-Fiber,Black,0,0,done,0.16,0.548,0.446,0,Y,SAD-SF-1-N-2_S1-4_A_31.SPA,Y,0.8,PVC.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyhaloolefins (Vinylhalides),POLY(VINYL CHLORIDE),plastic,548,446,NA,5.48,548,276.74,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,54.8,548,301.4
379,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_A_35,35,white,Non-Fiber,White,0,0,done,0.489,1.179,0.869,0,Y,SAD-SF-1-N-2_S1-4_A_35.SPA,Y,1,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1179,869,NA,11.79,1179,595.395,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,117.9,1179,648.45
380,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_A_41,41,red,Non-Fiber,Red,0,0,done,0.147,1.697,0.184,0,Y,SAD-SF-1-N-2_S1-4_A_41.SPA,Y,0.9,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1697,184,NA,16.97,184,100.485,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,169.7,1697,933.35
381,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-5_A_3,3,blue,Non-Fiber,Blue,0,0,done,0.07,1.415,0.177,0,Y,SAD-SF-1-N-2_S1-5_A_3.SPA,Y,0.9,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1415,177,NA,14.15,177,95.575,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,141.5,1415,778.25
382,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-5_A_6,6,pink,Non-Fiber,Red,0,0,done,0.198,0.717,0.495,0,Y,SAD-SF-1-N-2_S1-5_A_6.SPA,Y,1,HDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,717,495,NA,7.17,717,362.085,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,71.7,717,394.35
383,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-5_A_8,8,green,Non-Fiber,Green,0,0,done,0.104,0.475,0.34,0,Y,SAD-SF-1-N-2_S1-5_A_8.SPA,Y,1,HDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,475,340,NA,4.75,475,239.875,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,47.5,475,261.25
384,polystyrene,fragment,POLYSTYRENE,fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-5_A_22,22,clear,Non-Fiber,Transparent,0,"shiny, and looks shredded into many pieces",done,0.505,1.335,0.786,0,Y,SAD-SF-1-N-2_S1-5_A_22.SPA,Y,0.9,EPS,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,"POLYSTYRENES (POLYPHENYLETHYLENES, Î±-Methylstyrene)",POLYSTYRENE,plastic,1335,786,NA,13.35,1335,674.175,1.05E-09,1.05E-09,1.05E-09,1.05E-09,1.05E-09,133.5,1335,734.25
385,Polyamides (POLYLACTAMS),fragment,POLYAMIDES (POLYLACTAMS),fragment,SAD,Stormflow,2,C,Inside Thalweg,0.88,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-5_A_42,42,yellow,Non-Fiber,Yellow,0,"has a certain shape, broken from this shape;",done,0.041,0.668,0.29,0,Y,SAD-SF-1-N-2_S1-5_A_42.SPA,Y,0.8,PA66,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYAMIDES (POLYLACTAMS),0,plastic,668,290,NA,6.68,290,148.34,1.15E-09,9.08E-10,1.70E-09,8.86E-10,1.40E-09,66.8,668,367.4
386,PET,fragment,POLY(ETHYLENE TEREPHTHALATE),fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,0.31,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-1_A_11,11,black,Non-Fiber,Black,0,0,done,1.077,2.827,0.936,0,Y,SAD-SF-1-N-3_S1-1_A_11.SPA,Y,0.9,PET.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,2827,936,NA,28.27,936,482.135,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,282.7,2827,1554.85
387,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,0.31,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-1_A_14,14,clear,Non-Fiber,Transparent,0,0,done,0.381,1.092,0.562,0,Y,SAD-SF-1-N-3_S1-1_A_14.SPA,Y,0.9,HDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1092,562,NA,10.92,1092,551.46,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,109.2,1092,600.6
388,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,0.31,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-1_A_15,15,pink,Non-Fiber,Red,0,0,done,0.147,1.52,1.021,0,Y,SAD-SF-1-N-3_S1-1_A_15.SPA,Y,0.8,PVC.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyhaloolefins (Vinylhalides),POLY(VINYL CHLORIDE),plastic,1520,1021,NA,15.2,1520,767.6,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,152,1520,836
389,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,0.31,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-1_A_17,17,red,Non-Fiber,Red,0,0,done,0.058,0.471,0.374,0,Y,SAD-SF-1-N-3_S1-1_A_17.SPA,Y,1,LDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,471,374,NA,4.71,471,237.855,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,47.1,471,259.05
390,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,0.31,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-1_A_29,29,green,Non-Fiber,Green,0,0,done,0.146,0.709,0.323,0,Y,SAD-SF-1-N-3_S1-1_A_29.SPA,Y,1,HDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,709,323,NA,7.09,323,165.045,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,70.9,709,389.95
391,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,0.31,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-2_A_3,3,green,Non-Fiber,Green,0,"can change shape, not too thin",done,0.147,2.086,0.372,0,Y,SAD-SF-1-N-3_S1-2_A_3.SPA,Y,0.9,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,2086,372,NA,20.86,372,196.43,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,208.6,2086,1147.3
392,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,0.31,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-2_A_4,4,pink,Non-Fiber,Red,0,0,done,0.403,1.047,0.716,0,Y,SAD-SF-1-N-3_S1-2_A_4.SPA,Y,0.8,"Polyethylene, low Mw ~4,000 by GPC",NIST Chem Web Book,0,Reflectance,0,"Polymer, Minerals, Organic Materials",Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1047,716,NA,10.47,1047,528.735,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,104.7,1047,575.85
393,polystyrene,fragment,POLYSTYRENE,fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,0.31,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-2_A_21,21,clear,Non-Fiber,Transparent,0,breaks easily when compressed,done,0.158,1.086,0.219,0,Y,SAD-SF-1-N-3_S1-2_A_21.SPA,Y,0.9,PS,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,"POLYSTYRENES (POLYPHENYLETHYLENES, Î±-Methylstyrene)",POLYSTYRENE,plastic,1086,219,NA,10.86,219,114.93,1.05E-09,1.05E-09,1.05E-09,1.05E-09,1.05E-09,108.6,1086,597.3
394,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,0.31,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-2_A_27,27,clear,Non-Fiber,Transparent,0,"thin, attached to a gray particle",done,1.021,2.16,1.025,0,Y,SAD-SF-1-N-3_S1-2_A_27.SPA,Y,0.9,MDPE,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,2160,1025,NA,21.6,1025,523.3,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,216,2160,1188
395,PE,film,POLY(ETHYLENE),film,SAD,Stormflow,3,LB,Outside Thalweg_2,0.31,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-2_A_34,34,clear,Non-Fiber,Transparent,0,"thin sheets, folded over",done,1.199,1.626,1.072,0,Y,SAD-SF-1-N-3_S1-2_A_34.SPA,Y,0.7,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1626,1072,NA,1.626,162.6,82.113,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,162.6,1626,894.3
396,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,0.31,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-2_A_39,39,blue,Non-Fiber,Blue,0,0,done,0.372,0.861,0.683,0,Y,SAD-SF-1-N-3_S1-2_A_39.SPA,Y,0.9,EVA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Other Plastic,ETHYLENE-VINYL ACETATE,plastic,861,683,NA,8.61,861,434.805,9.39E-10,9.31E-10,9.47E-10,9.34E-10,9.44E-10,86.1,861,473.55
397,PET,fragment,POLY(ETHYLENE TEREPHTHALATE),fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,0.31,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-2_A_61,61,gray,Non-Fiber,Black,0,"tubular shape, long and thin",done,0.000191,1.225,0.784,2.204,Y,SAD-SF-1-N-3_S1-2_A_61.SPA,Y,0.9,PET.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,1225,784,NA,12.25,1225,618.625,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,122.5,1225,673.75
398,Polyurethanes (isocyanates),fragment,POLYURETHANES (ISOCYANATES),fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,0.31,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-3_A_9,9,gray,Non-Fiber,Black,0,"can change shape when touched, thins out",done,0.319,1.199,0.622,0,Y,SAD-SF-1-N-3_S1-3_A_9.SPA,Y,0.8,polyurethan,archaeometrielabor,0,transmittance,0,Paints,POLYURETHANES (ISOCYANATES),0,plastic,1199,622,NA,11.99,1199,605.495,1.19E-09,1.19E-09,1.19E-09,1.19E-09,1.19E-09,119.9,1199,659.45
399,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,0.31,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-3_A_12,12,pink,Non-Fiber,Red,0,0,done,0.122,0.72,0.306,0,Y,SAD-SF-1-N-3_S1-3_A_12.SPA,Y,0.9,LDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,720,306,NA,7.2,306,156.6,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,72,720,396
