,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,polymer,plastic_or_not,Length..microns.,Width..microns.,material.1,Min.Projected.Height..microns.,Max.Projected.Height..microns.,Projected.Height..microns.,Density..mg.microns3.,X5..Density..mg.microns3.,X95..Density..mg.microns3.,X10..Density..mg.microns3.,X90..Density..mg.microns3.,Min.Projected.Width..microns.,Max.Projected.Width..microns.,Projected.Width..microns.
549,PET,fragment,POLY(ETHYLENE TEREPHTHALATE),fragment,SDC,Stormflow,2,SC,NA,0.63,SF-4,SDC-SF-4-N-2,SDC-SF-4,SDC-SF-4-N-2_S0-0_A_27,27,green,Non-Fiber,Green,0,0,0,0.377,2.177,0.474,0,Y,SDC-SF-4-N-2_S0-0_A_27.SPA,Y,0.7,PET.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,2177,474,NA,21.77,474,247.885,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,217.7,2177,1197.35
550,other plastic,fragment,OTHER PLASTIC,fragment,SDC,Stormflow,2,SC,NA,0.63,SF-4,SDC-SF-4-N-2,SDC-SF-4,SDC-SF-4-N-2_S0-0_B_39,39,black,Non-Fiber,Black,0,0,0,0.985,2.009,1.152,0,Y,SDC-SF-4-N-2_S0-0_B_39.SPA,Y,0.8,ethylene_acrylic_acid,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,OTHER PLASTIC,0,plastic,2009,1152,NA,20.09,2009,1014.545,1.38E-09,1.34E-09,1.42E-09,1.36E-09,1.41E-09,200.9,2009,1104.95
551,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SDC,Stormflow,2,SC,NA,0.63,SF-4,SDC-SF-4-N-2,SDC-SF-4,SDC-SF-4-N-2_S0-0_B_4,4,green,Non-Fiber,Green,0,has black fibers and white organics attached to the particle.,0,3.056,10.299,1.442,0,Y,SDC-SF-4-N-2_S0-0_B_4.SPA,Y,0.8,EVA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Other Plastic,ETHYLENE-VINYL ACETATE,plastic,10299,1442,NA,102.99,1442,772.495,9.39E-10,9.31E-10,9.47E-10,9.34E-10,9.44E-10,1029.9,10299,5664.45
552,PP,fragment,POLY(PROPYLENE),fragment,SDC,Stormflow,2,SC,NA,0.63,SF-4,SDC-SF-4-N-2,SDC-SF-4,SDC-SF-4-N-2_S0-0_B_43,43,green,Non-Fiber,Green,0,0,0,3.405,4.15,2.171,0,Y,SDC-SF-4-N-2_S0-0_B_43.SPA,Y,0.9,PP,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(PROPYLENE),plastic,4150,2171,NA,41.5,4150,2095.75,1.00E-09,9.98E-10,1.00E-09,9.99E-10,1.00E-09,415,4150,2282.5
553,CA,fragment,CELLULOSE ACETATE,fragment,SDC,Stormflow,2,SC,NA,0.63,SF-4,SDC-SF-4-N-2,SDC-SF-4,SDC-SF-4-N-2_S0-0_C_3,3,blue,Non-Fiber,Blue,0,has a clear fiber attached to it.,0,0.316,1.045,0.773,0,Y,SDC-SF-4-N-2_S0-0_C_3.SPA,Y,0.8,CA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Cellulose Derivatives (Ether Cellulose),CELLULOSE ACETATE,plastic,1045,773,NA,10.45,1045,527.725,1.30E-09,1.27E-09,1.33E-09,1.28E-09,1.32E-09,104.5,1045,574.75
554,other plastic,fragment,OTHER PLASTIC,fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_A_24,24,Black,Non-Fiber,Black,0,have some white bits on it and dents when touched,done,3.531,4.092,1.787,0,Y,SDC-SF-4-N-3_S0-0_A_24.SPA,Y,0.7,Rubber,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,OTHER PLASTIC,0,plastic,4092,1787,NA,40.92,1787,913.96,1.38E-09,1.34E-09,1.42E-09,1.36E-09,1.41E-09,409.2,4092,2250.6
555,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_A_7,7,Black,Non-Fiber,Black,0,have some white bits on it and bounces back,done,0.409,1.065,0.64,0,Y,SDC-SF-4-N-3_S0-0_A_7.SPA,Y,0.9,LDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1065,640,NA,10.65,1065,537.825,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,106.5,1065,585.75
556,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_D_26,26,Pink,Non-Fiber,Red,0,transparent and is hard to the touch,done,0.513,1.052,0.705,0,Y,SDC-SF-4-N-3_S0-0_D_26.SPA,Y,0.9,MDPE,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1052,705,NA,10.52,1052,531.26,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,105.2,1052,578.6
557,polystyrene,foam,POLYSTYRENE,Foam,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_D_28,28,White,Non-Fiber,White,0,0,0,0.269,0.751,0.523,0,Y,SDC-SF-4-N-3_S0-0_D_28.SPA,Y,1,EPS,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,"POLYSTYRENES (POLYPHENYLETHYLENES, α-Methylstyrene)",POLYSTYRENE,plastic,751,523,NA,7.51,751,379.255,3.10E-11,1.20E-11,5.00E-11,1.86E-11,4.34E-11,75.1,751,413.05
558,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_D_3,3,Green,Non-Fiber,Green,0,transparent and is hard to the touch,done,0.41,1.212,0.633,0,Y,SDC-SF-4-N-3_S0-0_D_3.SPA,Y,1,HDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1212,633,NA,12.12,1212,612.06,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,121.2,1212,666.6
559,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_D_35,35,Red,Non-Fiber,Red,0,hard to the touch,done,0.094,0.519,0.272,0,Y,SDC-SF-4-N-3_S0-0_D_35.SPA,Y,0.8,PVC.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyhaloolefins (Vinylhalides),POLY(VINYL CHLORIDE),plastic,519,272,NA,5.19,519,262.095,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,51.9,519,285.45
560,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_E_1,1,Green,Non-Fiber,Green,0,is thin and does not break easily; is also transparent,done,0.364,1.385,0.708,0,Y,SDC-SF-4-N-3_S0-0_E_1.SPA,Y,0.9,EVA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Other Plastic,ETHYLENE-VINYL ACETATE,plastic,1385,708,NA,13.85,1385,699.425,9.39E-10,9.31E-10,9.47E-10,9.34E-10,9.44E-10,138.5,1385,761.75
561,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_E_28,28,pink,Non-Fiber,Red,0,transparent and is hard to the touch,done,0.881,2.358,0.684,0,Y,SDC-SF-4-N-3_S0-0_E_28.SPA,Y,1,MDPE,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,2358,684,NA,23.58,684,353.79,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,235.8,2358,1296.9
562,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_E_43,43,Pink,Non-Fiber,Red,0,hard to the touch and is slightly transparent,done,0.188,7.903,0.732,0,Y,SDC-SF-4-N-3_S0-0_E_43.SPA,Y,0.8,PVC.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyhaloolefins (Vinylhalides),POLY(VINYL CHLORIDE),plastic,7903,732,NA,79.03,732,405.515,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,790.3,7903,4346.65
563,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_F_4,4,blue,Non-Fiber,Blue,0,0,0,0.31,0.971,0.523,0,Y,SDC-SF-4-N-3_S0-0_F_4.SPA,Y,0.9,EVA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Other Plastic,ETHYLENE-VINYL ACETATE,plastic,971,523,NA,9.71,971,490.355,9.39E-10,9.31E-10,9.47E-10,9.34E-10,9.44E-10,97.1,971,534.05
564,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_G_5,5,pink,Non-Fiber,Red,0,0,0,0.136,0.761,0.426,0,Y,SDC-SF-4-N-3_S0-0_G_5.SPA,Y,0.9,HDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,761,426,NA,7.61,761,384.305,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,76.1,761,418.55
565,Poly(2-hydroxyethyl methacrylate),fragment,POLY(2-HYDROXYETHYL METHACRYLATE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_G_6,6,red,Non-Fiber,Red,0,0,0,0.153,0.675,0.309,0,Y,SDC-SF-4-N-3_S0-0_G_6.SPA,Y,0.7,poly(2_hydroxyethyl_methacrylate),Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,Polyhydroxy(meth)acrylates,POLY(2-HYDROXYETHYL METHACRYLATE),plastic,675,309,NA,6.75,309,157.875,1.25E-09,1.22E-09,1.28E-09,1.23E-09,1.27E-09,67.5,675,371.25
566,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_H_14,14,black,Non-Fiber,Black,0,has a white organic attached to the particle.,0,0.286,1.228,0.922,0,Y,SDC-SF-4-N-3_S0-0_H_14.SPA,Y,0.8,PE,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1228,922,NA,12.28,1228,620.14,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,122.8,1228,675.4
567,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_H_27,27,green,Non-Fiber,Green,0,0,0,0.205,0.811,0.469,0,Y,SDC-SF-4-N-3_S0-0_H_27.SPA,Y,1,HDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,811,469,NA,8.11,811,409.555,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,81.1,811,446.05
568,other plastic,fragment,OTHER PLASTIC,fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_H_7,7,black,Non-Fiber,Black,0,0,0,0.118,0.467,0.372,0,Y,SDC-SF-4-N-3_S0-0_H_7.SPA,Y,0.7,ethylene_acrylic_acid,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,OTHER PLASTIC,0,plastic,467,372,NA,4.67,467,235.835,1.38E-09,1.34E-09,1.42E-09,1.36E-09,1.41E-09,46.7,467,256.85
569,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_K_32,32,red,Non-Fiber,Red,0,"tears apart easily, black fiber and white organics are attached to the particle.",done,0.286,1.228,0.488,0,Y,SDC-SF-4-N-3_S0-0_K_32.SPA,Y,0.9,PVC 2. Blue Fragment,"FLOPP, De Frond et al. 2021",0,TRANSMITTANCE,0,Polymers,Polyhaloolefins (Vinylhalides),POLY(VINYL CHLORIDE),plastic,1228,488,NA,12.28,488,250.14,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,122.8,1228,675.4
570,PP,fragment,POLY(PROPYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_K_6,6,gray,Non-Fiber,Black,0,0,0,0.334,1.087,0.64,0,Y,SDC-SF-4-N-3_S0-0_K_6.SPA,Y,0.8,fibre_polypropylene,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(PROPYLENE),plastic,1087,640,NA,10.87,1087,548.935,1.00E-09,9.98E-10,1.00E-09,9.99E-10,1.00E-09,108.7,1087,597.85
571,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_M_23,23,black,Non-Fiber,Black,0,could make dents in the particle.,0,0.176,0.793,0.321,0,Y,SDC-SF-4-N-3_S0-0_M_23.SPA,Y,0.9,HDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,793,321,NA,7.93,321,164.465,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,79.3,793,436.15
572,Polyamides (POLYLACTAMS),fragment,POLYAMIDES (POLYLACTAMS),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_M_26,26,black,Non-Fiber,Black,0,0,0,0.241,0.835,0.532,0,Y,SDC-SF-4-N-3_S0-0_M_26.SPA,Y,0.8,polyamide_resin,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,POLYAMIDES (POLYLACTAMS),0,plastic,835,532,NA,8.35,835,421.675,1.15E-09,9.08E-10,1.70E-09,8.86E-10,1.40E-09,83.5,835,459.25
573,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_M_5,5,clear,Non-Fiber,Transparent,0,0,0,0.404,1.392,0.604,0,Y,SDC-SF-4-N-3_S0-0_M_5.SPA,Y,0.9,PE,Win Cowger and Sebastian Primpke,Transmission,0,Transmission,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1392,604,NA,13.92,604,308.96,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,139.2,1392,765.6
574,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_M_7,7,clear,Non-Fiber,Transparent,0,0,0,0.621,1.749,0.639,0,Y,SDC-SF-4-N-3_S0-0_M_7.SPA,Y,0.8,PVC.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyhaloolefins (Vinylhalides),POLY(VINYL CHLORIDE),plastic,1749,639,NA,17.49,639,328.245,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,174.9,1749,961.95
575,PP,film,POLY(PROPYLENE),film,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_60,60,black,Non-Fiber,Black,0,0,0,4.92E-05,0.848,0.331,1.203,Y,SDC-SF-4-N-3_S1-1_A_60.SPA,Y,0.9,PP 8. White Toothbrush Fragment,"FLOPP, De Frond et al. 2021",0,TRANSMITTANCE,0,Polymers,Polyolefins (POLYALKENES),POLY(PROPYLENE),plastic,848,331,NA,0.848,84.8,42.824,1.00E-09,9.98E-10,1.00E-09,9.99E-10,1.00E-09,84.8,848,466.4
576,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_E_15,15,blue,Non-Fiber,Blue,0,thin sheet and breaks easily,done,0.524,1.072,0.724,0,Y,SDC-SF-4-N-3_S1-1_E_15.SPA,Y,0.9,PE,Win Cowger and Sebastian Primpke,Transmission,0,Transmission,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1072,724,NA,10.72,1072,541.36,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,107.2,1072,589.6
577,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_F_20,20,black,Non-Fiber,Black,0,0,0,0.15,0.624,0.374,0,Y,SDC-SF-4-N-3_S1-1_F_20.SPA,Y,0.8,EVA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Other Plastic,ETHYLENE-VINYL ACETATE,plastic,624,374,NA,6.24,624,315.12,9.39E-10,9.31E-10,9.47E-10,9.34E-10,9.44E-10,62.4,624,343.2
579,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-2_D_5,5,gray,Non-Fiber,Black,0,too small to tell,done,0.167,0.713,0.51,0,Y,SDC-SF-4-N-3_S1-2_D_5.SPA,Y,0.9,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,713,510,NA,7.13,713,360.065,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,71.3,713,392.15
580,ABS,film,ACRYLONITRILE BUTADIENE STYRENE (ABS),film,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-2_E_2,2,clear,Non-Fiber,Transparent,0,too thin to tell at certain parts of the particle,done,7.34E-05,1.135,0.754,2.099,Y,SDC-SF-4-N-3_S1-2_E_2.SPA,Y,1,ABS,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,Other Plastic,ACRYLONITRILE BUTADIENE STYRENE (ABS),plastic,1135,754,NA,1.135,113.5,57.3175,1.11E-09,1.11E-09,1.11E-09,1.11E-09,1.11E-09,113.5,1135,624.25
581,Polyesters,fragment,POLYESTERS,fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-3_D_15,15,clear,Non-Fiber,Transparent,0,0,0,0.077,0.457,0.237,0,Y,SDC-SF-4-N-3_S1-3_D_15.SPA,Y,0.9,PEST,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,457,237,NA,4.57,457,230.785,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,45.7,457,251.35
582,ABS,fragment,ACRYLONITRILE BUTADIENE STYRENE (ABS),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-3_E_53,53,gray,Non-Fiber,Black,0,0,0,0.183,0.827,0.42,0,Y,SDC-SF-4-N-3_S1-3_E_53.SPA,Y,0.9,ABS,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,Other Plastic,ACRYLONITRILE BUTADIENE STYRENE (ABS),plastic,827,420,NA,8.27,827,417.635,1.11E-09,1.11E-09,1.11E-09,1.11E-09,1.11E-09,82.7,827,454.85
583,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-3_E_60,60,black,Non-Fiber,Black,0,0,0,0.117,0.511,0.412,0,Y,SDC-SF-4-N-3_S1-3_E_60.SPA,Y,0.8,HDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,511,412,NA,5.11,511,258.055,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,51.1,511,281.05
584,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_A_2,2,green,Non-Fiber,Green,0,0,0,0.653,1.646,0.709,0,Y,SDC-SF-4-N-3_S1-4_A_2.SPA,Y,1,PE,Win Cowger and Sebastian Primpke,Transmission,0,Transmission,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1646,709,NA,16.46,709,362.73,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,164.6,1646,905.3
586,PP,fragment,POLY(PROPYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_E_16,16,blue,Non-Fiber,Blue,0,0,0,0.119,0.652,0.331,0,Y,SDC-SF-4-N-3_S1-4_E_16.SPA,Y,0.9,fibre_polypropylene_dyed,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(PROPYLENE),plastic,652,331,NA,6.52,652,329.26,1.00E-09,9.98E-10,1.00E-09,9.99E-10,1.00E-09,65.2,652,358.6
587,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_E_39,39,green,Non-Fiber,Green,0,0,0,0.274,1.834,0.686,0,Y,SDC-SF-4-N-3_S1-4_E_39.SPA,Y,0.9,PE,Win Cowger and Sebastian Primpke,Transmission,0,Transmission,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1834,686,NA,18.34,686,352.17,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,183.4,1834,1008.7
588,Polyesters,fragment,POLYESTERS,fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_10,10,black,Non-Fiber,Black,0,"bounces back, does not retain original shape well",done,0.101,0.536,0.389,0,Y,SDC-SF-4-N-3_S1-5_A_10.SPA,Y,0.8,PEST,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,536,389,NA,5.36,536,270.68,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,53.6,536,294.8
589,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_36,36,red,Non-Fiber,Red,0,"able to compress when touched, does not retain shape",done,0.219,0.697,0.564,0,Y,SDC-SF-4-N-3_S1-5_C_36.SPA,Y,0.7,MDPE,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,697,564,NA,6.97,697,351.985,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,69.7,697,383.35
590,Polyamides (POLYLACTAMS),fragment,POLYAMIDES (POLYLACTAMS),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_38,38,clear,Non-Fiber,Transparent,0,long and tubular particle,done,0.000147,2.393,1.992,4.971,Y,SDC-SF-4-N-3_S1-5_C_38.SPA,Y,0.8,PA66,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYAMIDES (POLYLACTAMS),0,plastic,2393,1992,NA,23.93,2393,1208.465,1.15E-09,9.08E-10,1.70E-09,8.86E-10,1.40E-09,239.3,2393,1316.15
591,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_1,1,green,Non-Fiber,Green,0,0,0,0.171,0.699,0.407,0,Y,SDC-SF-4-N-3_S1-5_E_1.SPA,Y,1,HDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,699,407,NA,6.99,699,352.995,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,69.9,699,384.45
592,PET,fragment,POLY(ETHYLENE TEREPHTHALATE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_23,23,black,Non-Fiber,Black,0,0,done,0.121,0.5,0.41,0,Y,SDC-SF-4-N-3_S1-5_E_23.SPA,Y,0.8,PET.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,500,410,NA,5,500,252.5,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,50,500,275
