Material,Morphology,Material (Raw Data),Morphology (Raw Data),Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,plastic_or_not,Length (microns),Width (microns),Min Projected Height (microns),Max Projected Height (microns),Projected Height (microns),Density (mg/microns3),5% Density (mg/microns3),95% Density (mg/microns3),10% Density (mg/microns3),90% Density (mg/microns3),Min Projected Width (microns),Max Projected Width (microns),Projected Width (microns) 
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,1,RB,Outside Thalweg_1,0.67,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_16,16,black,Non-Fiber,Black,0,"bounces back when touched, retains original shape",done,0.369,1.573,0.443,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1573,443,15.73,443,229.365,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,157.3,1573,865.15
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,1,RB,Outside Thalweg_1,0.67,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_29,29,black,Non-Fiber,Black,0,"bounces back when pressed, retains original shape",done,0.45,1.158,0.704,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1158,704,11.58,1158,584.79,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,115.8,1158,636.9
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,0.63,SF-4,SDC-SF-4-N-2,SDC-SF-4,SDC-SF-4-N-2_S0-0_A_17,17,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",done,0.085,0.55,0.258,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,258,5.5,258,131.75,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,55,550,302.5
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,0.63,SF-4,SDC-SF-4-N-2,SDC-SF-4,SDC-SF-4-N-2_S0-0_B_41,41,black,Non-Fiber,Black,0,very squishy,done,0.38,1.07,0.792,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1070,792,10.7,1070,540.35,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,107,1070,588.5
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,0.63,SF-4,SDC-SF-4-N-2,SDC-SF-4,SDC-SF-4-N-2_S0-0_C_1,1,black,Non-Fiber,Black,0,"rubbery texture, bounces back. has white organics attached to the particle.",done,0.474,1.094,0.703,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1094,703,10.94,1094,552.47,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,109.4,1094,601.7
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,0.63,SF-4,SDC-SF-4-N-2,SDC-SF-4,SDC-SF-4-N-2_S0-0_C_17,17,black,Non-Fiber,Black,0,"rubbery texture, bounces back, white organics attached to the particle.",done,0.519,1.008,0.874,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008,874,10.08,1008,509.04,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,100.8,1008,554.4
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,0.63,SF-4,SDC-SF-4-N-2,SDC-SF-4,SDC-SF-4-N-2_S0-0_C_22,22,black,Non-Fiber,Black,0,broke into multiple pieces easily.,done,0.418,1.7,0.562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700,562,17,562,289.5,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,170,1700,935
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,0.63,SF-4,SDC-SF-4-N-2,SDC-SF-4,SDC-SF-4-N-2_S0-0_C_46,46,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",done,0.325,1.041,0.676,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1041,676,10.41,1041,525.705,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,104.1,1041,572.55
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,0.63,SF-4,SDC-SF-4-N-2,SDC-SF-4,SDC-SF-4-N-2_S0-0_C_48,48,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",done,0.176,0.895,0.497,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895,497,8.95,895,451.975,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,89.5,895,492.25
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_L_11,11,black,Non-Fiber,Black,0,"rubbery texture, bounce back, tears apart easily.",done,0.538,2.982,0.525,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2982,525,29.82,525,277.41,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,298.2,2982,1640.1
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_L_11.5,11.5,black,Non-Fiber,Black,0,"rubbery texture, bounce back, tears apart easily.",done,0.102,0.543,0.387,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,387,5.43,543,274.215,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,54.3,543,298.65
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_L_13,13,black,Non-Fiber,Black,0,"rubbery texture, bounce back.",0,0.126,0.598,0.387,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598,387,5.98,598,301.99,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,59.8,598,328.9
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_L_17,17,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.147,0.546,0.454,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546,454,5.46,546,275.73,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,54.6,546,300.3
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_L_20,20,black,Non-Fiber,Black,0,"rubbery texture, tears apart easily, could make dents with the particle.",done,0.159,0.736,0.397,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736,397,7.36,736,371.68,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,73.6,736,404.8
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_L_21,21,black,Non-Fiber,Black,0,"rubbery texture, separates into multiple pieces easily.",done,0.121,1.621,0.208,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1621,208,16.21,208,112.105,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,162.1,1621,891.55
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_L_25,25,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.135,0.662,0.421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662,421,6.62,662,334.31,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,66.2,662,364.1
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_L_28,28,black,Non-Fiber,Black,0,"bounces back, but breaks apart into multiple pieces easily.",0,0.068,0.742,0.22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742,220,7.42,220,113.71,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,74.2,742,408.1
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_L_34,34,black,Non-Fiber,Black,0,"rubbery texture, bounces back, tears apart into multiple pieces easily.",done,0.08,0.545,0.34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545,340,5.45,545,275.225,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,54.5,545,299.75
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_L_9,9,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.067,0.45,0.325,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,325,4.5,450,227.25,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,45,450,247.5
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_A_14,14,Black,Non-Fiber,Black,0,does bounce back when you touch it,done,0.853,1.343,0.983,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1343,983,13.43,1343,678.215,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,134.3,1343,738.65
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_B_13,13,Black,Non-Fiber,Black,0,bounces back when touched,slide missing,0.082,0.419,0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419,350,4.19,419,211.595,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,41.9,419,230.45
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_B_14,14,Black,Non-Fiber,Black,0,has white bits on it and bounces back,slide missing,0.16,0.778,0.406,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778,406,7.78,778,392.89,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,77.8,778,427.9
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_B_16,16,Black,Non-Fiber,Black,0,bounces back when touched,slide missing,0.521,1.687,0.578,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1687,578,16.87,578,297.435,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,168.7,1687,927.85
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_B_19,19,Black,Non-Fiber,Black,0,bounces back when touched,slide missing,0.326,0.959,0.637,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,959,637,9.59,959,484.295,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,95.9,959,527.45
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_B_2,2,black,Non-Fiber,Black,0,0,slide missing,1.221,2.054,1.072,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2054,1072,20.54,2054,1037.27,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,205.4,2054,1129.7
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_B_26,26,Black,Non-Fiber,Black,0,bounces back when touched,slide missing,0.061,0.41,0.26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410,260,4.1,410,207.05,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,41,410,225.5
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_B_30,30,Black,Non-Fiber,Black,0,bounces back when touched,slide missing,0.251,1.029,0.564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029,564,10.29,1029,519.645,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,102.9,1029,565.95
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_B_31,31,Black,Non-Fiber,Black,0,bounces back when touched,slide missing,0.154,0.745,0.477,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745,477,7.45,745,376.225,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,74.5,745,409.75
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_B_32,32,Black,Non-Fiber,Black,0,bounces back when touched,slide missing,0.069,0.489,0.248,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489,248,4.89,489,246.945,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,48.9,489,268.95
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_B_5,5,Black,Non-Fiber,Black,0,small and does appear to bounce back when touched,slide missing,0.063,0.759,0.28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759,280,7.59,280,143.795,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,75.9,759,417.45
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_C_14,14,black,Non-Fiber,Black,0,"rubbery texture, bounces back. has a lot of white organics attached to the particle.",done,0.27,1.147,0.512,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1147,512,11.47,512,261.735,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,114.7,1147,630.85
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_C_15,15,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",done,0.177,0.649,0.482,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649,482,6.49,649,327.745,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,64.9,649,356.95
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_C_9,9,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle. a lot of white organics are attached to the particle.",done,0.388,1.21,0.623,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1210,623,12.1,1210,611.05,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,121,1210,665.5
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_D_2,2,Black,Non-Fiber,Black,0,bounces back when touched,done,0.424,1.95,0.517,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950,517,19.5,517,268.25,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,195,1950,1072.5
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_D_24,24,Black,Non-Fiber,Black,0,bounces back when touched,done,0.365,1.808,0.613,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1808,613,18.08,613,315.54,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,180.8,1808,994.4
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_D_25,25,Black,Non-Fiber,Black,0,bounces back when touched (many small pieces),done,0.446,2.276,0.646,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2276,646,22.76,646,334.38,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,227.6,2276,1251.8
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_D_34,34,Black,Non-Fiber,Black,0,bounces back when touched,done,0.22,0.921,0.332,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,921,332,9.21,332,170.605,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,92.1,921,506.55
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_D_6,6,Black,Non-Fiber,Black,0,bouces back when touched,done,0.418,1.538,0.456,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,456,15.38,456,235.69,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,153.8,1538,845.9
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_E_13,13,Black,Non-Fiber,Black,0,bounces back when you touch it,done,0.201,1.22,0.474,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1220,474,12.2,474,243.1,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,122,1220,671
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_E_23,23,Black,Non-Fiber,Black,0,bounces back when you touch it,done,0.22,1.208,0.381,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1208,381,12.08,381,196.54,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,120.8,1208,664.4
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_E_3,3,Black,Non-Fiber,Black,0,bounces back when you touch it,done,0.184,0.767,0.483,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767,483,7.67,767,387.335,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,76.7,767,421.85
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_E_35,35,Black,Non-Fiber,Black,0,bounces back when touched,done,0.384,2.095,0.623,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2095,623,20.95,623,321.975,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,209.5,2095,1152.25
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_E_4,4,Black,Non-Fiber,Black,0,bounces back when you touch it,done,0.271,0.884,0.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,884,620,8.84,884,446.42,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,88.4,884,486.2
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_E_47,47,Black,Non-Fiber,Black,0,bounces back when touched,done,0.451,3.329,0.534,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3329,534,33.29,534,283.645,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,332.9,3329,1830.95
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_E_7,7,Black,Non-Fiber,Black,0,bounces back when you touch it,done,0.199,0.78,0.507,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,780,507,7.8,780,393.9,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,78,780,429
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_F_21,21,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",done,0.163,0.579,0.428,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,428,5.79,579,292.395,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,57.9,579,318.45
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_F_23,23,black,Non-Fiber,Black,0,"rubbery texture, bounces back, has white organics attached to the particle.",done,0.584,1.058,0.874,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058,874,10.58,1058,534.29,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,105.8,1058,581.9
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_F_3,3,black,Non-Fiber,Black,0,"rubbery texture, bounces back, has a few white organics attached to the particle.",done,0.392,1.208,0.615,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1208,615,12.08,1208,610.04,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,120.8,1208,664.4
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_F_33,33,black,Non-Fiber,Black,0,"rubbery texture, bounces back, a white fiber is attached to the particle.",done,0.25,0.935,0.417,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,935,417,9.35,417,213.175,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,93.5,935,514.25
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_G_33,33,black,Non-Fiber,Black,0,"rubbery texture, a few organics are attached to the particle.",done,0.154,1.041,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1041,600,10.41,1041,525.705,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,104.1,1041,572.55
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_G_36,36,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",done,0.158,0.651,0.369,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,369,6.51,651,328.755,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,65.1,651,358.05
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_G_37,37,black,Non-Fiber,Black,0,"rubbery texture, bounces back. white organics are attached to the particle.",done,0.28,1.087,0.721,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1087,721,10.87,1087,548.935,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,108.7,1087,597.85
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_G_43,43,black,Non-Fiber,Black,0,"tears apart easily, bounces back slowly.",done,0.168,1.532,0.403,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1532,403,15.32,403,209.16,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,153.2,1532,842.6
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_G_44,44,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",done,0.228,1.072,0.372,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1072,372,10.72,372,191.36,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,107.2,1072,589.6
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_H_15,15,black,Non-Fiber,Black,0,"rubber texture, tears apart easily.",done,0.102,0.722,0.295,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722,295,7.22,295,151.11,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,72.2,722,397.1
