X,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,a,b,c,CSF,Deqi,particle.density_mean,W_adj_mean,Rouse_adj_mean,particle.density_10,W_adj_10,Rouse_adj_10,particle.density_90,W_adj_90,Rouse_adj_90
456,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_H_40,40,black,Non-Fiber,Black,0.000442,0.000265,0.00022321,0.65219817,0.000296798,1450,0.027790276,0.368675326,1290,0.021381566,0.283655182,1610,0.033331944,0.442193002
457,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_1,1,black,Non-Fiber,Black,0.001014,0.000442,0.00022607,0.337685818,0.000466195,1450,0.026869433,0.35645911,1290,0.020673078,0.274256146,1610,0.032227476,0.427540746
458,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_10,10,black,Non-Fiber,Black,0.000772,0.00054,0.00038986,0.603813958,0.000545724,1450,0.043193373,0.573018094,1290,0.033232558,0.440874505,1610,0.051806578,0.687283832
459,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_13,13,black,Non-Fiber,Black,0.00215,0.000894,0.00045775,0.330172094,0.000958226,1450,0.047175372,0.625844667,1290,0.036296269,0.481518753,1610,0.05658263,0.750644572
460,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_14,14,black,Non-Fiber,Black,0.000813,0.000528,0.000410565,0.626642274,0.000560663,1450,0.0451305,0.598716694,1290,0.034722965,0.460646757,1610,0.054129989,0.718107
461,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_16,16,black,Non-Fiber,Black,0.001583,0.001144,0.000799415,0.594044287,0.001131253,1450,0.07663651,1.016686223,1290,0.05896338,0.782228416,1610,0.091918623,1.21942398
462,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_17,17,black,Non-Fiber,Black,0.000921,0.000533,0.000465105,0.66383109,0.000611194,1450,0.050058129,0.6640883,1290,0.038514233,0.510943029,1610,0.060040237,0.79651438
463,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_18,18,black,Non-Fiber,Black,0.001306,0.000497,0.00025503,0.316549395,0.000549073,1450,0.029462239,0.390856164,1290,0.022667958,0.300720902,1610,0.035337314,0.468796929
464,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_19,19,black,Non-Fiber,Black,0.001361,0.000253,0.000133305,0.227173211,0.000358048,1450,0.017150005,0.22751785,1290,0.013195046,0.175050004,1610,0.020569894,0.272887264
465,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_2,2,black,Non-Fiber,Black,0.001353,0.000792,0.000683265,0.660051292,0.000901303,1450,0.068067502,0.903006829,1290,0.052370469,0.694764605,1610,0.081640867,1.083075738
466,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_20,20,black,Non-Fiber,Black,0.001715,0.000777,0.000397075,0.34397745,0.000808821,1450,0.042217904,0.560077187,1290,0.032482041,0.430917899,1610,0.050636591,0.671762375
467,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_21,21,black,Non-Fiber,Black,0.000536,0.000339,0.00027068,0.63500029,0.000366387,1450,0.032367798,0.429402312,1290,0.024903467,0.330377931,1610,0.038822272,0.515029578
468,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_26,26,black,Non-Fiber,Black,0.000841,0.000469,0.000424705,0.676243268,0.000551254,1450,0.04660581,0.618288657,1290,0.035858053,0.475705233,1610,0.055899491,0.741581814
469,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_27,27,black,Non-Fiber,Black,0.001086,0.000477,0.00024393,0.338915252,0.000501808,1450,0.028561535,0.378907117,1290,0.021974965,0.291527423,1610,0.034257001,0.454465118
470,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_30,30,black,Non-Fiber,Black,0.002148,0.001107,0.00108474,0.703452385,0.001371416,1450,0.098940204,1.312574675,1290,0.076123623,1.009882091,1610,0.118669905,1.574315651
471,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_31,31,black,Non-Fiber,Black,0.001478,0.00068,0.00034739,0.346517872,0.000704153,1450,0.037954696,0.503520019,1290,0.029201971,0.387403368,1610,0.045523256,0.603927123
472,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_32,32,black,Non-Fiber,Black,0.001432,0.000846,0.00072316,0.657018662,0.000956862,1450,0.071206995,0.944656419,1290,0.054785964,0.726809391,1610,0.085406407,1.133030687
473,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_33,33,black,Non-Fiber,Black,0.000438,0.000262,0.00022119,0.652946785,0.000293887,1450,0.027591006,0.366031751,1290,0.02122825,0.281621242,1610,0.033092938,0.439022271
474,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_34,34,black,Non-Fiber,Black,0.003242,0.001009,0.00052071,0.287901435,0.001194263,1450,0.051823048,0.687502327,1290,0.039872145,0.528957553,1610,0.0621571,0.824597407
475,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_35,35,black,Non-Fiber,Black,0.001029,0.000844,0.000519645,0.557606519,0.000767046,1450,0.054069276,0.717301559,1290,0.041600371,0.551884789,1610,0.064851249,0.860338914
476,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_39,39,black,Non-Fiber,Black,0.001099,0.000362,0.000186495,0.295674629,0.000420202,1450,0.022832387,0.302902279,1290,0.017567015,0.233050045,1610,0.027385402,0.363304129
477,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_4,4,black,Non-Fiber,Black,0.00143,0.000782,0.00072215,0.682898282,0.00093123,1450,0.071310853,0.946034228,1290,0.054865871,0.727869464,1610,0.085530975,1.134683246
478,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_40,40,black,Non-Fiber,Black,0.000687,0.000248,0.000127435,0.308734039,0.000278975,1450,0.016884955,0.224001604,1290,0.012991119,0.172344639,1610,0.02025199,0.268669843
479,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_42,42,black,Non-Fiber,Black,0.00122,0.000902,0.0006161,0.587310851,0.000878495,1450,0.062173998,0.824821586,1290,0.047836065,0.634609645,1610,0.074572137,0.989299548
480,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_6,6,black,Non-Fiber,Black,0.000482,0.000246,0.00024341,0.706882685,0.000306742,1450,0.029944968,0.397260214,1290,0.023039365,0.305648115,1610,0.035916304,0.476478012
481,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_8,8,black,Non-Fiber,Black,0.00065,0.000375,0.00032825,0.664863394,0.000430907,1450,0.037882844,0.502566804,1290,0.029146689,0.386669974,1610,0.045437076,0.602783827
482,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_I_9,9,black,Non-Fiber,Black,0.000979,0.000546,0.000494395,0.676217495,0.000641726,1450,0.052629387,0.698199498,1290,0.040492535,0.537187851,1610,0.063124232,0.837427705
483,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_J_11,11,black,Non-Fiber,Black,0.001993,0.00082,0.000419965,0.328512971,0.000882087,1450,0.044018706,0.583967255,1290,0.033867561,0.449298683,1610,0.052796492,0.70041637
484,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_J_16,16,black,Non-Fiber,Black,0.00084,0.00061,0.0004242,0.592606081,0.000601257,1450,0.046153457,0.612287586,1290,0.035510017,0.471088068,1610,0.055356934,0.734384068
485,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_J_17,17,black,Non-Fiber,Black,0.00134,0.000414,0.0002137,0.28691414,0.000491251,1450,0.025409164,0.337086684,1290,0.019549562,0.259351191,1610,0.030476014,0.404305258
486,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_J_20,20,black,Non-Fiber,Black,0.001754,0.000555,0.00028627,0.29014464,0.00065318,1450,0.032128585,0.426228831,1290,0.024719419,0.327936286,1610,0.038535358,0.511223272
487,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_J_24,24,black,Non-Fiber,Black,0.000562,0.000297,0.00028381,0.694674427,0.000361832,1450,0.033819787,0.448664897,1290,0.026020613,0.345198374,1610,0.040563803,0.538133321
488,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_J_3,3,black,Non-Fiber,Black,0.0012,0.000539,0.0002755,0.342559959,0.000562726,1450,0.031504773,0.41795312,1290,0.024239463,0.321569035,1610,0.037787151,0.501297298
489,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_J_31,31,black,Non-Fiber,Black,0.00081,0.000391,0.00019955,0.354585395,0.000398325,1450,0.024396044,0.323646284,1290,0.018770077,0.249010279,1610,0.029260867,0.388184703
490,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_J_32,32,black,Non-Fiber,Black,0.000607,0.000276,0.000141035,0.344570439,0.000286951,1450,0.018446332,0.244715366,1290,0.014192427,0.188281604,1610,0.022124721,0.293514142
491,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_J_37,37,black,Non-Fiber,Black,0.00178,0.001127,0.0008989,0.634657507,0.001217171,1450,0.08454768,1.121638519,1290,0.065050156,0.862977684,1610,0.101407363,1.345304849
492,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_J_4,4,black,Non-Fiber,Black,0.001079,0.000523,0.000266895,0.355286635,0.000532053,1450,0.03078985,0.408468707,1290,0.023689409,0.31427182,1610,0.036929665,0.489921596
493,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_J_46,46,black,Non-Fiber,Black,0.001144,0.000778,0.00057772,0.612370966,0.000801139,1450,0.059220426,0.785638476,1290,0.045563615,0.604462543,1610,0.071029591,0.942302919
494,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_J_47,47,black,Non-Fiber,Black,0.001995,0.00109,0.001007475,0.683202708,0.001298777,1450,0.093079496,1.234824518,1290,0.071614452,0.950061882,1610,0.111640511,1.481061308
495,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_J_5,5,black,Non-Fiber,Black,0.000595,0.000375,0.000300475,0.636112935,0.000406243,1450,0.035192133,0.466870901,1290,0.027076482,0.359205896,1610,0.042209808,0.559969791
496,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_J_51,51,black,Non-Fiber,Black,0.001436,0.000629,0.00032168,0.338471041,0.000662333,1450,0.035634498,0.472739471,1290,0.027416834,0.363721116,1610,0.042740386,0.567008615
497,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_J_54,54,black,Non-Fiber,Black,0.000665,0.000417,0.000335825,0.637726073,0.00045327,1450,0.038473585,0.510403777,1290,0.0296012,0.392699664,1610,0.046145616,0.612183573
498,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_K_25,25,black,Non-Fiber,Black,0.000783,0.000604,0.000395415,0.574981392,0.000571852,1450,0.043542771,0.577653329,1290,0.033501381,0.44444081,1610,0.05222565,0.692843382
499,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_K_29,29,black,Non-Fiber,Black,0.001011,0.000354,0.000182055,0.304316431,0.000402395,1450,0.022439529,0.297690493,1290,0.017264754,0.229040148,1610,0.026914204,0.357053058
500,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_K_30,30,black,Non-Fiber,Black,0.000765,0.000409,0.000386325,0.690653857,0.000494439,1450,0.043265618,0.573976523,1290,0.033288142,0.441611912,1610,0.05189323,0.688433383
501,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_K_53,53,black,Non-Fiber,Black,0.000888,0.000391,0.00019994,0.339316381,0.000410989,1450,0.024362585,0.323202408,1290,0.018744334,0.248668765,1610,0.029220737,0.387652314
502,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_K_58,58,black,Non-Fiber,Black,0.001407,0.000333,0.000173535,0.253523321,0.00043322,1450,0.021334092,0.283025375,1290,0.016414241,0.21775695,1610,0.02558833,0.339463564
503,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_K_61,61,black,Non-Fiber,Black,0.000561,0.000407,0.000283305,0.592892019,0.000401424,1450,0.033416816,0.443318935,1290,0.02571057,0.341085244,1610,0.040080474,0.531721319
504,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_M_42,42,black,Non-Fiber,Black,0.001659,0.000651,0.000333795,0.32119305,0.000711709,1450,0.036576171,0.485232022,1290,0.028141347,0.373332762,1610,0.043869838,0.58199231
505,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_M_44,44,black,Non-Fiber,Black,0.000379,0.000299,0.000191395,0.568558804,0.000278878,1450,0.024349654,0.323030859,1290,0.018734385,0.248536777,1610,0.029205227,0.387446556
506,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_13,13,black,Non-Fiber,Black,0.000623,0.000232,0.000119115,0.313313018,0.000258215,1450,0.01601284,0.212431823,1290,0.012320122,0.163442963,1610,0.019205966,0.254792927
507,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_15,15,black,Non-Fiber,Black,0.00084,0.000536,0.0004242,0.632191462,0.000575888,1450,0.046352846,0.614932749,1290,0.035663425,0.47312323,1610,0.055596083,0.737556704
508,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_2,2,black,Non-Fiber,Black,0.00085,0.00045,0.00042925,0.694056114,0.00054758,1450,0.047085933,0.624658132,1290,0.036227455,0.480605845,1610,0.056475355,0.749221429
509,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_20,20,black,Non-Fiber,Black,0.000671,0.000302,0.000154355,0.342890909,0.000315077,1450,0.01982091,0.262950989,1290,0.015250014,0.202311914,1610,0.023773405,0.315386138
510,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_24,24,black,Non-Fiber,Black,0.000704,0.000504,0.00035552,0.596846209,0.000501521,1450,0.040090858,0.531859077,1290,0.030845514,0.409207161,1610,0.048085391,0.637917281
511,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_31,31,black,Non-Fiber,Black,0.000695,0.000446,0.000350975,0.630400213,0.000477381,1450,0.039825264,0.528335613,1290,0.030641168,0.406496243,1610,0.047766834,0.633691203
512,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_36,36,black,Non-Fiber,Black,0.000663,0.000406,0.000334815,0.64533486,0.000448348,1450,0.038411349,0.509578133,1290,0.029553316,0.392064421,1610,0.04607097,0.611193287
513,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_58,58,black,Non-Fiber,Black,0.000876,0.000404,0.00020638,0.346916433,0.000418008,1450,0.025025286,0.33199402,1290,0.019254209,0.255432945,1610,0.030015586,0.398197064
514,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_62,62,black,Non-Fiber,Black,0.00083,0.000558,0.00041915,0.615904426,0.00057902,1450,0.045831045,0.608010362,1290,0.035261957,0.467797214,1610,0.05497023,0.729253921
515,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_63,63,black,Non-Fiber,Black,0.000452,0.000392,0.00022826,0.542272477,0.000343256,1450,0.027946128,0.370742924,1290,0.021501477,0.285245972,1610,0.033518876,0.4446729
516,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_11,11,black,Non-Fiber,Black,0.000543,0.000304,0.000274215,0.674923424,0.000356387,1450,0.032838746,0.435650064,1290,0.025265809,0.33518489,1610,0.039387132,0.522523196
517,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_32,32,black,Non-Fiber,Black,0.000704,0.000347,0.00017702,0.358155207,0.000351001,1450,0.022181245,0.294264002,1290,0.017066032,0.226403839,1610,0.026604415,0.352943289
518,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_34,34,black,Non-Fiber,Black,0.000654,0.000266,0.00013627,0.32671612,0.000287268,1450,0.017882499,0.237235362,1290,0.013758619,0.182526563,1610,0.021448454,0.284542549
519,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_38,38,black,Non-Fiber,Black,0.001048,0.000319,0.00016474,0.284920094,0.000380467,1450,0.020624531,0.273612103,1290,0.015868312,0.21051447,1610,0.024737276,0.328173188
520,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_41,41,black,Non-Fiber,Black,0.000596,0.000341,0.00030098,0.667632267,0.000394015,1450,0.035353241,0.469008213,1290,0.027200437,0.360850322,1610,0.042403043,0.562533305
521,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_43,43,black,Non-Fiber,Black,0.000597,0.000462,0.000301485,0.574060356,0.000436476,1450,0.0350461,0.464933587,1290,0.026964126,0.357715345,1610,0.042034656,0.557646156
522,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_47,47,black,Non-Fiber,Black,0.000939,0.000308,0.000158695,0.295090406,0.000358036,1450,0.020063694,0.266171846,1290,0.01543681,0.20479001,1610,0.024064602,0.319249267
523,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_50,50,black,Non-Fiber,Black,0.00057,0.000208,0.00010685,0.310316902,0.000233115,1450,0.01467022,0.194620163,1290,0.011287123,0.149738846,1610,0.017595613,0.233429438
524,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_C_24,24,black,Non-Fiber,Black,0.000829,0.000177,9.26E-05,0.24185668,0.000238662,1450,0.012872357,0.170769108,1290,0.009903866,0.131388078,1610,0.015439239,0.204822236
525,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_C_27,27,black,Non-Fiber,Black,0.000419,0.000386,0.000211595,0.526144139,0.000324665,1450,0.026248708,0.348224363,1290,0.020195499,0.267920412,1610,0.031482972,0.417663905
526,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_D_12,12,black,Non-Fiber,Black,0.000436,0.000344,0.00022018,0.568532638,0.000320829,1450,0.027237628,0.361343713,1290,0.020956364,0.278014312,1610,0.032669093,0.43339939
527,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_D_26,26,black,Non-Fiber,Black,0.000518,0.000322,0.00026159,0.640513551,0.000352048,1450,0.031513412,0.418067731,1290,0.02424611,0.321657215,1610,0.037797513,0.501434764
528,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_D_39,39,black,Non-Fiber,Black,0.000658,0.000343,0.00033229,0.699450951,0.000421709,1450,0.038384946,0.509227854,1290,0.029533001,0.39179492,1610,0.046039301,0.610773159
529,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_F_10,10,black,Non-Fiber,Black,0.000635,0.000316,0.000161175,0.359805067,0.000318605,1450,0.02058445,0.273080367,1290,0.015837474,0.210105358,1610,0.024689202,0.327535418
530,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_F_4,4,black,Non-Fiber,Black,0.000951,0.000473,0.000241255,0.35971247,0.000476986,1450,0.028423315,0.377073438,1290,0.02186862,0.290116608,1610,0.034091218,0.452265784
531,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-2_B_11,11,black,Non-Fiber,Black,0.001509,0.000522,0.000268545,0.302577896,0.000595834,1450,0.030612545,0.406116517,1290,0.023552992,0.312462068,1610,0.036717003,0.487100354
532,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-2_B_8,8,black,Non-Fiber,Black,0.000836,0.000468,0.00042218,0.674949982,0.000548677,1450,0.04637809,0.615267648,1290,0.035682848,0.473380899,1610,0.055626361,0.737958386
533,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-2_B_9,9,black,Non-Fiber,Black,0.001091,0.000349,0.000179955,0.291634453,0.000409202,1450,0.022169217,0.294104434,1290,0.017056778,0.226281069,1610,0.026589988,0.352751903
534,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-2_C_22,22,black,Non-Fiber,Black,0.000415,0.000297,0.000209575,0.596948963,0.000295607,1450,0.026268223,0.348483251,1290,0.020210513,0.268119598,1610,0.031506378,0.417974418
535,TRWP,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-2_C_27,27,black,Non-Fiber,Black,0.000494,0.000363,0.00024947,0.589116979,0.000354991,1450,0.030171117,0.40026039,1290,0.023213362,0.307956421,1610,0.03618755,0.480076454
