X,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,a,b,c,CSF,Deqi,particle.density_mean,W_adj_mean,Rouse_adj_mean,particle.density_10,W_adj_10,Rouse_adj_10,particle.density_90,W_adj_90,Rouse_adj_90
298,CA,fragment,CELLULOSE ACETATE,fragment,SDC,Low Flow,2,C,Inside Thalweg,0.26,BF-3,SDC-BF-3-N-2,SDC-BF-3,SDC-BF-3-N-2_S0-0_A_9,9,blue,Non-Fiber,Blue,0.000677,0.000333,0.000169885,0.357798556,0.000337077,1300,0.016849396,0.589777456,1280,0.01617073,0.566022202,1320,0.017510304,0.612911154
299,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,2,C,Inside Thalweg,0.26,BF-3,SDC-BF-3-N-2,SDC-BF-3,SDC-BF-3-N-2_S0-0_A_10,10,black,Non-Fiber,Black,0.001318,0.000824,0.00066559,0.638683178,0.000897463,1010,0.007538879,0.263882513,751,-0.027089519,-0.948211289,1270,0.049038748,1.716497625
300,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.205,BF-3,SDC-BF-3-N-3,SDC-BF-3,SDC-BF-3-N-3_S0-0_A_1,1,black,Non-Fiber,Black,0.004104,0.000634,0.00033752,0.20924313,0.000957632,1010,0.004065107,0.160245404,751,-0.025624566,-1.010113303,1270,0.026442627,1.042361058
301,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.205,BF-3,SDC-BF-3-N-3,SDC-BF-3,SDC-BF-3-N-3_S0-0_A_4,4,green,Non-Fiber,Green,0.001574,0.000896,0.00079487,0.669329147,0.00103881,1010,0.00871636,0.343596523,751,-0.031632343,-1.246938211,1270,0.056698005,2.235019699
302,PP,fragment,POLY(PROPYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.205,BF-3,SDC-BF-3-N-3,SDC-BF-3,SDC-BF-3-N-3_S0-0_A_5,5,black,Non-Fiber,Black,0.004858,0.001236,0.00064229,0.262115782,0.001568203,1000,0.002356402,0.092888714,999,0.001554646,0.061283696,1000,0.002356402,0.092888714
303,PET,fragment,POLY(ETHYLENE TEREPHTHALATE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.205,BF-3,SDC-BF-3-N-3,SDC-BF-3,SDC-BF-3-N-3_S0-0_A_7,7,blue,Non-Fiber,Blue,0.002555,0.000535,0.000280275,0.239724277,0.000726289,1450,0.031189728,1.22949046,1440,0.030773854,1.213096819,1460,0.031601938,1.24573965
304,Polyesters,fragment,POLYESTERS,fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.205,BF-3,SDC-BF-3-N-3,SDC-BF-3,SDC-BF-3-N-3_S0-0_A_8,8,blue,Non-Fiber,Blue,0.000531,0.000349,0.000268155,0.622910892,0.000367651,1010,0.003636856,0.143363856,751,-0.009560158,-0.37685877,1270,0.023656947,0.932550306
305,PP,film,POLY(PROPYLENE),film,SDC,Low Flow,3,LB,Outside Thalweg_2,0.205,BF-3,SDC-BF-3-N-3,SDC-BF-3,SDC-BF-3-N-3_S0-0_A_14,14,clear,Non-Fiber,Transparent,0.000847,0.000671,4.28E-05,0.056737713,0.000289686,1000,0.000243611,0.009603063,999,0.000160723,0.006335659,1000,0.000243611,0.009603063
306,Polyesters,fragment,POLYESTERS,fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.205,BF-3,SDC-BF-3-N-3,SDC-BF-3,SDC-BF-3-N-3_S0-0_A_17,17,blue,Non-Fiber,Blue,0.000908,0.000437,0.00022304,0.354078139,0.000445639,1010,0.003022515,0.119146706,751,-0.01145459,-0.451536779,1270,0.019660794,0.775023076
307,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,1,RB,Outside Thalweg_1,0.15,BF-4,SDC-BF-4-N-1,SDC-BF-4,SDC-BF-4-N-1_S0-0_A_1,1,blue,Non-Fiber,Blue,0.000743,0.000515,0.000375215,0.606571737,0.000523631,1010,0.004749763,0.218885416,751,-0.014847812,-0.684238244,1270,0.030896163,1.423801416
308,PET,fragment,POLY(ETHYLENE TEREPHTHALATE),fragment,SDC,Low Flow,1,RB,Outside Thalweg_1,0.15,BF-4,SDC-BF-4-N-1,SDC-BF-4,SDC-BF-4-N-1_S0-0_A_2,2,blue,Non-Fiber,Blue,0.002472,0.000787,0.00040586,0.290981013,0.000924272,1450,0.042486922,1.957943483,1440,0.041920415,1.931836878,1460,0.043048438,1.983820053
309,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,1,RB,Outside Thalweg_1,0.15,BF-4,SDC-BF-4-N-1,SDC-BF-4,SDC-BF-4-N-1_S0-0_A_15,15,clear,Non-Fiber,Transparent,0.001546,0.000595,0.00030523,0.318246759,0.000654814,1010,0.003857225,0.177754212,751,-0.017801275,-0.820343951,1270,0.025090402,1.156251994
310,polystyrene,foam,POLYSTYRENE,foam,SDC,Low Flow,1,RB,Outside Thalweg_1,0.15,BF-4,SDC-BF-4-N-1,SDC-BF-4,SDC-BF-4-N-1_S0-0_A_17,17,white,Non-Fiber,White,0.004332,0.0034,0.00218766,0.57002794,0.003182114,31,-0.172447894,-7.946991928,18.6,-0.173672267,-8.00341527,43.4,-0.171216156,-7.890229219
311,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,1,RB,Outside Thalweg_1,0.15,BF-4,SDC-BF-4-N-1,SDC-BF-4,SDC-BF-4-N-1_S0-0_B_10,10,gray,Non-Fiber,Black,0.000654,0.000246,0.00012627,0.314806545,0.000272859,1010,0.001902386,0.087668503,751,-0.005879318,-0.270939169,1270,0.012374604,0.570264299
312,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,1,RB,Outside Thalweg_1,0.15,BF-4,SDC-BF-4-N-1,SDC-BF-4,SDC-BF-4-N-1_S0-0_B_16,16,white,Non-Fiber,White,0.000169,0.000104,8.53E-05,0.643751214,0.000114472,1010,0.001458521,0.067213658,751,-0.001582154,-0.072911104,1270,0.009487357,0.437210039
313,Polyesters,fragment,POLYESTERS,fragment,SDC,Low Flow,1,RB,Outside Thalweg_1,0.15,BF-4,SDC-BF-4-N-1,SDC-BF-4,SDC-BF-4-N-1_S0-0_B_18,18,black,Non-Fiber,Black,0.000556,0.00025,0.00012778,0.342732654,0.000260911,1010,0.001931478,0.089009125,751,-0.005546454,-0.255599678,1270,0.012563836,0.578984754
314,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,1,RB,Outside Thalweg_1,0.15,BF-4,SDC-BF-4-N-1,SDC-BF-4,SDC-BF-4-N-1_S0-0_B_19,19,clear,Non-Fiber,Transparent,0.000469,0.000235,0.000119845,0.360993654,0.000236385,1010,0.001841273,0.084852199,751,-0.004814182,-0.221854079,1270,0.011977076,0.551944863
315,polystyrene,film,POLYSTYRENE,film,SDC,Low Flow,1,RB,Outside Thalweg_1,0.15,BF-4,SDC-BF-4-N-1,SDC-BF-4,SDC-BF-4-N-1_S0-0_B_21,21,gray,Non-Fiber,Black,0.002181,0.000997,0.000110141,0.074691577,0.000621011,1050,0.003734719,0.172108715,1050,0.003734719,0.172108715,1050,0.003734719,0.172108715
316,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SDC,Low Flow,2,C,Inside Thalweg,0.24,BF-4,SDC-BF-4-N-2,SDC-BF-4,SDC-BF-4-N-2_S0-0_A_2,2,clear,Non-Fiber,Transparent,0.001303,0.000827,0.000658015,0.63388552,0.00089172,939,-0.009903365,-0.360800934,934,-0.010502773,-0.382638694,944,-0.009286909,-0.33834214
317,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,2,C,Inside Thalweg,0.24,BF-4,SDC-BF-4-N-2,SDC-BF-4,SDC-BF-4-N-2_S0-0_A_15,15,white,Non-Fiber,White,0.002153,0.001194,0.001087265,0.678127302,0.001408622,1010,0.011208428,0.408347227,751,-0.042180884,-1.536740609,1270,0.072908358,2.656208767
318,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,2,C,Inside Thalweg,0.24,BF-4,SDC-BF-4-N-2,SDC-BF-4,SDC-BF-4-N-2_S0-0_A_16,16,green,Non-Fiber,Green,0.001615,0.001052,0.000815575,0.625705211,0.001114852,1010,0.008857641,0.322702982,751,-0.033389021,-1.216434065,1270,0.057617006,2.099111813
319,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,2,C,Inside Thalweg,0.24,BF-4,SDC-BF-4-N-2,SDC-BF-4,SDC-BF-4-N-2_S0-0_A_20,20,red,Non-Fiber,Red,0.002193,0.000408,0.000214965,0.22725757,0.000577239,1010,0.002849166,0.103801261,751,-0.015114343,-0.550648114,1270,0.018533197,0.67520434
320,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,2,C,Inside Thalweg,0.24,BF-4,SDC-BF-4-N-2,SDC-BF-4,SDC-BF-4-N-2_S0-0_A_24,24,blue,Non-Fiber,Blue,0.002231,0.000446,0.000234155,0.234739525,0.000615336,1010,0.003057484,0.111390726,751,-0.01627457,-0.592917673,1270,0.019888258,0.724572134
321,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,2,C,Inside Thalweg,0.24,BF-4,SDC-BF-4-N-2,SDC-BF-4,SDC-BF-4-N-2_S0-0_A_38,38,green,Non-Fiber,Green,0.001405,0.000794,0.000709525,0.671767964,0.000925028,1010,0.007961186,0.290043175,751,-0.028216953,-1.028004478,1270,0.051785761,1.886666966
322,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,2,C,Inside Thalweg,0.24,BF-4,SDC-BF-4-N-2,SDC-BF-4,SDC-BF-4-N-2_S0-0_A_43,43,green,Non-Fiber,Green,0.000965,0.000547,0.000487325,0.670751066,0.000635981,1010,0.005894062,0.21473339,751,-0.018921707,-0.689358618,1270,0.038339575,1.396793404
323,CA,fragment,CELLULOSE ACETATE,fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_A_2,2,green,Non-Fiber,Green,0.002413,0.000774,0.000399065,0.292007831,0.000906666,1300,0.032916396,1.282015096,1280,0.031590578,1.230377664,1320,0.034207524,1.332301438
324,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_A_4,4,green,Non-Fiber,Green,0.002007,0.000502,0.000261035,0.260059784,0.000640693,1010,0.003358043,0.130787744,751,-0.017127668,-0.667081818,1270,0.021843327,0.850745469
325,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_A_6,6,green,Non-Fiber,Green,0.001396,0.000597,0.00030548,0.33462078,0.000633793,939,-0.0060375,-0.235146213,934,-0.006423583,-0.250183244,944,-0.005641645,-0.219728613
326,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_A_7,7,red,Non-Fiber,Red,0.00162,0.000538,0.0002771,0.296816391,0.000622746,1010,0.003553563,0.138402815,751,-0.016749155,-0.652339623,1270,0.023115147,0.900279823
327,CA,fragment,CELLULOSE ACETATE,fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_A_8,8,black,Non-Fiber,Black,0.002389,0.000709,0.000366445,0.281564312,0.000853016,1300,0.030671142,1.194567812,1280,0.02943576,1.146452611,1320,0.031874201,1.241424081
328,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_A_10,10,green,Non-Fiber,Green,0.001319,0.000398,0.000205595,0.283758327,0.000476117,1330,0.020456737,0.796741108,1330,0.020456737,0.796741108,1330,0.020456737,0.796741108
329,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_A_14,14,white,Non-Fiber,White,0.002666,0.002,0.00134633,0.583050877,0.001929067,1010,0.013165094,0.512749003,751,-0.053377219,-2.078915318,1270,0.085636037,3.335319325
330,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_A_15,15,black,Non-Fiber,Black,0.000739,0.000539,0.000373195,0.591315434,0.000529732,1010,0.004721271,0.183882236,751,-0.014993392,-0.583956839,1270,0.030710827,1.196113444
331,polystyrene,foam,POLYSTYRENE,foam,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_A_17,17,white,Non-Fiber,White,0.001027,0.000727,0.000518635,0.600218524,0.000728879,31,-0.05486987,-2.137050535,18.6,-0.055323377,-2.154713556,43.4,-0.054414034,-2.119296819
332,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_A_18,18,red,Non-Fiber,Red,0.001365,0.000221,0.000117325,0.213613207,0.000328326,1010,0.001748008,0.068080724,751,-0.007441651,-0.289834562,1270,0.011370404,0.442850115
333,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_A_20,20,pink,Non-Fiber,Red,0.001281,0.000652,0.000646905,0.707851481,0.000814477,1010,0.007419777,0.288982621,751,-0.025031872,-0.974931713,1270,0.048264016,1.879768295
334,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_A_28,28,white,Non-Fiber,White,0.001569,0.001208,0.000792345,0.575531877,0.001145165,1010,0.008607131,0.335227207,751,-0.033707983,-1.312845519,1270,0.05598749,2.180579143
335,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_A_30,30,red,Non-Fiber,Red,0.001936,0.000284,0.00015168,0.204558002,0.000436902,1010,0.002140521,0.083368169,751,-0.010782168,-0.419939733,1270,0.013923615,0.542291577
336,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_A_33,33,green,Non-Fiber,Green,0.001183,0.000459,0.000235415,0.319473924,0.000503745,1010,0.003134382,0.122076717,751,-0.013187118,-0.513606766,1270,0.020388467,0.794082156
337,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_A_46,46,green,Non-Fiber,Green,0.000818,0.00052,0.00041309,0.633382935,0.000560102,1010,0.005144413,0.200362609,751,-0.016189357,-0.630536815,1270,0.033463273,1.30331464
338,PP,fragment,POLY(PROPYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_A_47,47,black,Non-Fiber,Black,0.000753,0.000267,0.000137265,0.306130567,0.000302196,1000,0.000692798,0.026982823,999,0.000457076,0.017802024,1000,0.000692798,0.026982823
339,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_A_49,49,black,Non-Fiber,Black,0.001237,0.00092,0.000624685,0.585574713,0.000892496,1010,0.007124537,0.277483731,751,-0.026513146,-1.032623799,1270,0.046343546,1.804970552
340,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_B_5,5,clear,Non-Fiber,Transparent,0.001001,0.000701,0.000505505,0.603461278,0.000707879,1010,0.006026696,0.234725443,751,-0.020902258,-0.814093082,1270,0.039202332,1.526837306
341,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_B_6,6,black,Non-Fiber,Black,0.001088,0.000779,0.00054944,0.596811382,0.000775108,1010,0.006437457,0.250723592,751,-0.022991647,-0.89546979,1270,0.04187424,1.630901741
342,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_B_17,17,green,Non-Fiber,Green,0.000728,0.000645,0.00036764,0.536509246,0.000556807,1010,0.004634814,0.180514959,751,-0.015671854,-0.610381317,1270,0.030148446,1.174210044
343,polystyrene,foam,POLYSTYRENE,foam,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_B_18,18,white,Non-Fiber,White,0.000852,0.000455,0.00043026,0.691043645,0.000550462,31,-0.042646388,-1.660975086,18.6,-0.043014908,-1.675328033,43.4,-0.0422761,-1.646553235
344,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_B_20,20,blue,Non-Fiber,Blue,0.000824,0.00036,0.00018412,0.338054024,0.000379411,1010,0.002584653,0.100666049,751,-0.009295943,-0.362054811,1270,0.016812595,0.654810475
345,PP,fragment,POLY(PROPYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_B_21,21,gray,Non-Fiber,Black,0.001478,0.000852,0.00074639,0.665133463,0.00097955,1000,0.002827471,0.110123244,999,0.001865435,0.072654246,1000,0.002827471,0.110123244
346,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.21,BF-4,SDC-BF-4-N-3,SDC-BF-4,SDC-BF-4-N-3_S0-0_B_24,24,clear,Non-Fiber,Transparent,0.001084,0.000688,0.00054742,0.633886934,0.000741844,1330,0.047244769,1.840071055,1330,0.047244769,1.840071055,1330,0.047244769,1.840071055
347,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SDC,Low Flow,1,RB,Outside Thalweg_1,0.2,DF-1,SDC-DF-1-N-1,SDC-DF-1,SDC-DF-1-N-1_S0-0_A_5,5,black,Non-Fiber,Black,0.00059,0.00039,0.00029795,0.621133682,0.00040928,939,-0.003535765,-0.14111035,934,-0.003780118,-0.15086236,944,-0.003286609,-0.13116667
348,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,1,RB,Outside Thalweg_1,0.2,DF-1,SDC-DF-1-N-1,SDC-DF-1,SDC-DF-1-N-1_S0-0_A_16,16,clear,Non-Fiber,Transparent,0.001812,0.000848,0.00043306,0.349358286,0.00087304,1010,0.005134666,0.204921576,751,-0.02427169,-0.968669286,1270,0.03339987,1.332969711
349,other plastic,fragment,OTHER PLASTIC,fragment,SDC,Low Flow,1,RB,Outside Thalweg_1,0.2,DF-1,SDC-DF-1-N-1,SDC-DF-1,SDC-DF-1-N-1_S0-0_A_18,18,black,Non-Fiber,Black,0.000822,0.000542,0.00041511,0.621910148,0.000569742,1380,0.041136814,1.641746738,1360,0.039830685,1.589619884,1410,0.043045818,1.717933995
350,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,1,RB,Outside Thalweg_1,0.2,DF-1,SDC-DF-1-N-1,SDC-DF-1,SDC-DF-1-N-1_S0-0_A_28,28,black,Non-Fiber,Black,0.002843,0.000897,0.000462715,0.289753658,0.001056723,1010,0.005346979,0.213394858,751,-0.028765682,-1.148021926,1270,0.034780918,1.388086547
351,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,1,RB,Outside Thalweg_1,0.2,DF-1,SDC-DF-1-N-1,SDC-DF-1,SDC-DF-1-N-1_S0-0_A_33,33,black,Non-Fiber,Black,0.000781,0.000658,0.000394405,0.550178922,0.000587408,1010,0.004911074,0.195998171,751,-0.016731001,-0.667724684,1270,0.031945457,1.27492493
352,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Low Flow,1,RB,Outside Thalweg_1,0.2,DF-1,SDC-DF-1-N-1,SDC-DF-1,SDC-DF-1-N-1_S0-0_A_36,36,blue,Non-Fiber,Blue,0.001047,0.000303,0.000156735,0.278273169,0.000367721,1330,0.016443489,0.656250239,1330,0.016443489,0.656250239,1330,0.016443489,0.656250239
353,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,2,C,Inside Thalweg,0.29,DF-1,SDC-DF-1-N-2,SDC-DF-1,SDC-DF-1-N-2_S0-0_A_13,13,white,Non-Fiber,White,0.000838,0.000565,0.00042319,0.615019893,0.000585162,1010,0.005234517,0.173487459,751,-0.01694812,-0.561711155,1270,0.034049377,1.128497707
354,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,2,C,Inside Thalweg,0.29,DF-1,SDC-DF-1-N-2,SDC-DF-1,SDC-DF-1-N-2_S0-0_A_19,19,green,Non-Fiber,Green,0.00094,0.000322,0.0001657,0.301183132,0.000368781,1010,0.002357413,0.078131688,751,-0.00887752,-0.294227431,1270,0.015334453,0.508229421
355,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.235,DF-1,SDC-DF-1-N-3,SDC-DF-1,SDC-DF-1-N-3_S0-0_A_2,2,green,Non-Fiber,Green,0.002278,0.001028,0.00052539,0.343327337,0.001071543,1010,0.005986252,0.220399985,751,-0.02957817,-1.088999983,1270,0.03893925,1.433653353
356,PP,fragment,POLY(PROPYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.235,DF-1,SDC-DF-1-N-3,SDC-DF-1,SDC-DF-1-N-3_S0-0_A_13,13,white,Non-Fiber,White,0.000846,0.000398,0.00020323,0.350236254,0.000409022,1000,0.000956854,0.035229175,999,0.000631289,0.023242587,1000,0.000956854,0.035229175
357,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.235,DF-1,SDC-DF-1-N-3,SDC-DF-1,SDC-DF-1-N-3_S0-0_A_19,19,white,Non-Fiber,White,0.00077,0.000446,0.00038885,0.663543366,0.000511135,1010,0.004916688,0.181021098,751,-0.01464399,-0.539157947,1270,0.03198197,1.177502372
358,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.235,DF-1,SDC-DF-1-N-3,SDC-DF-1,SDC-DF-1-N-3_S0-0_A_24,24,blue,Non-Fiber,Blue,0.001086,0.000253,0.00013193,0.251691407,0.000330952,1330,0.014230795,0.523945045,1330,0.014230795,0.523945045,1330,0.014230795,0.523945045
359,PP,fragment,POLY(PROPYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.235,DF-1,SDC-DF-1-N-3,SDC-DF-1,SDC-DF-1-N-3_S0-0_A_27,27,gray,Non-Fiber,Black,0.001746,0.000661,0.00033923,0.31577039,0.000731554,1000,0.001431699,0.052711856,999,0.000944569,0.034776855,1000,0.001431699,0.052711856
360,PET,fragment,POLY(ETHYLENE TEREPHTHALATE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.235,DF-1,SDC-DF-1-N-3,SDC-DF-1,SDC-DF-1-N-3_S0-0_A_31,31,red,Non-Fiber,Red,0.002065,0.000967,0.000493825,0.349461879,0.000995344,1450,0.050317039,1.852557305,1440,0.049646127,1.827855886,1460,0.050982039,1.87704107
361,Polyesters,fragment,POLYESTERS,fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.235,DF-1,SDC-DF-1-N-3,SDC-DF-1,SDC-DF-1-N-3_S0-0_A_33,33,white,Non-Fiber,White,0.001377,0.000981,0.000695385,0.59830667,0.000979361,1010,0.007773755,0.286211713,751,-0.029200765,-1.07510482,1270,0.050566561,1.861744152
362,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.235,DF-1,SDC-DF-1-N-3,SDC-DF-1,SDC-DF-1-N-3_S0-0_A_34,34,orange,Non-Fiber,Yellow,0.001812,0.000759,0.00038856,0.331327975,0.000811495,1010,0.004691438,0.172727931,751,-0.02242848,-0.825764909,1270,0.030516772,1.123557147
363,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.235,DF-1,SDC-DF-1-N-3,SDC-DF-1,SDC-DF-1-N-3_S0-0_A_42,42,gray,Non-Fiber,Black,0.000775,0.000517,0.000391375,0.618296742,0.000539256,1010,0.004918997,0.181106132,751,-0.015422068,-0.567804954,1270,0.031996993,1.178055494
364,Polyesters,fragment,POLYESTERS,fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.235,DF-1,SDC-DF-1-N-3,SDC-DF-1,SDC-DF-1-N-3_S0-0_B_6,6,white,Non-Fiber,White,0.001007,0.000773,0.000508535,0.576389906,0.000734249,1010,0.006037078,0.222271269,751,-0.021579293,-0.79449978,1270,0.03926986,1.445825646
365,Polyurethanes (isocyanates),fragment,POLYURETHANES (ISOCYANATES),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.235,DF-1,SDC-DF-1-N-3,SDC-DF-1,SDC-DF-1-N-3_S0-0_C_12,12,black,Non-Fiber,Black,0.000836,0.00065,0.00042218,0.572714051,0.000612171,1190,0.027444477,1.010442324,1190,0.027444477,1.010442324,1190,0.027444477,1.010442324
366,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,3,LB,Outside Thalweg_2,0.235,DF-1,SDC-DF-1-N-3,SDC-DF-1,SDC-DF-1-N-3_S0-0_C_28,28,gray,Non-Fiber,Black,0.000858,0.000432,0.00022029,0.36183391,0.000433832,1010,0.002996991,0.110342293,751,-0.011098084,-0.408605848,1270,0.019494766,0.717752308
367,PE,fragment,POLY(ETHYLENE),fragment,SDC,Low Flow,2,C,Inside Thalweg,0.29,DF-1,SDC-DF-1-N-2,SDC-DF-1,SDC-DF-1-N-2_S0-0_B_10,10,white,Non-Fiber,White,0.001259,0.000656,0.000635795,0.699604064,0.000806768,1010,0.007311943,0.24233957,751,-0.024720509,-0.81931126,1270,0.047562582,1.576365522
