Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_17,17,white,foam,Non-Fiber,Whites,0,"has holes within the particle, could make dents.",0,1.545,2.478,1.266,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_18,18,black,fragment,Non-Fiber,Blacks,0,0,0,0.173,0.697,0.336,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_19,19,black,fragment,Non-Fiber,Blacks,0,0,0,0.137,0.592,0.409,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_20,20,black,fragment,Non-Fiber,Blacks,0,0,0,0.124,0.57,0.317,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_21,21,black,fragment,Non-Fiber,Blacks,0,0,0,0.1,0.925,0.342,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_22,22,clear,fragment,Non-Fiber,Transparent,0,0,0,0.652,1.139,0.82,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_23,23,white,foam,Non-Fiber,Whites,0,"has holes within the particle, could make dents.",0,0.462,1.056,0.682,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_24,24,blue,fragment,Non-Fiber,Blues,0,0,0,0.184,0.866,0.303,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_26,26,white,foam,Non-Fiber,Whites,0,0,0,0.95,1.219,1.08,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_27,27,pink,fragment,Non-Fiber,Reds,0,0,0,0.282,1.053,0.581,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_28,28,pink,fragment,Non-Fiber,Reds,0,0,0,0.172,0.63,0.471,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_29,29,black,fragment,Non-Fiber,Blacks,0,0,0,0.113,0.909,0.201,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_30,30,black,fragment,Non-Fiber,Blacks,0,0,0,0.24,1.219,0.399,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_31,31,black,fragment,Non-Fiber,Blacks,0,0,0,0.214,0.688,0.47,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_32,32,white,fragment,Non-Fiber,Whites,0,0,0,0.247,0.685,0.508,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_33,33,gray,fragment,Non-Fiber,Blacks,0,0,0,0.073,0.466,0.312,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_35,35,black,fragment,Non-Fiber,Blacks,0,0,0,0.172,0.86,0.397,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_36,36,pink,fragment,Non-Fiber,Reds,0,0,0,0.118,0.698,0.423,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_37,37,black,fragment,Non-Fiber,Blacks,0,0,0,0.227,1.322,0.541,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_38,38,black,fragment,Non-Fiber,Blacks,0,0,0,0.107,0.716,0.314,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_39,39,black,fragment,Non-Fiber,Blacks,0,0,0,0.534,1.926,0.541,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_40,40,green,fragment,Non-Fiber,Greens,0,0,0,0.293,1.415,0.441,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_41,41,blue,fragment,Non-Fiber,Blues,0,0,0,0.295,1.007,0.373,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_42,42,green,fragment,Non-Fiber,Greens,0,0,0,0.173,0.945,0.528,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_43,43,black,fragment,Non-Fiber,Blacks,0,0,0,0.333,0.995,0.728,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_44,44,clear,fragment,Non-Fiber,Transparent,0,0,0,0.147,0.757,0.563,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_46,46,black,fragment,Non-Fiber,Blacks,0,0,0,0.311,1.339,0.436,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_47,47,black,fragment,Non-Fiber,Blacks,0,0,0,0.167,0.854,0.446,0
