Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length,filter
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_13,13,black,TW,Non-Fiber,Blacks,0,0,0,0.206,1.033,0.368,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_14,14,black,fragment,Non-Fiber,Blacks,0,0,0,0.211,1.199,0.342,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_15,15,gray,film,Non-Fiber,Blacks,0,0,0,0.0000974,1.758,0.574,2.956,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_16,16,black,fragment,Non-Fiber,Blacks,0,0,0,1.145,2.371,1.09,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_17,17,black,fragment,Non-Fiber,Blacks,0,0,0,0.754,1.252,0.936,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_18,18,gray,fragment,Non-Fiber,Blacks,0,0,0,0.719,1.434,0.843,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_2,2,black,TW,Non-Fiber,Blacks,0,0,0,0.52,1.17,0.796,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_21,21,orange,fragment,Non-Fiber,Yellows,0,0,0,0.606,1.534,0.526,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_22,22,black,fragment,Non-Fiber,Blacks,0,0,0,0.251,0.994,0.465,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_23,23,gray,film,Non-Fiber,Blacks,0,0,0,0.000146,2.16,1.211,4.683,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_27,27,gray,film,Non-Fiber,Blacks,0,0,0,0.0000731,1.397,0.729,2.324,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_28,28,gray,film,Non-Fiber,Blacks,0,0,0,0.0000731,1.236,0.908,2.329,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_3,3,blue,fragment,Non-Fiber,Blues,0,0,0,0.5,1.095,0.737,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_4,4,black,fragment,Non-Fiber,Blacks,0,0,0,0.599,1.089,0.818,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_5,5,black,TW,Non-Fiber,Blacks,0,0,0,0.296,1.024,0.522,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_7,7,gray,film,Non-Fiber,Blacks,0,0,0,0.000122,1.554,0.983,3.59,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_8,8,black,fragment,Non-Fiber,Blacks,0,0,0,0.273,2.207,1.556,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_9,9,green,fragment,Non-Fiber,Greens,0,0,0,0.548,1.303,0.971,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_1,1,gray,fragment,Non-Fiber,Blacks,0,"can be compressed, thin particle",done,1.042,1.738,0.995,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_11,11,black,tw,Non-Fiber,Blacks,0,"bounces back when touched, retains original shape",done,0.161,0.605,0.39,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_12,12,black,tw,Non-Fiber,Blacks,0,"bounces back when touched, retains original shape",done,0.535,1.379,0.692,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_13,13,gray,tw,Non-Fiber,Blacks,0,hard surface,done,0.161,0.61,0.393,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_14,14,blue,fragment,Non-Fiber,Blues,0,covered in organics,0,2.053,3.719,0.958,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_15,15,black,fragment,Non-Fiber,Blacks,0,"bounces back when touched, retains original shape",done,0.211,0.718,0.563,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_16,16,black,fragment,Non-Fiber,Blacks,0,bounces back slightly,done,0.214,0.746,0.411,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_17,17,white,foam,Non-Fiber,Whites,0,0,0,2.723,2.083,1.672,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_18,18,gray,fragment,Non-Fiber,Blacks,0,very thin particle,done,0.19,0.878,0.415,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_19,19,black,tw,Non-Fiber,Blacks,0,"bounces back slightly, retains original shape",done,0.338,1.245,0.729,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_2,2,black,fragment,Non-Fiber,Blacks,0,hard surface,done,0.425,0.863,0.72,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_20,20,black,tw,Non-Fiber,Blacks,0,"bounces back slightly, retains original shape",done,0.139,0.766,0.31,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_21,21,black,tw,Non-Fiber,Blacks,0,"bounces back slightly, retains original shape",done,0.179,0.888,0.315,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_22,22,white,foam,Non-Fiber,Whites,0,0,0,2.346,2.142,1.744,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_23,23,blue,fragment,Non-Fiber,Blues,0,0,0,0.232,0.763,0.465,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_25,25,black,tw,Non-Fiber,Blacks,0,"bounces back slightly, retains original shape",done,0.179,0.667,0.447,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_26,26,black,fragment,Non-Fiber,Blacks,0,slighly hard but does slighly bounce back when touched,done,0.165,0.884,0.353,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_27,27,red,fragment,Non-Fiber,Reds,0,"thin particle, not transparent",done,0.316,0.844,0.602,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_28,28,gray,fragment,Non-Fiber,Blacks,0,can be compressed,done,0.153,0.954,0.303,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_3,3,black,fragment,Non-Fiber,Blacks,0,can be compressed,done,1.128,3.079,0.646,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_5,5,gray,fragment,Non-Fiber,Blacks,0,"very thin particle, hard to tell",done,0.152,1.003,0.403,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_6,6,gray,fragment,Non-Fiber,Blacks,0,"very thin particle, can be compressed",done,2.71,2.557,2.181,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_7,7,gray,fragment,Non-Fiber,Blacks,0,"very thin particle, can be compressed",done,1.389,2.154,1.058,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_8,8,black,fragment,Non-Fiber,Blacks,0,bounces back slightly,done,0.585,1.311,0.736,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_B_1,1,purple,fragment,Non-Fiber,Blues,0,lot of strands make up this particle,done,0.000317,2.798,1.191,4.124,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_B_4,4,blue,fragment,Non-Fiber,Blues,0,0,0,1.007,1.616,1.249,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_B_6,6,clear,fragment,Non-Fiber,Transparent,0,0,done,0.614,1.096,0.84,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-4_A_1,1,black,tw,Non-Fiber,Blacks,0,"bounces back slightly, retains original shape",done,0.137,0.536,0.447,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-4_A_10,10,black,tw,Non-Fiber,Blacks,0,makes dents when touched hard enough,done,0.302,1.8,0.658,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-4_A_14,14,green,fragment,Non-Fiber,Greens,0,"breaks easily, transparent",0,0.487,1.052,0.831,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-4_A_15,15,gray,fragment,Non-Fiber,Blacks,0,looks uniform throughout,done,0.000123,1.587,1.009,3.872,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-4_A_17,17,white,fragment,Non-Fiber,Whites,0,"breaks easily, large thin sheet",done,2.807,3.144,1.307,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-4_A_22,22,gray,fragment,Non-Fiber,Blacks,0,"can make dents, pretty thin like a sheet of plastic",done,0.655,1.248,0.899,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-4_A_5,5,black,tw,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.175,0.832,0.371,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-4_A_6,6,black,tw,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.203,0.897,0.4,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-4_A_7,7,black,fragment,Non-Fiber,Blacks,0,makes dents when touched hard enough,done,0.43,1.536,0.522,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-4_A_8,8,gray,fragment,Non-Fiber,Blacks,0,makes dents when touched hard enough,done,0.897,2.76,0.848,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-4_A_9,9,black,fragment,Non-Fiber,Blacks,0,makes dents when touched hard enough,done,0.472,1.481,0.551,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_1,1,green,fragment,Non-Fiber,Greens,0,"thin sheet, seems to break easily",done,0.574,1.522,0.78,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_12,12,black,fragment,Non-Fiber,Blacks,0,becomes shiny when touched? flecks of gold,done,1.887,2.106,1.248,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_13,13,green,fragment,Non-Fiber,Greens,0,0,0,0.485,1.157,0.603,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_14,14,white,foam,Non-Fiber,Whites,0,does not retain original shape too well,0,2.65,2.813,1.383,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_15,15,white,fragment,Non-Fiber,Whites,0,"covered in blue flakes, when compressed breaks into smaller sheets",done,1.523,2.871,0.853,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_16,16,black,tw,Non-Fiber,Blacks,0,"bounces back when touched, retains original shape",done,0.369,1.573,0.443,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_18,18,black,fragment,Non-Fiber,Blacks,0,"long and tubular particle, too thick to be fiber, hard surface",done,0.429,3.343,0.944,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_19,19,green,fragment,Non-Fiber,Greens,0,0,0,0.648,1.057,0.826,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_2,2,green,fragment,Non-Fiber,Greens,0,0,0,0.583,1.439,0.723,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_20,20,blue,fragment,Non-Fiber,Blues,0,0,0,0.38,0.944,0.535,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_22,22,white,fragment,Non-Fiber,Whites,0,when pressed breaks pretty easily,done,1.092,1.886,0.817,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_23,23,clear,fragment,Non-Fiber,Transparent,0,little flakes covering the particle,done,0.442,0.903,0.686,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_24,24,white,foam,Non-Fiber,Whites,0,0,0,4.052,3.351,2.025,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_27,27,green,fragment,Non-Fiber,Greens,0,0,0,0.352,1.772,0.551,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_29,29,black,tw,Non-Fiber,Blacks,0,"bounces back when pressed, retains original shape",done,0.45,1.158,0.704,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_3,3,white,foam,Non-Fiber,Whites,0,does not retain original shape too well,0,2.291,2.14,1.702,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_4,4,black,fragment,Non-Fiber,Blacks,0,has a hard surface,done,0.54,1.866,0.648,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_7,7,white,fragment,Non-Fiber,Whites,0,"has many different sheets, can be compressed",done,1.29,2.238,0.999,0,rep
SDC,1,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_8,8,gray,fragment,Non-Fiber,Blacks,0,"has flexible shape, can be compressed",done,0.978,1.818,1.071,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_10,10,black,film,Non-Fiber,Blacks,0,0,0,0.0000738,0.886,0.69,2.143,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_12,12,black,fragment,Non-Fiber,Blacks,0,0,0,0.123,0.675,0.305,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_13,13,black,TW,Non-Fiber,Blacks,0,0,0,0.069,0.623,0.232,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_15,15,black,TW,Non-Fiber,Blacks,0,0,0,0.272,0.84,0.536,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_16,16,gray,film,Non-Fiber,Blacks,0,0,0,0.138,0.894,0.638,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_17,17,gray,film,Non-Fiber,Blacks,0,0,0,0.0000738,1.511,0.45,1.822,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_18,18,gray,film,Non-Fiber,Blacks,0,0,0,0.0000738,0.937,0.299,1.368,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_19,19,gray,film,Non-Fiber,Blacks,0,0,0,0.000123,1.612,0.67,3.719,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_2,2,black,TW,Non-Fiber,Blacks,0,0,0,0.217,0.85,0.45,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_20,20,black,TW,Non-Fiber,Blacks,0,0,0,0.137,0.671,0.302,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_21,21,black,film,Non-Fiber,Blacks,0,0,0,0.0000738,1.479,0.19,1.569,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_22,22,green,fragment,Non-Fiber,Greens,0,0,0,0.197,0.612,0.514,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_23,23,black,film,Non-Fiber,Blacks,0,0,0,0.0000738,1.711,0.583,2.101,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_24,24,black,TW,Non-Fiber,Blacks,0,0,0,0.214,0.704,0.504,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_25,25,black,film,Non-Fiber,Blacks,0,0,0,0.0000984,1.925,0.37,2.191,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_26,26,green,fragment,Non-Fiber,Greens,0,0,0,0.149,0.704,0.574,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_27,27,gray,fragment,Non-Fiber,Blacks,0,0,0,0.08,0.617,0.285,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_3,3,gray,fragment,Non-Fiber,Blacks,0,0,0,0.268,1.362,0.349,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_31,31,black,TW,Non-Fiber,Blacks,0,0,0,0.204,0.695,0.446,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_33,33,black,fragment,Non-Fiber,Blacks,0,0,0,0.275,1.145,0.487,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_34,34,black,film,Non-Fiber,Blacks,0,0,0,0.000123,3.278,0.252,3.41,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_35,35,blue,film,Non-Fiber,Blues,0,0,0,0.0000492,0.939,0.169,1.028,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_36,36,black,TW,Non-Fiber,Blacks,0,0,0,0.172,0.663,0.406,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_39,39,green,fragment,Non-Fiber,Greens,0,0,0,0.84,1.266,1.114,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_40,40,green,fragment,Non-Fiber,Greens,0,0,0,0.408,1.187,0.648,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_42,42,black,fragment,Non-Fiber,Blacks,0,0,0,0.248,1.055,0.408,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_43,43,black,fragment,Non-Fiber,Blacks,0,0,0,0.219,0.828,0.643,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_45,45,black,film,Non-Fiber,Blacks,0,0,0,0.000123,2.519,0.505,3.499,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_46,46,black,film,Non-Fiber,Blacks,0,0,0,0.0000984,1.261,0.727,2.946,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_47,47,blue,film,Non-Fiber,Blues,0,0,0,0.182,0.627,0.416,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_48,48,black,film,Non-Fiber,Blacks,0,0,0,0.0000738,0.78,0.5,1.421,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_50,50,black,fragment,Non-Fiber,Blacks,0,0,0,0.526,1.154,0.695,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_51,51,black,film,Non-Fiber,Blacks,0,0,0,0.0000984,1.634,1.042,3.152,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_52,52,black,fragment,Non-Fiber,Blacks,0,0,0,0.232,0.868,0.459,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_55,55,black,film,Non-Fiber,Blacks,0,0,0,0.471,2.839,1.916,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_56,56,black,film,Non-Fiber,Blacks,0,0,0,0.744,1.681,0.852,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_57,57,black,fragment,Non-Fiber,Blacks,0,0,0,0.062,0.436,0.31,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_58,58,black,TW,Non-Fiber,Blacks,0,0,0,0.185,0.876,0.404,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_59,59,black,fragment,Non-Fiber,Blacks,0,0,0,0.121,0.696,0.326,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_6,6,black,film,Non-Fiber,Blacks,0,0,0,0.055,0.418,0.244,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_60,60,black,film,Non-Fiber,Blacks,0,0,0,0.0000492,0.848,0.331,1.203,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_61,61,gray,film,Non-Fiber,Blacks,0,0,0,0.000123,3.243,0.327,3.862,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_62,62,black,TW,Non-Fiber,Blacks,0,0,0,0.285,0.83,0.558,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_63,63,black,TW,Non-Fiber,Blacks,0,0,0,0.098,0.452,0.392,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_8,8,black,film,Non-Fiber,Blacks,0,0,0,0.0000738,1.936,0.365,2.116,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_A_9,9,pink,fragment,Non-Fiber,Reds,0,0,0,0.454,0.999,0.859,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_1,1,gray,fragment,Non-Fiber,Blacks,0,0,0,0.000191,2.013,0.235,2.085,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_11,11,black,tw,Non-Fiber,Blacks,0,"compressible, bounces back slightly",done,0.101,0.543,0.304,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_14,14,gray,film,Non-Fiber,Blacks,0,"thin and long particle, paper-like",done,0.113,1.993,0.254,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_18,18,blue,fragment,Non-Fiber,Blues,0,"broken into peices, breaks easily",done,0.214,0.689,0.484,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_20,20,gray,fragment,Non-Fiber,Blacks,0,thin particle,done,0.139,0.582,0.396,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_23,23,black,fragment,Non-Fiber,Blacks,0,very thin particle,done,0.245,0.799,0.564,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_24,24,black,fragment,Non-Fiber,Blacks,0,0,0,0.000128,1.243,0.245,1.371,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_25,25,blue,fragment,Non-Fiber,Blues,0,0,0,0.209,0.786,0.362,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_26,26,blue,fragment,Non-Fiber,Blues,0,0,0,0.199,0.777,0.423,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_27,27,black,fragment,Non-Fiber,Blacks,0,"slightly compressible, bounces back slightly",done,0.207,0.897,0.344,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_28,28,gray,fragment,Non-Fiber,Blacks,0,too small to tell,done,0.106,0.465,0.349,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_29,29,blue,fragment,Non-Fiber,Blues,0,0,0,0.439,1.385,0.6,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-1_B_3,3,black,fragment,Non-Fiber,Blacks,0,"compressible, bounces back slightly",done,0.135,0.595,0.439,0,rep
