Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-5_E_1,1,red,fragment,Non-Fiber,Reds,0,0,done,0.157,0.975,0.353,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_B_13,13,green,fragment,Non-Fiber,Greens,0,0,0,0.075,0.974,0.301,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-3_D_54,54,gray,fragment,Non-Fiber,Blacks,0,0,0,0.242,0.974,0.463,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-1_A_50,50,white,fragment,Non-Fiber,Whites,0,0,done,0.401,0.973,0.676,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-2_B_23,23,clear,fragment,Non-Fiber,Transparent,0,0,0,0.347,0.973,0.58,0
SAD,3,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-3_B_7,7,gray,fragment,Non-Fiber,Blacks,0,0,0,0.559,0.973,0.844,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_J_7,7,black,TW,Non-Fiber,Blacks,0,0,0,0.098,0.972,0.277,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-3_D_62,62,gray,fragment,Non-Fiber,Blacks,0,0,0,0.00019,0.972,0.394,1.603
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-3_A_38,38,black,TW,Non-Fiber,Blacks,0,0,done,0.283,0.971,0.439,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_A_42,42,white,fragment,Non-Fiber,Whites,0,0,done,0.506,0.971,0.755,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_D_48,48,red,fragment,Non-Fiber,Reds,0,0,done,0.104,0.971,0.191,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-5_D_39,39,gray,fragment,Non-Fiber,Blacks,0,0,0,0.44,0.97,0.832,0
